date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
2006-09-25,02:43:42.70,-0.24,125.04,35.1,5.7,238,34,82,67,56,96,4.63E+024,24,,,,,,
2006-10-04,03:53:41.70,4.23,126.73,28.5,5.4,11,42,87,195,48,93,1.65E+024,24,,,,,,
2006-10-04,04:24:32.40,4.25,126.74,28,4.9,9,43,83,198,47,96,2.7E+023,23,,,,,,
2006-10-04,08:04:35.20,4.29,126.84,28.5,4.9,217,42,109,12,51,74,3.32E+023,23,,,,,,
2006-10-21,21:20:08.60,3.7,126.07,105.8,5.1,298,66,161,36,73,25,4.96E+023,23,,,,,,
2006-10-23,00:19:25.20,4.97,125.33,12.1,5.7,315,27,80,146,63,95,3.99E+024,24,,,,,,
2006-10-23,01:40:21.00,4.95,125.22,17.8,5.3,340,20,91,159,70,90,1.22E+024,24,,,,,,
2006-10-23,05:15:57.00,4.93,125.28,18,5.2,329,25,84,156,66,93,8.23E+023,23,,,,,,
2006-10-23,07:27:36.70,4.99,125.34,12,5.1,331,28,78,165,63,96,5.99E+023,23,,,,,,
2006-10-29,10:04:20.20,4,126.79,18.9,5.2,170,25,69,12,67,99,7.62E+023,23,,,,,,
2006-10-30,07:38:44.80,2.57,126.78,32.4,5.4,9,36,96,181,54,85,1.86E+024,24,,,,,,
2006-10-30,08:27:45.10,2.54,126.89,29.4,5.5,6,42,101,171,49,80,1.89E+024,24,,,,,,
2006-10-30,11:16:01.90,2.49,126.9,29.5,5.4,360,42,87,184,48,93,1.68E+024,24,,,,,,
2006-11-04,07:04:54.80,-4.06,121.65,12,5.2,114,44,-110,320,49,-72,7.72E+023,23,,,,,,
2006-11-19,10:28:07.10,0.18,123.92,110.5,4.9,222,43,77,60,49,102,2.4E+023,23,,,,,,
2006-11-24,06:33:30.50,-3.67,119.26,19.8,5.1,209,46,110,1,47,70,5.03E+023,23,,,,,,
2006-12-05,03:48:16.80,2.69,126.83,22.3,5.1,67,49,-60,206,50,-120,6.55E+023,23,,,,,,
2006-12-12,15:48:06.50,3.83,125.1,215.3,6.3,107,23,-159,358,82,-69,3.73E+025,25,,,,,,
2006-12-13,14:46:39.70,-0.56,121.87,22.2,4.9,166,85,-2,256,88,-175,3.1E+023,23,,,,,,
2006-12-22,11:06:08.70,3.3,125.59,183.7,5.5,358,55,39,242,59,138,2.56E+024,24,,,,,,
2006-12-26,22:56:37.60,3.03,125.88,101.4,5.4,277,26,35,155,74,114,1.48E+024,24,,,,,,
2007-01-06,20:55:07.90,0.11,123.84,114.8,5.1,5,64,160,104,72,27,5.32E+023,23,,,,,,
2007-01-16,18:06:21.70,2.79,126.32,47.8,5.6,78,68,-175,346,85,-22,3.36E+024,24,,,,,,
2007-01-21,11:28:01.00,1.19,126.21,22.2,7.5,34,35,108,193,57,78,1.97E+027,27,,,,,,
2007-01-21,17:33:01.90,1.17,126.49,24,6.2,38,41,101,203,49,81,2.29E+025,25,,,,,,
2007-01-21,21:03:09.00,1.28,126.2,30.9,5.3,158,57,33,48,63,142,1.29E+024,24,,,,,,
2007-01-21,22:21:17.30,1.1,126.39,14,5.1,153,40,-98,343,50,-84,5.05E+023,23,,,,,,
2007-01-21,23:45:17.50,1.21,126.33,33.6,5.4,23,33,88,206,57,92,1.85E+024,24,,,,,,
2007-01-22,00:22:59.70,1.14,126.05,37.8,5.4,159,44,73,2,48,106,1.82E+024,24,,,,,,
2007-01-22,01:06:46.50,1.01,126.49,24.2,5.2,39,45,101,203,46,79,7.34E+023,23,,,,,,
2007-01-22,16:44:58.00,0.45,126.41,28.3,5.3,216,43,106,14,49,75,1.28E+024,24,,,,,,
2007-01-22,18:14:51.30,1.28,126.46,28,5.2,49,42,124,187,56,63,8.02E+023,24,,,,,,
2007-01-23,11:44:49.30,1.39,126.28,28.7,5.5,212,42,112,4,51,71,2E+024,24,,,,,,
2007-01-24,08:40:35.60,1.18,125.82,13.3,5.6,10,13,99,181,77,88,3.12E+024,24,,,,,,
2007-01-24,09:34:38.10,1.42,126.28,28.1,5.4,140,36,72,342,56,102,1.48E+024,24,,,,,,
2007-01-27,01:19:31.90,1.24,126.9,31.8,5,200,31,86,24,59,92,3.82E+023,23,,,,,,
2007-01-27,07:01:28.90,1.27,126.9,23.6,5.5,208,30,102,14,61,83,2.39E+024,24,,,,,,
2007-01-27,10:21:54.70,1.4,126.14,23.3,5.6,22,35,101,188,56,82,3.7E+024,24,,,,,,
2007-01-28,05:07:03.90,1.31,126.88,21.3,5.5,211,29,113,4,63,78,2.66E+024,24,,,,,,
2007-01-28,12:09:14.10,1.02,126.52,21,5.8,197,39,66,47,55,108,7.32E+024,24,,,,,,
2007-01-30,01:48:41.10,1.64,125.95,15,5.4,358,12,70,198,78,94,1.52E+024,24,,,,,,
2007-02-01,10:43:34.70,1.3,126.34,39.5,5.4,20,43,83,210,48,97,1.58E+024,24,,,,,,
2007-02-01,12:45:31.90,0.92,126.18,18,4.9,339,38,-63,126,57,-110,2.87E+023,23,,,,,,
2007-02-09,17:58:55.10,0.82,126.14,18.6,4.9,299,25,-86,114,65,-92,2.57E+023,23,,,,,,
2007-02-13,19:22:15.10,-0.35,124.53,77.9,5.4,149,40,22,42,76,128,1.5E+024,24,,,,,,
2007-02-14,11:22:37.30,3.28,126.87,37.8,5,184,25,79,16,65,95,3.52E+023,23,,,,,,
2007-02-24,18:53:44.60,-1.01,126.97,23.6,5.2,261,68,-17,358,74,-158,7.36E+023,23,,,,,,
2007-02-28,09:29:46.20,2.51,124.59,271.3,5.1,249,30,-51,27,67,-110,6.25E+023,23,,,,,,
2007-03-01,15:15:26.90,-0.33,124.6,43.4,5.4,241,35,117,29,59,72,1.78E+024,24,,,,,,
2007-03-03,20:08:33.00,0.06,126.9,22.5,5.9,336,5,69,177,85,92,8.4E+024,24,,,,,,
2007-03-08,00:47:25.20,-0.03,126.93,57.3,5,243,41,-28,355,72,-127,4.21E+023,23,,,,,,
2007-03-13,01:03:03.40,1.31,126.19,33.8,5.3,348,35,53,211,63,113,1.26E+024,24,,,,,,
2007-03-13,05:50:13.40,4.23,126.95,21.1,5.4,170,46,52,38,56,122,1.85E+024,24,,,,,,
2007-03-13,05:57:20.20,4.25,126.9,28.1,5.1,20,41,101,186,49,81,6.19E+023,23,,,,,,
2007-03-15,06:08:01.20,4.12,127,18.9,5.1,22,49,121,159,50,59,6.62E+023,23,,,,,,
2007-03-15,12:48:20.90,-3.7,126.18,25.1,5.1,345,83,176,75,86,7,6.36E+023,23,,,,,,
2007-03-17,17:42:32.10,1.3,126.37,40.9,6.2,206,44,100,12,47,80,2.77E+025,25,,,,,,
2007-03-26,16:51:10.60,0.98,126.05,30.4,5.5,75,74,-173,344,84,-16,2.12E+024,24,,,,,,
2007-03-31,19:37:20.80,1.56,122.63,26.4,5.6,100,18,94,275,72,89,3.29E+024,24,,,,,,
2007-04-02,19:42:59.90,1.66,125.97,71.2,5.5,130,37,85,317,54,94,2.15E+024,24,,,,,,
2007-04-13,09:14:52.30,-1.08,126.99,12,5.5,16,57,-152,270,67,-37,1.91E+024,24,,,,,,
2007-04-15,10:42:18.30,1.32,126.26,31.3,5.3,213,46,116,357,49,65,1.08E+024,24,,,,,,
2007-04-20,13:21:05.50,-0.26,124.69,44.1,5.1,237,40,107,36,52,76,5.3E+023,23,,,,,,
2007-05-03,11:27:27.20,1.63,126.43,15,5.6,267,2,-102,99,88,-90,3.01E+024,24,,,,,,
2007-05-06,01:03:46.60,-3.54,123.34,12,5.1,96,33,-74,258,58,-100,5.18E+023,23,,,,,,
2007-05-14,07:07:25.00,1.35,126.29,44.2,5.1,17,42,82,207,49,97,5E+023,23,,,,,,
2007-05-29,20:12:41.50,0.01,122.89,172.8,5.5,282,36,126,60,62,67,1.98E+024,24,,,,,,
2007-06-16,01:18:49.60,1.34,126.56,31.7,5.7,74,57,178,165,88,33,3.79E+024,24,,,,,,
2007-07-02,10:40:09.30,-0.47,121.92,26.5,5.1,269,41,-159,163,76,-51,5.18E+023,23,,,,,,
2007-07-13,20:02:48.30,1.22,126.33,37.6,5,19,42,87,203,48,92,3.53E+023,23,,,,,,
2007-07-20,02:05:18.50,-0.36,121.98,28.1,4.9,55,75,170,147,80,15,2.93E+023,23,,,,,,
2007-08-28,08:51:41.40,-1.32,119.5,16.1,5.2,28,19,95,202,71,88,7.54E+023,23,,,,,,
2007-09-08,16:54:07.50,-0.9,125.82,32.4,5.1,234,37,44,106,65,119,5.37E+023,23,,,,,,
2007-09-10,21:56:34.50,1.35,126.14,30,5,69,29,124,211,66,73,3.6E+023,23,,,,,,
2007-09-13,09:48:48.60,3.86,126.5,22.5,6.3,219,60,160,319,73,31,3.24E+025,25,,,,,,
2007-09-17,23:27:41.00,0.41,125.54,22.7,5.2,333,20,71,173,71,97,8.16E+023,23,,,,,,
2007-09-24,04:42:13.30,-7.55,122.49,20.9,5.1,129,82,177,220,87,8,5.57E+023,23,,,,,,
2007-10-10,21:06:46.70,0.57,120.38,54.3,4.9,309,39,-16,52,80,-128,2.9E+023,23,,,,,,
2007-10-13,01:07:09.90,1.49,126.18,28.9,5.1,13,82,4,283,86,172,5.07E+023,23,,,,,,
2007-11-05,17:08:45.00,2.07,126.7,36.1,5.4,210,41,90,29,49,90,1.45E+024,24,,,,,,
2007-11-21,20:30:06.20,1.75,126.11,30.9,5.2,40,26,113,196,66,79,7.83E+023,23,,,,,,
2007-12-04,00:05:05.40,1.72,126.86,62,5.1,11,35,75,210,56,101,5.79E+023,23,,,,,,
2007-12-04,03:37:09.30,2.19,126.19,96.5,5.6,67,45,78,264,46,102,2.77E+024,24,,,,,,
2007-12-06,13:59:17.20,0.38,120,78.2,5.1,172,14,-125,28,79,-82,5.4E+023,23,,,,,,
2007-12-12,16:17:10.10,3.12,126.7,35.6,4.9,207,44,37,88,65,127,2.96E+023,23,,,,,,
2008-01-03,11:15:52.80,-5.87,122.7,12,5.4,207,48,63,64,49,116,1.54E+024,24,,,,,,
2008-01-20,20:26:10.90,2.68,126.86,39.8,6.1,8,79,172,100,82,11,1.69E+025,25,,,,,,
2008-01-24,20:04:15.10,-0.01,124.2,87.3,5,5,42,100,171,49,81,3.55E+023,23,,,,,,
2008-01-30,12:48:32.70,-0.27,125.35,42,5.5,244,33,119,30,61,72,1.94E+024,24,,,,,,
2008-02-05,05:56:52.70,-3.44,118.12,18.8,5.8,28,51,51,261,53,128,5.73E+024,24,,,,,,
2008-02-07,07:50:57.70,1.55,122.57,30.6,5.8,98,21,96,271,69,88,5.99E+024,24,,,,,,
2008-02-09,14:37:53.40,-0.3,124.5,45.7,5.1,241,34,116,31,59,73,5.05E+023,23,,,,,,
2008-02-09,18:34:04.30,-0.33,125.37,32.4,6,248,29,119,36,65,75,1.08E+025,25,,,,,,
2008-02-17,09:38:23.90,1.72,126.52,37.3,5,341,61,26,237,67,148,3.8E+023,23,,,,,,
2008-03-13,01:16:45.20,1.94,126.65,29.1,5.2,22,38,129,156,61,64,7.91E+023,24,,,,,,
2008-03-22,04:09:06.90,0.07,123.49,126.6,4.9,86,49,132,212,56,52,3.04E+023,23,,,,,,
2008-03-29,01:53:46.00,1.16,126.29,41.6,5.2,40,41,89,221,49,91,9.34E+023,24,,,,,,
2008-04-01,02:37:12.30,1.81,126.41,64.1,5.3,88,27,83,276,64,93,1.28E+024,24,,,,,,
2008-04-16,08:11:39.60,1,126.15,31.9,5.7,63,66,154,165,67,27,4.22E+024,24,,,,,,
2008-04-19,03:12:31.70,-7.82,125.72,14.5,6.1,93,62,178,184,89,28,1.61E+025,25,,,,,,
2008-04-19,10:21:18.10,-7.76,125.73,14.2,5.9,93,56,177,184,88,34,1E+025,25,,,,,,
2008-04-19,14:53:44.60,-7.66,125.76,15,5.4,74,32,164,177,82,59,1.59E+024,24,,,,,,
2008-04-19,16:27:33.10,-7.74,125.84,17.2,4.9,55,29,113,209,63,78,2.59E+023,23,,,,,,
2008-04-19,16:50:50.00,-7.73,125.76,17.3,5,102,33,148,220,73,61,4.49E+023,23,,,,,,
2008-04-19,18:51:22.10,-7.78,125.77,16.8,5.1,109,59,-164,11,76,-32,5.42E+023,23,,,,,,
2008-04-20,13:01:26.00,-7.69,125.85,12,5.6,51,28,90,231,62,90,3.09E+024,24,,,,,,
2008-04-20,22:09:31.50,-7.81,125.75,16.6,4.9,107,45,117,199,88,45,3.19E+023,23,,,,,,
2008-04-21,19:52:18.00,3.51,125.85,149.2,4.9,292,34,164,35,81,57,2.85E+023,23,,,,,,
2008-04-30,08:02:13.20,-7.98,121.8,21.2,5,105,79,175,196,85,11,3.51E+023,23,,,,,,
2008-05-06,23:27:41.30,-7.91,123.26,219.3,5.4,322,32,165,65,82,59,1.58E+024,24,,,,,,
2008-05-18,06:25:42.60,4.66,118.28,12,5,134,80,8,42,82,170,4.2E+023,23,,,,,,
2008-06-02,19:47:18.10,-0.06,123.43,144.4,5.3,157,30,22,48,79,118,1.19E+024,24,,,,,,
2008-06-04,01:25:22.00,-0.52,122.7,21.8,5.3,177,63,-20,277,72,-151,1E+024,24,,,,,,
2008-07-23,09:55:10.10,3.99,126.2,92.2,5.1,149,73,-6,241,84,-163,6.61E+023,23,,,,,,
2008-07-27,19:30:53.30,-7.33,126.45,328,5.1,203,70,-168,109,79,-20,6.65E+023,23,,,,,,
2008-08-21,21:30:49.00,-0.09,119.75,30,5,230,47,125,4,53,58,4.6E+023,23,,,,,,
2008-08-29,10:20:57.30,1.03,121.2,559.7,5.2,250,49,55,116,52,123,8.39E+023,24,,,,,,
2008-09-01,17:19:12.30,4.59,126.17,113.9,5.6,17,15,-49,152,79,-100,2.73E+024,24,,,,,,
2008-09-30,04:05:21.00,3.87,126.77,28.7,5,206,39,96,17,51,85,3.78E+023,23,,,,,,
2008-10-20,04:54:21.40,0.21,120.67,108.4,5.9,314,35,35,194,71,120,7.66E+024,24,,,,,,
2008-10-26,09:08:37.40,-0.18,123.16,74.1,5.6,207,44,36,90,66,128,2.88E+024,24,,,,,,
2008-10-29,19:54:40.60,4.3,126.8,22.3,5.2,243,46,135,8,59,54,7.41E+023,23,,,,,,
2008-10-29,22:17:00.30,4.23,126.69,24.5,5.2,353,53,44,233,57,133,8.84E+023,24,,,,,,
2008-11-16,17:02:43.80,1.5,122.05,29.2,7.3,92,20,84,278,70,92,1.31E+027,27,,,,,,
2008-11-18,05:46:57.20,4.79,124.78,333.4,5.3,139,49,175,232,86,41,1.1E+024,24,,,,,,
2008-11-21,04:55:53.90,0.26,123.89,128.7,4.9,82,50,126,213,52,55,3.11E+023,23,,,,,,
2008-12-06,10:55:31.50,-7.44,124.84,407,6.4,266,35,-128,129,63,-67,5.21E+025,25,,,,,,
2008-12-09,05:33:16.00,1.5,126.78,74.9,5.2,50,42,-130,278,59,-60,7.6E+023,23,,,,,,
2008-12-11,21:40:54.00,0,123.64,134.9,5.9,323,18,144,87,80,75,9.14E+024,24,,,,,,
2008-12-19,08:06:14.00,1.46,126.74,72.6,5.2,275,58,-35,25,61,-143,6.69E+023,23,,,,,,
2009-01-01,10:35:35.00,1.71,121.79,33.7,5.1,119,29,121,265,66,74,5.06E+023,23,,,,,,
2009-02-09,10:47:52.00,1.49,123.31,19.3,5.4,106,18,97,279,72,88,1.56E+024,24,,,,,,
2009-02-11,04:17:32.20,-0.12,124.45,58.6,5,258,50,139,18,59,48,4.31E+023,23,,,,,,
2009-02-11,17:35:01.20,3.92,126.81,23.9,7.1,177,38,83,6,53,96,5.89E+026,26,,,,,,
2009-02-11,18:25:14.30,4.06,126.88,26.2,6,348,46,75,188,46,104,1.14E+025,25,,,,,,
2009-02-11,22:14:30.70,3.86,126.8,24.3,5.9,142,40,39,21,66,123,9.01E+024,25,,,,,,
2009-02-12,01:25:32.30,4.11,126.93,22.1,5.6,177,40,86,2,50,93,3.22E+024,24,,,,,,
2009-02-12,01:42:11.90,4,126.77,26.6,5.3,161,36,59,17,59,110,1.16E+024,24,,,,,,
2009-02-12,03:49:43.40,4.08,126.69,24.5,6,137,28,28,22,77,115,1.36E+025,25,,,,,,
2009-02-12,04:27:08.00,4.14,126.76,27.6,5.3,155,40,71,359,52,105,1.06E+024,24,,,,,,
2009-02-12,07:07:40.00,4.15,126.71,29.5,5.2,140,40,51,7,60,118,8.81E+023,24,,,,,,
2009-02-12,08:30:20.10,4.1,126.88,25.5,6,186,40,106,346,52,77,1.08E+025,25,,,,,,
2009-02-12,11:35:16.10,4.08,126.64,28.3,5.1,19,52,132,143,54,49,6.17E+023,23,,,,,,
2009-02-12,13:15:11.20,4.08,126.73,28.8,6.2,146,37,49,13,63,116,2.95E+025,25,,,,,,
2009-02-12,17:46:06.80,4.1,126.66,25,5.7,146,26,37,22,75,111,3.78E+024,24,,,,,,
2009-02-13,06:28:45.20,4.1,126.77,30.9,5,35,47,130,164,56,55,3.88E+023,23,,,,,,
2009-02-13,07:56:08.40,3.81,126.7,21.6,5.2,148,33,30,31,74,119,6.82E+023,23,,,,,,
2009-02-13,11:31:51.90,4.7,126.86,25.7,5,180,44,103,342,48,78,4.35E+023,23,,,,,,
2009-02-13,12:37:53.50,3.92,126.88,20,5.6,156,62,9,62,82,151,3.01E+024,24,,,,,,
2009-02-13,14:38:35.20,4.08,126.76,26.7,5,14,43,95,188,47,86,4.2E+023,23,,,,,,
2009-02-13,21:26:39.50,3.86,126.63,24.1,5.4,270,11,166,14,87,79,1.66E+024,24,,,,,,
2009-02-14,05:30:13.70,4.23,126.9,28,5,213,37,110,8,56,75,4.08E+023,23,,,,,,
2009-02-15,16:16:55.00,4.1,126.77,26.3,5,163,38,53,26,60,115,4.12E+023,23,,,,,,
2009-02-18,10:26:08.90,3.73,126.69,30.6,5.2,171,45,55,36,55,119,7.42E+023,24,,,,,,
2009-02-18,11:44:17.00,3.92,126.79,22.6,5.2,225,57,146,335,62,38,7.25E+023,24,,,,,,
2009-02-19,09:03:24.90,-7.44,120.83,596.3,5.2,247,39,-78,52,52,-99,7.68E+023,24,,,,,,
2009-02-22,03:52:50.50,3.99,126.85,25.4,5.2,342,64,12,247,79,154,7.99E+023,23,,,,,,
2009-02-22,17:45:26.40,3.75,126.69,32.9,6,200,48,123,336,52,59,1.14E+025,25,,,,,,
2009-02-23,17:34:03.80,3.79,126.78,22.7,5.3,164,47,47,37,58,126,1.31E+024,24,,,,,,
2009-02-26,16:15:54.80,3.71,126.62,27,5,346,48,60,206,50,119,4.41E+023,23,,,,,,
2009-02-27,15:53:38.70,3.78,126.68,28,4.9,175,28,86,359,62,92,3.01E+023,23,,,,,,
2009-02-28,01:43:34.30,3.74,126.72,26.6,5.3,207,45,112,358,49,69,1.28E+024,24,,,,,,
2009-02-28,02:46:58.50,4.08,126.78,21.6,4.9,338,45,73,182,47,107,3.2E+023,23,,,,,,
2009-02-28,10:50:23.30,3.93,126.57,24.1,5.3,123,9,52,342,83,96,1.31E+024,24,,,,,,
2009-02-28,12:24:10.50,3.92,126.63,35,5,194,13,122,342,79,83,4.21E+023,23,,,,,,
2009-03-02,00:03:42.20,-1.05,119.99,12.9,5.6,125,40,-93,309,50,-87,2.7E+024,24,,,,,,
2009-03-03,21:59:54.60,1.73,126.45,36.1,4.9,262,70,163,358,74,21,3.17E+023,23,,,,,,
2009-03-16,14:16:04.00,3.77,126.68,20.5,6.3,146,44,31,33,69,129,4.03E+025,25,,,,,,
2009-03-16,17:42:06.80,3.71,126.5,13,5.7,24,26,134,158,71,71,3.83E+024,24,,,,,,
2009-03-18,09:03:13.40,3.79,126.82,23.5,5.5,164,46,36,47,65,131,2.15E+024,24,,,,,,
2009-03-18,17:08:47.40,0.1,123.62,136.3,4.9,225,38,73,67,54,103,3.17E+023,23,,,,,,
2009-03-31,11:31:22.80,3.99,126.82,25.6,5.4,335,56,37,222,60,139,1.41E+024,24,,,,,,
2009-04-04,09:29:46.80,-2.85,126.59,22.3,5.1,325,79,180,55,90,11,4.92E+023,23,,,,,,
2009-04-11,21:45:22.40,4.26,125.6,142.4,5.1,244,32,-4,337,88,-122,5.14E+023,23,,,,,,
2009-04-12,05:19:57.50,2.14,122.14,29.6,5.2,250,29,37,126,73,114,9.27E+023,24,,,,,,
2009-04-13,13:36:49.20,-6.8,125.17,554.7,5.6,138,40,-158,31,76,-53,2.95E+024,24,,,,,,
2009-04-19,05:23:29.90,4.14,126.87,25.1,6.1,180,40,81,12,51,98,1.6E+025,25,,,,,,
2009-04-19,15:23:47.00,4.16,126.86,26.1,5.2,183,37,109,339,55,79,7.2E+023,23,,,,,,
2009-04-23,12:16:20.10,4.48,126.94,26.1,5.5,263,7,180,353,90,83,2.48E+024,24,,,,,,
2009-04-26,18:14:24.20,4.04,126.78,29.1,5.1,25,44,113,174,50,69,5.08E+023,23,,,,,,
2009-05-13,08:54:57.90,4.48,126.95,24.7,5.7,238,4,141,7,88,87,5.26E+024,24,,,,,,
2009-05-14,09:24:56.40,-0.44,124.99,35.4,5.1,249,35,116,39,59,73,5.08E+023,23,,,,,,
2009-05-29,19:12:38.20,1.1,126.23,37.7,5.3,86,51,25,340,71,138,1.05E+024,24,,,,,,
2009-05-31,03:34:28.60,1.78,125.97,80.7,4.8,261,33,124,42,63,70,2.19E+023,23,,,,,,
2009-06-16,17:52:41.80,-4.05,126.29,18.4,5.1,344,80,176,75,86,10,6.24E+023,23,,,,,,
2009-06-28,14:19:32.30,1.67,122.22,26.4,5.7,95,16,96,270,74,88,4.05E+024,24,,,,,,
2009-07-01,21:10:48.00,1.13,125.92,29.8,5.8,16,28,98,187,62,86,5.54E+024,24,,,,,,
2009-07-02,11:29:41.00,4.65,124.4,27.3,5.2,149,84,5,58,85,174,7.15E+023,23,,,,,,
2009-07-10,03:48:07.60,0.26,123.54,245.9,5.3,89,43,91,268,47,89,1.04E+024,24,,,,,,
2009-07-17,07:11:52.00,2.44,129.98,22.5,5.4,40,42,133,168,61,58,1.47E+024,24,,,,,,
2009-07-17,09:00:15.70,4.1,125.77,130.1,5,236,37,-17,340,80,-126,3.47E+023,23,,,,,,
2009-08-15,12:30:12.40,0.13,123.62,146.1,5.3,192,43,59,52,54,116,1.17E+024,24,,,,,,
2009-08-20,12:12:47.40,3.99,126.61,20,5.3,130,28,23,19,79,116,9.99E+023,24,,,,,,
2009-08-23,11:44:34.50,2.94,126.99,45.3,5.5,80,28,117,230,65,79,2.1E+024,24,,,,,,
2009-08-26,23:27:54.60,0.14,123.63,133.1,5.2,232,38,67,79,55,107,9.08E+023,24,,,,,,
2009-08-28,01:51:25.90,-7.09,123.46,634.4,6.9,263,34,-138,136,68,-63,2.74E+026,26,,,,,,
2009-09-08,18:51:26.20,1.47,120.82,40.3,5.7,78,22,86,262,68,92,5.11E+024,24,,,,,,
2009-09-09,08:06:34.60,2.51,126,107.7,5.7,293,52,177,25,88,38,4.1E+024,24,,,,,,
2009-09-27,15:16:51.80,2.76,125.96,87.6,5.4,188,39,83,17,51,95,1.35E+024,24,,,,,,
2009-10-07,21:41:19.70,4.11,122.51,579.5,6.8,179,10,-112,21,81,-86,1.79E+026,26,,,,,,
2009-10-15,18:33:38.50,-3.57,123.27,12,5.7,87,41,-69,240,52,-107,5.23E+024,24,,,,,,
2009-10-18,08:23:25.00,-3.59,123.27,12,5.4,84,50,-55,217,51,-124,1.52E+024,24,,,,,,
2009-10-18,08:26:16.10,-3.57,123.32,12,5.5,72,38,-89,250,52,-91,2.14E+024,24,,,,,,
2009-10-18,17:21:59.60,-7.38,126.05,20.3,4.9,318,69,169,52,79,21,3.35E+023,23,,,,,,
2009-10-19,22:18:20.10,-6.82,124.25,635.5,5.4,242,39,125,104,59,-65,1.7E+024,24,,,,,,
2009-10-29,05:21:22.00,1.36,126.31,30,5.2,214,39,116,1,55,70,8.85E+023,24,,,,,,
2009-10-31,00:14:09.30,1.54,120.84,38.1,5.2,87,24,96,260,66,87,7.01E+023,23,,,,,,
2009-11-26,15:12:48.00,4.21,126.66,28.2,5,204,36,109,1,56,77,4.61E+023,23,,,,,,
2009-11-29,12:29:38.30,0.59,126.03,32.5,5.5,9,40,56,230,58,115,2.11E+024,24,,,,,,
2009-12-05,16:43:12.30,0.65,126.09,32.4,5.1,24,38,70,229,55,105,5.45E+023,23,,,,,,
2009-12-08,15:43:35.50,1.28,126.12,32.9,5,12,37,78,207,54,99,3.76E+023,23,,,,,,
2009-12-23,05:42:05.70,-6.92,125.7,535.3,5.6,170,45,-78,334,47,-101,3.76E+024,24,,,,,,
2009-12-28,10:18:10.40,3.96,126.85,21.8,5.2,352,40,79,187,51,99,8.64E+023,24,,,,,,
2010-01-08,08:15:25.10,-0.5,120,19.9,4.8,73,65,-179,343,89,-25,2.25E+023,23,,,,,,
2010-01-10,08:09:45.60,0.06,123.4,165.9,5,309,37,99,117,53,83,4.04E+023,23,,,,,,
2010-01-21,17:00:52.00,1.73,122.22,21.2,5.2,96,22,97,269,69,87,7.45E+023,23,,,,,,
2010-01-28,09:55:24.50,3.07,126.7,48.6,5.3,192,28,92,9,63,89,1.19E+024,24,,,,,,
2010-01-30,15:59:50.80,2.52,126.7,32.8,5.4,27,35,108,186,57,78,1.63E+024,24,,,,,,
2010-02-10,20:46:47.80,1.19,126.33,39.8,5.4,58,53,152,166,68,40,1.64E+024,24,,,,,,
2010-04-05,10:05:50.00,-0.25,125.07,28.4,6.1,220,15,45,86,80,101,1.87E+025,25,,,,,,
2010-04-05,12:11:06.70,-0.4,125.17,44.3,5.1,267,28,90,87,62,90,6.11E+023,23,,,,,,
2010-04-05,14:40:17.00,-0.29,125.17,37.4,5,244,32,58,101,64,108,4.72E+023,23,,,,,,
2010-04-17,07:23:01.20,3.9,126.71,33.9,5.4,127,56,5,34,86,146,1.48E+024,24,,,,,,
2010-04-17,10:02:26.80,3.82,126.61,23.6,5.3,127,35,9,30,85,125,1.15E+024,24,,,,,,
2010-05-08,05:39:31.40,-0.68,122.41,12,5.7,128,39,-62,273,56,-111,4.51E+024,24,,,,,,
2010-05-12,23:07:54.00,-1.28,120.11,15.2,5.1,336,68,-16,73,75,-157,5.03E+023,23,,,,,,
2010-05-16,00:33:10.60,0.48,124.7,133,5.8,153,36,-11,251,84,-125,6.21E+024,24,,,,,,
2010-06-02,01:01:52.30,4.19,126.72,31.2,4.9,176,27,54,35,68,107,3.27E+023,23,,,,,,
2010-06-07,15:17:13.50,-0.37,124.58,65.7,4.9,227,29,87,50,61,91,2.57E+023,23,,,,,,
2010-06-12,03:49:59.40,1.29,120.05,29,5.1,43,18,63,251,74,98,6.3E+023,23,,,,,,
2010-06-13,22:22:56.00,3.77,126.66,35.9,5,229,24,128,8,71,75,4.14E+023,23,,,,,,
2010-06-16,00:52:57.50,-1.41,119.42,12,5.4,348,66,0,79,90,-156,1.38E+024,24,,,,,,
2010-06-17,16:35:35.00,-1.19,123.68,28.5,5.1,218,61,158,319,71,30,5.74E+023,23,,,,,,
2010-07-22,22:26:50.50,1.63,126.88,77.1,5.3,29,20,-84,203,70,-92,9.73E+023,24,,,,,,
2010-07-27,16:54:14.80,-7.23,126.38,377.2,5.5,112,62,-30,217,63,-149,2.42E+024,24,,,,,,
2010-07-30,11:39:57.80,2.28,126.47,33.4,5.5,4,39,70,209,54,106,2.15E+024,24,,,,,,
2010-08-03,12:08:30.40,1.4,126.4,40.8,6.3,198,43,81,30,48,98,3.5E+025,25,,,,,,
2010-08-25,06:25:16.00,0.33,124.02,192,5,145,17,-17,252,85,-107,4.29E+023,23,,,,,,
2010-08-25,08:55:54.20,-0.88,124.84,36.2,5.1,161,34,83,350,56,95,5.17E+023,23,,,,,,
2010-10-16,15:44:35.10,-7.31,125.73,12.2,5.9,93,43,87,277,47,93,9.13E+024,25,,,,,,
