date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
11-02-09,25:10.2,3.954,126.75,25.0,5.98,188,46,104,348,46,75,1.14,18.0,-1.11,-0.02,1.12,-0.21,0.03,0.0,0,c
12-02-09,35:13.9,4.031,126.702,33.9,5.13,19,52,132,143,54,49,6.17,16.0,-6.27,0.17,4.37,2.37,1.3,1.9,0,c
12-02-09,07:38.1,3.993,126.647,37.8,5.23,140,40,51,7,60,118,0.88,17.0,-0.71,0.37,0.69,0.29,0.25,0.03,0,c
12-02-09,27:05.7,4.046,126.686,27.6,5.28,155,40,71,359,52,105,1.06,17.0,-0.96,0.26,1.02,0.19,0.22,-0.06,0,c
12-02-09,42:10.1,4.038,126.602,43.8,5.31,161,36,59,17,59,110,1.16,17.0,-0.93,0.43,1.05,0.47,0.06,-0.12,0,c
12-02-09,25:26.5,4.061,126.854,25.0,5.61,2,50,93,177,40,86,3.22,17.0,-3.06,0.53,3.29,0.15,0.04,-0.24,0,c
12-02-09,38:05.7,3.714,126.937,25.0,5.64,14,62,103,168,31,67,3.59,17.0,-3.42,1.8,2.61,0.65,-0.22,0.81,0,c
12-02-09,46:03.0,3.952,126.559,25.0,5.66,22,75,111,146,26,37,3.78,17.0,-2.31,2.65,1.89,1.6,0.46,0.42,0,c
12-02-09,30:15.7,3.956,126.79,25.0,5.96,346,52,77,186,40,106,1.08,18.0,-1.1,0.22,0.96,-0.18,0.09,0.13,0,c
12-02-09,49:39.7,3.955,126.632,26.0,6.03,22,77,115,137,28,28,1.36,18.0,-0.81,0.97,0.54,0.58,0.25,0.27,0,c
12-02-09,15:06.6,4.025,126.615,27.0,6.25,13,63,116,146,37,49,2.94,18.0,-2.53,1.35,2.17,0.96,0.56,0.36,0,c
13-02-09,28:45.2,4.1,126.77,30.9,5.0,35,47,130,164,56,55,3.88e+23,23.0,,,,,,,0,c
13-02-09,31:51.9,4.7,126.86,25.7,5.0,180,44,103,342,48,78,4.35e+23,23.0,,,,,,,0,c
13-02-09,38:29.7,4.123,126.765,26.7,5.02,14,43,95,188,47,86,4.2,16.0,-4.17,-0.3,4.02,0.15,-0.89,0.14,0,c
13-02-09,31:48.5,4.087,126.837,25.7,5.03,180,44,103,342,48,78,4.35,16.0,-4.14,0.16,4.31,-0.76,0.67,-0.17,0,c
13-02-09,56:05.2,3.722,126.656,21.6,5.16,148,33,30,31,74,119,6.82,16.0,-5.14,3.8,3.17,3.44,0.09,1.97,0,c
13-02-09,49:12.9,3.6,126.906,37.1,5.32,175,25,58,29,69,103,1.18,17.0,-0.81,0.71,0.73,0.49,-0.23,0.09,0,c
13-02-09,26:35.3,3.813,126.461,24.1,5.41,270,11,166,14,87,79,1.66,17.0,-0.08,1.57,0.05,0.42,-0.38,0.04,0,c
13-02-09,37:51.8,3.776,126.732,40.0,5.59,62,82,151,156,62,9,3.01,17.0,-2.2,0.21,0.23,1.51,-1.56,1.96,0,c
14-02-09,30:09.5,4.129,126.811,28.0,5.01,213,37,110,8,56,75,4.08,16.0,-3.48,1.46,3.57,-0.31,-1.43,-0.1,0,c
15-02-09,16:55.0,4.1,126.77,26.3,5.0,163,38,53,26,60,115,4.12e+23,23.0,,,,,,,0,c
18-02-09,44:12.3,3.844,126.648,22.6,5.17,225,57,146,335,62,38,0.72,17.0,-0.82,0.09,0.43,-0.15,-0.21,0.39,0,c
18-02-09,26:04.6,3.726,126.703,30.6,5.18,171,45,55,36,55,119,0.74,17.0,-0.79,0.1,0.53,0.14,-0.29,0.26,0,c
22-02-09,52:45.5,3.918,126.758,25.4,5.2,342,64,12,247,79,154,8.0,16.0,-5.99,-0.96,2.56,-2.69,-5.61,3.43,0,c
22-02-09,45:22.1,3.679,126.612,32.0,5.98,336,52,59,200,48,123,1.14,18.0,-1.21,0.06,0.91,-0.34,0.06,0.29,0,c
23-02-09,33:59.3,3.704,126.658,22.7,5.34,164,47,47,37,58,126,1.31,17.0,-1.28,0.13,0.94,0.53,-0.33,0.34,0,c
26-02-09,15:54.8,3.71,126.62,27.0,5.0,346,48,60,206,50,119,4.41e+23,23.0,,,,,,,0,c
27-02-09,53:38.7,3.78,126.68,28.0,4.9,175,28,86,359,62,92,3.01e+23,23.0,,,,,,,0,c
28-02-09,46:58.5,4.08,126.78,21.6,4.9,338,45,73,182,47,107,3.2e+23,23.0,,,,,,,0,c
28-02-09,24:10.5,3.92,126.63,35.0,5.0,194,13,122,342,79,83,4.21e+23,23.0,,,,,,,0,c
28-02-09,50:20.5,3.921,126.653,24.1,5.34,123,9,52,342,83,96,1.31,17.0,-0.23,1.2,0.32,-0.39,0.22,-0.09,0,c
28-02-09,43:30.9,3.695,126.712,26.6,5.34,207,45,112,358,49,69,1.28,17.0,-1.34,0.12,1.07,-0.19,-0.37,0.28,0,c
03-03-09,59:54.6,1.73,126.45,36.1,4.9,262,70,163,358,74,21,3.17e+23,23.0,,,,,,,0,c
16-03-09,42:04.9,3.655,126.742,25.0,5.66,158,71,71,24,26,134,3.83,17.0,-2.77,-2.55,2.12,1.37,0.01,0.66,0,c
16-03-09,15:55.1,3.724,126.694,25.0,6.34,33,69,129,146,44,31,4.03,18.0,-3.04,1.21,2.01,2.98,0.45,1.03,0,c
18-03-09,03:08.4,3.664,126.654,23.0,5.5,164,46,36,47,65,131,2.2,17.0,-1.9,0.35,1.26,1.04,-0.82,0.64,0,c
31-03-09,31:20.0,3.906,126.777,25.6,5.37,335,56,37,222,60,139,1.41,17.0,-1.47,-0.02,0.83,-0.54,-0.32,0.64,0,c
19-04-09,23:43.8,4.181,126.769,26.1,5.17,183,37,109,339,55,76,7.2,16.0,-6.62,1.95,6.56,-1.84,1.1,0.06,0,c
19-04-09,23:27.3,4.124,126.753,35.0,6.08,12,51,98,180,40,81,1.6,18.0,-1.56,0.28,1.54,0.2,-0.18,0.03,0,c
23-04-09,16:20.1,4.48,126.94,26.1,5.5,263,7,180,353,90,83,2.48e+24,24.0,,,,,,,0,c
23-04-09,16:19.0,4.36,126.95,11.0,5.9,263,7,180,353,90,83,,,,,,,,,0,c
26-04-09,14:19.9,4.085,126.802,29.1,5.07,25,44,113,174,50,69,5.08,16.0,-5.23,-0.71,4.39,0.97,-1.04,0.84,0,c
26-04-09,04:24.0,3.87,126.75,34.0,5.3,25,44,113,174,50,69,,,,,,,,,0,c
13-05-09,54:55.3,4.488,127.009,45.0,5.75,7,88,87,238,4,141,5.26,17.0,-0.47,5.2,0.34,0.62,-0.36,0.14,0,c
14-05-09,24:53.0,-0.26,125.11,15.0,5.3,249,35,116,39,59,73,,,,,,,,,0,c
29-05-09,12:33.2,0.958,126.158,37.5,5.28,86,51,25,340,71,138,1.05,17.0,0.11,0.63,0.42,0.08,0.68,-0.54,0,c
01-07-09,10:44.0,1.12,126.1,23.0,5.9,16,28,98,187,62,86,,,,,,,,,0,c
20-08-09,12:44.2,3.957,126.765,20.0,5.27,130,28,23,19,79,116,1.0,17.0,-0.51,0.74,0.35,0.42,0.27,0.17,0,c
23-08-09,44:34.5,2.94,126.99,45.3,5.5,80,28,117,230,65,79,2.0999999999999999e+24,24.0,,,,,,,0,c
29-10-09,21:22.0,1.36,126.31,30.0,5.2,214,39,116,1,55,70,8.85e+23,24.0,,,,,,,0,c
26-11-09,12:44.6,4.129,126.521,28.2,5.04,204,36,109,1,56,77,4.61,16.0,-4.18,1.71,4.09,-0.53,-0.95,0.09,0,c
29-11-09,29:33.0,0.47,126.13,10.0,5.5,9,40,56,230,58,115,,,,,,,,,0,c
05-12-09,43:09.0,0.46,126.18,19.0,5.2,24,38,70,229,55,105,,,,,,,,,0,c
08-12-09,43:31.6,1.244,126.383,32.9,4.98,12,37,78,207,54,99,3.76,16.0,-3.59,-0.92,2.91,-0.58,-1.85,0.68,0,c
28-12-09,18:10.0,3.96,126.84,10.0,5.4,352,40,79,187,51,99,,,,,,,,,0,c
28-01-10,55:24.5,3.07,126.7,48.6,5.3,192,28,92,9,63,89,1.19e+24,24.0,,,,,,,0,c
30-01-10,59:49.0,2.17,126.69,10.0,5.4,27,35,108,186,57,78,,,,,,,,,0,c
10-02-10,46:44.8,1.009,126.259,39.8,5.41,58,53,152,166,68,40,1.64,17.0,-1.35,-0.6,0.79,0.47,-0.87,0.56,0,c
05-04-10,40:17.0,-0.29,125.17,37.4,5.0,244,32,58,101,64,108,4.72e+23,23.0,,,,,,,0,c
05-04-10,11:06.7,-0.4,125.17,44.3,5.1,267,28,90,87,62,90,6.11e+23,23.0,,,,,,,0,c
05-04-10,40:13.0,-0.25,125.17,10.0,5.4,244,32,58,101,64,108,,,,,,,,,0,c
05-04-10,11:04.0,-0.17,125.14,15.0,5.4,267,28,90,87,62,90,,,,,,,,,0,c
05-04-10,05:44.8,-0.128,125.011,30.0,6.12,86,80,101,220,15,45,1.9,18.0,0.27,0.15,0.51,1.71,-0.44,-0.77,0,c
17-04-10,02:26.8,3.82,126.61,23.6,5.3,127,35,9,30,85,125,1.15e+24,24.0,,,,,,,0,c
17-04-10,23:01.2,3.9,126.71,33.9,5.4,127,56,5,34,86,146,1.48e+24,24.0,,,,,,,0,c
02-06-10,01:52.3,4.19,126.72,31.2,4.9,176,27,54,35,68,107,3.27e+23,23.0,,,,,,,0,c
07-06-10,27:14.0,-0.31,124.69,30.0,5.2,227,29,87,50,61,91,,,,,,,,,0,c
13-06-10,22:56.0,3.77,126.66,35.9,5.0,229,24,128,8,71,75,4.14e+23,23.0,,,,,,,0,c
03-08-10,08:26.0,1.26,126.38,10.0,6.2,198,43,81,30,48,98,,,,,,,,,0,c
25-10-10,05:28.0,-0.2,125.29,10.0,5.8,236,29,108,35,63,80,,,,,,,,,0,c
03-11-10,10:25.0,2.49,126.35,10.0,5.5,79,35,133,211,65,65,,,,,,,,,0,c
10-11-10,09:25.0,0.55,126.18,10.0,5.1,196,44,72,41,48,107,,,,,,,,,0,c
11-11-10,34:09.5,1.51,126.44,31.2,5.2,190,44,72,35,49,107,8.68e+23,24.0,,,,,,,0,c
11-11-10,34:05.0,1.482,126.42,31.2,5.23,190,44,72,35,49,107,0.87,17.0,-0.74,0.0,0.81,0.19,-0.34,-0.06,0,c
08-01-11,10:55.8,-0.089,124.93,50.0,5.65,33,61,77,239,32,113,3.7,17.0,-1.45,1.83,3.0,0.72,-1.77,-1.55,0,c
12-01-11,45:21.4,3.674,126.715,15.0,5.26,144,17,24,31,83,106,0.95,17.0,-0.38,0.74,0.22,0.49,0.02,0.17,0,c
12-02-11,55:23.5,2.032,126.862,25.0,5.77,226,69,129,340,43,32,5.5,17.0,-4.45,-1.1,2.88,-3.57,-1.23,1.58,0,c
05-04-11,14:16.0,3.056,126.999,25.0,5.85,12,73,77,230,21,126,7.2,17.0,-3.69,5.71,3.36,1.15,-2.69,0.33,0,c
05-05-11,45:24.0,0.01,124.59,10.0,5.1,240,39,110,35,54,75,,,,,,,,,0,c
10-05-11,32:33.6,1.55,126.407,18.2,5.26,52,28,-39,177,73,-113,0.94,17.0,0.7,0.69,-0.38,0.05,0.36,-0.32,0,c
13-06-11,31:23.0,2.37,126.51,10.0,6.9,20,80,173,111,83,10,,,,,,,,,0,c
01-08-11,38:26.0,3.04,126.6,46.1,5.1,191,41,73,34,51,105,6.32e+23,23.0,,,,,,,0,c
03-08-11,52:16.0,-0.14,125.35,45.0,5.3,227,36,90,47,54,90,,,,,,,,,0,c
02-10-11,56:59.0,1.42,126.35,10.0,5.2,188,42,97,359,49,84,,,,,,,,,0,c
27-11-11,59:45.8,2.2,126.96,47.6,5.0,78,67,-8,171,83,-157,3.97e+23,23.0,,,,,,,0,c
18-02-12,58:51.1,2.83,126.81,47.4,4.9,57,32,-97,246,58,-85,2.52e+23,23.0,,,,,,,0,c
24-02-12,12:20.0,1.64,126.52,30.0,5.0,20,43,81,212,48,99,,,,,,,,,0,c
19-04-12,23:38.2,1.182,126.426,29.1,5.19,7,37,72,209,56,103,0.76,17.0,-0.68,-0.2,0.64,-0.19,-0.28,0.04,0,c
23-04-12,21:44.7,0.356,125.377,45.0,5.72,29,63,75,239,31,116,4.6,17.0,-1.91,2.38,3.32,1.01,-2.64,-1.41,0,c
10-05-12,11:23.0,1.63,126.49,10.0,5.2,19,42,95,191,48,85,,,,,,,,,0,c
12-05-12,23:13.0,2.22,126.18,10.0,5.5,80,60,-164,342,76,-31,,,,,,,,,0,c
14-05-12,28:49.1,1.36,126.34,35.0,4.8,346,76,11,253,80,166,2.35e+23,23.0,,,,,,,0,c
19-05-12,10:36.0,-0.23,125.56,10.0,5.0,90,60,28,346,66,147,,,,,,,,,0,c
22-05-12,38:51.3,2.71,126.48,34.7,5.1,42,31,104,206,60,82,5.75e+23,23.0,,,,,,,0,c
07-06-12,10:28.0,1.72,126.68,10.0,5.0,342,63,22,242,70,151,,,,,,,,,0,c
27-08-12,54:23.5,3.565,126.749,18.6,5.22,189,27,83,17,63,93,0.84,17.0,-0.65,0.47,0.67,0.16,-0.16,-0.01,0,c
08-09-12,27:41.5,2.6,126.79,34.2,5.1,26,39,91,205,51,89,6.35e+23,23.0,,,,,,,0,c
10-09-12,23:30.6,3.98,126.23,45.8,4.9,234,52,-162,133,76,-39,3.06e+23,23.0,,,,,,,0,c
18-09-12,05:38.3,4.6,126.6,19.2,4.9,157,38,-58,298,59,-113,2.82e+23,23.0,,,,,,,0,c
18-09-12,46:46.0,1.35,125.96,13.0,5.1,60,48,163,162,77,44,,,,,,,,,0,c
29-10-12,29:50.5,-0.17,125.33,16.0,5.5,242,29,113,36,63,78,,,,,,,,,0,c
05-11-12,29:59.0,-0.17,125.33,10.0,5.2,248,33,117,36,61,73,,,,,,,,,0,c
20-11-12,28:05.3,0.83,125.96,31.4,4.9,352,43,85,179,47,95,3.18e+23,23.0,,,,,,,0,c
11-12-12,18:26.4,0.547,126.204,25.0,6.02,175,64,55,52,42,140,1.4,18.0,-1.22,-0.61,0.84,0.12,-0.71,0.38,0,c
20-12-12,47:29.3,0.533,126.229,26.0,5.4,216,35,81,47,56,96,1.59,17.0,-0.81,0.34,1.45,0.49,-0.77,-0.64,0,c
23-12-12,52:22.5,4.156,126.6,25.8,5.0,229,42,140,351,64,55,3.99,16.0,-2.68,1.95,2.66,-1.88,-1.43,0.02,0,c
24-12-12,58:20.9,4.139,126.633,27.0,5.08,188,49,57,53,51,122,5.19,16.0,-3.55,-1.02,4.44,2.02,-2.34,-0.89,0,c
30-12-12,33:40.0,1.58,126.63,10.0,5.0,358,44,58,219,54,117,,,,,,,,,0,c
10-03-13,08:09.8,-0.21,125.77,39.7,5.0,276,51,161,18,76,40,4.59e+23,23.0,,,,,,,0,c
14-04-13,11:32.0,1.506,126.337,30.4,5.34,164,53,39,48,60,136,1.27,17.0,-1.45,0.15,0.83,0.08,-0.7,0.61,0,c
18-04-13,03:13.6,3.6,126.813,25.4,5.06,346,40,94,161,51,87,4.97,16.0,-4.54,-0.85,4.8,0.49,1.39,-0.25,0,c
26-06-13,59:01.2,-0.158,124.993,34.8,5.54,33,64,68,256,34,128,2.5,17.0,-0.46,1.36,1.76,0.52,-1.31,-1.29,0,c
31-07-13,36:55.1,1.327,126.217,33.7,5.01,24,43,105,184,49,76,4.05,16.0,-3.85,-0.56,3.84,0.56,-1.02,0.02,0,c
11-11-13,00:14.4,2.01,126.42,35.3,5.1,1,32,69,205,60,102,4.97e+23,23.0,,,,,,,0,c
03-12-13,36:35.0,3.85,126.701,25.0,5.27,206,7,115,1,83,87,1.03,17.0,-0.25,1.0,0.22,0.02,-0.06,0.04,0,c
17-12-13,43:06.0,3.545,127.046,16.7,5.12,176,30,78,10,60,97,5.94,16.0,-5.25,2.91,4.94,0.82,-0.33,0.31,0,c
29-12-13,53:24.4,1.362,126.28,30.0,5.04,225,41,112,17,52,72,4.57,16.0,-3.34,1.2,3.94,-0.29,-2.48,-0.6,0,c
29-12-13,37:36.5,1.333,126.219,28.6,5.75,16,49,67,229,46,114,5.33,17.0,-3.68,1.01,4.85,-1.11,-2.63,-1.17,0,c
16-01-14,48:53.2,1.376,126.427,28.8,5.0,193,43,90,12,47,90,3.99,16.0,-4.05,0.21,3.69,0.04,-1.03,0.36,0,c
24-02-14,56:05.6,0.65,126.11,33.7,5.4,5,39,75,204,53,102,1.8e+24,24.0,,,,,,,0,c
02-03-14,50:04.7,0.35,126.14,24.4,5.1,20,37,24,270,76,124,4.83e+23,23.0,,,,,,,0,c
08-03-14,56:59.4,0.21,126.43,27.8,5.0,242,36,128,18,62,66,4.33e+23,23.0,,,,,,,0,c
26-03-14,11:16.4,1.7,126.26,25.8,4.9,21,33,73,221,59,101,2.5e+23,23.0,,,,,,,0,c
02-05-14,12:26.5,1.58,126.42,25.9,4.8,350,56,20,248,74,144,2.33e+23,23.0,,,,,,,0,c
29-05-14,16:51.2,-0.3,125.18,32.0,5.2,264,37,141,27,68,59,7.51e+23,23.0,,,,,,,0,c
10-09-14,30:53.0,-0.31,125.08,33.8,5.1,252,45,121,32,53,62,5.94e+23,23.0,,,,,,,0,c
10-09-14,33:02.0,-0.42,125.16,31.3,5.3,250,33,122,34,62,71,1.28e+24,24.0,,,,,,,0,c
10-09-14,16:53.2,-0.21,125.097,30.0,5.89,28,66,66,255,33,132,0.86,18.0,-0.19,0.57,0.62,0.08,-0.34,-0.43,0,c
10-09-14,46:06.9,-0.202,125.053,29.2,6.27,32,65,72,251,30,124,3.23,18.0,-0.84,1.98,2.41,0.63,-1.28,-1.57,0,c
04-10-14,18:06.9,1.497,126.426,31.0,4.98,58,55,142,171,60,41,3.68,16.0,-2.82,-0.94,2.12,1.45,-2.02,0.7,0,c
24-10-14,23:46.2,1.446,126.44,36.5,5.09,21,41,86,207,49,94,5.35,16.0,-4.47,-0.55,5.23,-0.53,-2.02,-0.76,0,c
15-11-14,47:58.1,1.799,126.533,33.9,5.46,236,57,104,31,35,69,1.93,17.0,-0.93,-0.19,1.75,-0.83,-0.84,-0.82,0,c
15-11-14,12:03.7,1.749,126.423,34.2,5.48,150,59,61,18,42,129,2.07,17.0,-2.08,-0.5,1.53,0.71,0.33,0.55,0,c
18-11-14,43:25.6,1.71,126.29,33.0,5.0,300,43,160,45,76,48,3.37e+23,23.0,,,,,,,0,c
18-11-14,30:30.2,2.1,126.62,30.8,5.1,188,43,84,16,47,95,4.93e+23,23.0,,,,,,,0,c
18-11-14,47:17.5,1.868,126.391,30.8,5.77,72,61,102,228,31,70,5.67,17.0,-1.49,0.28,4.93,3.1,-1.87,-3.44,0,c
21-11-14,10:18.8,2.3,127.024,30.1,6.54,321,54,67,177,42,118,0.81,19.0,-0.67,0.05,0.71,-0.29,0.29,-0.04,0,c
26-11-14,05:44.9,2.2,126.6,32.3,5.0,30,37,105,192,54,79,4.54e+23,23.0,,,,,,,0,c
26-11-14,33:43.9,1.966,126.458,35.2,6.77,205,57,82,40,33,103,1.81,19.0,-1.18,-0.74,1.58,-0.2,-0.83,-0.39,0,c
28-11-14,29:33.9,2.02,126.55,32.3,5.0,267,35,154,18,75,57,3.4e+23,23.0,,,,,,,0,c
29-11-14,40:09.8,2.431,126.991,27.4,5.77,180,54,95,352,36,83,5.62,17.0,-5.68,-1.79,4.94,-0.21,0.4,0.73,0,c
01-12-14,37:02.1,1.87,126.19,33.9,4.8,216,49,46,93,57,129,2.35e+23,23.0,,,,,,,0,c
05-12-14,39:06.9,2.14,126.47,35.1,5.3,32,34,93,208,56,88,1.02e+24,24.0,,,,,,,0,c
08-12-14,35:56.6,2.04,126.2,31.0,5.3,45,39,82,235,51,97,1.23e+24,24.0,,,,,,,0,c
09-12-14,09:22.8,1.535,126.269,35.0,5.73,181,58,57,52,45,131,5.04,17.0,-4.14,-1.61,3.6,0.77,-2.82,0.55,0,c
21-12-14,18:45.7,2.48,126.42,31.6,5.4,40,26,107,201,65,82,1.42e+24,24.0,,,,,,,0,c
21-12-14,40:40.7,2.116,126.549,34.5,5.49,195,57,96,4,33,81,2.14,17.0,-1.95,-0.81,1.9,-0.33,-0.34,0.05,0,c
21-12-14,34:12.7,2.116,126.522,33.4,6.39,204,56,91,21,34,88,4.82,18.0,-3.9,-1.61,4.33,-0.77,-1.73,-0.43,0,c
25-01-15,20:56.0,1.14,126.349,30.0,5.27,128,39,-174,33,86,-51,1.0,17.0,0.59,-0.54,-0.09,-0.6,-0.28,-0.5,0,c
29-01-15,48:53.0,1.659,126.385,32.4,5.06,19,43,61,236,53,114,4.92,16.0,-2.88,0.31,4.33,-1.79,-2.52,-1.45,0,c
04-02-15,41:44.9,-0.31,125.1,37.5,5.3,237,35,116,26,59,73,1.25e+24,24.0,,,,,,,0,c
12-02-15,01:14.4,1.72,126.42,34.6,4.8,34,42,91,213,48,89,2.26e+23,23.0,,,,,,,0,c
17-02-15,14:58.3,0.532,126.082,33.1,5.52,16,42,74,217,50,104,2.37,17.0,-1.74,-0.03,2.56,-0.69,-0.58,-0.81,0,c
25-02-15,02:41.3,1.722,126.335,46.1,5.27,9,56,38,255,59,140,1.02,17.0,-0.36,0.38,0.56,-0.47,-0.66,-0.21,0,c
19-03-15,06:03.3,2.0,126.5,44.7,5.2,214,34,85,40,56,93,9.14e+23,24.0,,,,,,,0,c
24-03-15,50:31.9,2.2,126.61,35.8,5.3,13,35,78,207,56,98,1.04e+24,24.0,,,,,,,0,c
29-03-15,50:54.5,1.679,126.487,42.0,5.69,201,41,94,15,49,86,4.29,17.0,-3.85,0.66,4.22,-0.01,-1.27,-0.38,0,c
09-04-15,13:56.8,0.23,126.36,33.6,4.9,2,68,19,265,73,156,3.16e+23,23.0,,,,,,,0,c
11-04-15,00:42.8,2.091,126.646,50.0,5.61,29,36,94,204,54,87,3.32,17.0,-2.66,-0.94,2.85,-0.37,-1.64,-0.19,0,c
24-04-15,28:08.2,-0.14,124.28,49.1,5.3,248,43,136,13,62,56,1.29e+24,24.0,,,,,,,0,c
11-05-15,01:29.1,1.9,126.41,33.3,4.9,48,44,92,226,46,88,3.22e+23,23.0,,,,,,,0,c
13-06-15,45:43.5,-0.28,124.46,41.5,4.9,228,35,109,25,57,77,2.7e+23,23.0,,,,,,,0,c
13-07-15,22:47.5,0.55,126.37,28.7,4.9,14,34,94,189,56,87,3.19e+23,23.0,,,,,,,0,c
11-08-15,46:15.2,1.91,126.37,31.3,4.9,73,80,178,164,88,10,3.06e+23,23.0,,,,,,,0,c
16-09-15,40:59.5,1.859,126.508,49.8,6.32,37,40,102,202,51,80,3.84,18.0,-2.9,-0.9,3.6,0.03,-1.75,-0.7,0,c
07-11-15,52:58.1,1.79,126.59,45.9,5.1,181,49,54,50,53,124,6.01e+23,23.0,,,,,,,0,c
17-11-15,51:06.8,1.51,126.491,34.8,5.02,184,47,55,50,54,122,4.21,16.0,-3.18,-0.25,3.36,1.52,-2.16,-0.18,0,c
25-11-15,57:42.8,1.436,126.301,46.0,5.7,219,45,119,1,52,64,4.42,17.0,-4.19,0.83,3.55,-0.74,-1.91,0.64,0,c
28-11-15,32:48.1,3.861,126.867,13.6,5.05,194,30,92,11,60,89,4.74,16.0,-3.87,2.37,4.12,0.41,-0.85,-0.26,0,c
11-01-16,38:07.7,3.822,126.831,25.2,6.49,15,64,102,171,29,68,6.88,18.0,-5.96,3.78,5.06,1.49,-0.51,0.9,0,c
29-01-16,32:36.4,0.871,126.103,40.8,4.99,35,49,121,172,50,59,3.81,16.0,-4.32,-0.1,2.76,0.43,-1.5,1.57,0,c
04-02-16,13:05.9,1.53,126.423,21.4,5.08,34,27,-71,192,65,-99,5.19,16.0,4.0,3.21,-3.22,0.66,2.1,-0.78,0,c
13-03-16,20:18.3,1.131,126.291,19.9,5.11,204,40,78,40,51,100,5.81,16.0,-4.08,0.5,5.54,1.22,-2.71,-1.46,0,c
05-04-16,29:36.4,4.182,126.394,31.7,5.92,176,26,86,360,64,92,0.96,18.0,-0.85,0.6,0.65,0.0,0.04,0.21,0,c
06-04-16,19:21.1,4.208,126.691,24.8,4.97,193,30,84,19,61,93,3.62,16.0,-2.93,1.74,3.0,0.7,-0.9,-0.07,0,c
15-04-16,05:31.6,4.23,126.57,30.4,4.9,81,49,155,188,72,44,3.17e+23,23.0,,,,,,,0,c
04-06-16,44:11.0,0.366,126.28,28.1,5.5,226,51,100,30,40,78,2.22,17.0,-1.32,-0.18,2.02,-0.46,-1.25,-0.71,0,c
07-06-16,29:38.0,0.57,126.54,33.1,4.8,47,49,123,183,50,58,2.14e+23,23.0,,,,,,,0,c
07-06-16,15:16.0,1.312,126.318,41.5,6.36,217,50,109,9,44,69,4.38,18.0,-3.69,-0.02,4.02,-1.08,-1.75,-0.33,0,c
19-06-16,00:11.9,0.994,126.15,34.2,5.2,222,39,178,313,89,51,7.84,16.0,-5.17,5.08,0.48,-3.5,1.33,4.69,0,c
12-07-16,25:12.5,1.6,126.57,38.0,4.9,34,40,98,205,50,84,2.81e+23,23.0,,,,,,,0,c
29-11-16,53:55.0,0.04,125.38,32.2,5.0,27,41,129,160,59,61,4.7e+23,23.0,,,,,,,0,c
23-12-16,15:39.4,-0.35,124.55,42.1,4.9,234,35,117,23,59,72,2.82e+23,23.0,,,,,,,0,c
30-12-16,10:05.7,1.703,126.392,47.5,5.05,98,20,31,339,80,107,4.79,16.0,-0.26,4.21,1.75,-1.09,1.26,-1.48,0,c
13-01-17,39:25.4,-0.081,124.969,46.8,5.66,33,63,71,250,32,123,3.83,17.0,-1.06,2.2,3.02,0.62,-1.57,-1.95,0,c
14-01-17,41:18.5,1.214,126.369,26.8,5.47,147,76,58,36,34,155,2.04,17.0,-1.53,-1.16,0.8,1.03,-0.04,0.73,0,c
15-02-17,07:30.1,4.12,126.84,26.2,4.9,326,51,55,195,51,125,2.79e+23,23.0,,,,,,,0,c
24-04-17,13:50.9,-0.3,125.24,39.0,5.4,250,33,123,32,63,70,1.36e+24,24.0,,,,,,,0,c
31-08-17,57:39.4,-0.33,125.2,35.1,5.4,247,32,116,37,61,75,1.86e+24,24.0,,,,,,,0,c
05-12-17,14:28.0,2.47,126.78,41.8,5.3,46,32,109,203,60,78,1.23e+24,24.0,,,,,,,0,c
25-12-17,47:40.0,3.983,126.573,44.7,5.18,173,24,79,5,66,95,7.33,16.0,-6.09,4.87,4.81,0.55,-0.02,1.28,0,c
28-12-17,20:21.3,4.024,126.803,38.9,5.75,128,73,-21,225,70,-162,5.37,17.0,-4.38,2.52,-0.63,-0.37,0.57,5.01,0,c
06-01-18,35:10.4,4.29,126.75,29.3,4.9,13,48,62,231,49,118,2.77e+23,23.0,,,,,,,0,c
22-03-18,46:32.2,0.4,126.1,30.6,5.0,14,50,47,249,56,129,3.95e+23,23.0,,,,,,,0,c
28-03-18,13:09.1,1.75,126.19,30.2,4.8,31,33,98,201,57,85,2.08e+23,23.0,,,,,,,0,c
15-04-18,30:43.0,1.391,126.812,40.0,6.02,153,79,-2,243,88,-169,1.37,18.0,-1.18,0.22,0.22,0.2,-0.8,0.96,0,c
01-05-18,33:29.4,2.34,126.72,42.1,5.0,32,35,92,209,55,89,4.63e+23,23.0,,,,,,,0,c
01-05-18,09:22.9,1.91,126.59,36.3,5.3,39,44,102,202,47,78,1.14e+24,24.0,,,,,,,0,c
03-06-18,26:32.7,4.59,126.82,37.6,5.1,254,63,161,353,73,28,5.11e+23,23.0,,,,,,,0,c
27-06-18,44:28.6,0.69,125.99,34.2,5.4,40,78,180,130,90,12,1.51e+24,24.0,,,,,,,0,c
22-08-18,58:46.9,3.69,126.66,19.3,5.2,175,23,88,358,67,91,6.71e+23,23.0,,,,,,,0,c
23-09-18,09:41.2,0.48,126.34,22.2,5.2,15,42,80,208,49,99,8.96e+23,24.0,,,,,,,0,c
