#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.656 3.722 21.6 3.16009 2.04552 -5.20561 3.51573 3.85593 -0.0103412 23.0 X Y 17 R-SS
126.732 3.776 40.0 0.408234 1.87529 -2.28352 1.43161 0.340049 -1.64878 24.0 X Y 18 SS-R
126.648 3.844 22.6 3.6584 3.15007 -6.80847 -3.43824 1.13473 -1.8292 23.0 X Y 19 R-SS
126.703 3.726 30.6 6.07246 0.780488 -6.85295 2.96959 0.470337 -1.9212 23.0 X Y 20 R-SS
126.758 3.918 25.4 1.3014 3.98044 -5.28184 -3.55351 -0.0855144 -5.26719 23.0 X Y 21 SS-R
126.612 3.679 32.0 0.977169 0.192703 -1.16987 -0.439434 0.0710436 0.0440217 25.0 X Y 22 R-SS
126.658 3.704 22.7 0.939871 0.269095 -1.20897 0.594097 0.101984 -0.29589 24.0 X Y 23 R-SS
126.62 3.71 27.0 3.42882 0.493793 -3.92261 -1.37955 0.0274561 -0.501239 23.0 X Y 24 R
126.68 3.78 28.0 2.33085 -0.00167802 -2.32918 0.0359028 1.58133 0.111478 23.0 X Y 25 R
126.63 3.92 35.0 1.48 0.136177 -1.61618 -1.26042 3.44161 0.0716084 23.0 X Y 26 R
126.653 3.921 24.1 0.3137 -0.107301 -0.206399 -0.383062 1.18281 0.193754 24.0 X Y 27 R
126.712 3.695 26.6 1.19444 0.0298855 -1.22433 -0.304047 0.15492 -0.282587 24.0 X Y 28 R
126.742 3.655 25.0 2.26471 0.514117 -2.77882 1.46821 -2.53315 -0.0748828 24.0 X Y 29 R
126.694 3.724 25.0 2.11843 1.55813 -3.67656 2.05194 1.47279 0.00586233 25.0 X Y 30 R-SS
126.654 3.664 23.0 1.31509 0.590486 -1.90557 1.22206 0.302646 -0.756428 24.0 X Y 31 R-SS
126.777 3.906 25.6 0.797313 0.582326 -1.37964 -0.714484 0.0222677 -0.302733 24.0 X Y 32 R-SS
126.75 3.87 34.0 1.03219 0.0489375 -1.08113 0.270584 -0.165946 -0.199597 24.0 X Y 33 R
126.61 3.82 23.6 0.164937 0.505816 -0.670753 0.498377 0.76112 0.25448 24.0 X Y 34 R-SS
126.71 3.9 33.9 0.128074 1.17654 -1.30462 0.572661 0.673965 0.422348 24.0 X Y 35 SS-R
126.66 3.77 35.9 2.33134 -0.340693 -1.99065 0.11527 3.06703 -1.29307 23.0 X Y 36 R
126.715 3.674 15.0 2.22267 1.71449 -3.93716 4.97002 7.68407 0.250362 23.0 X Y 37 R
126.749 3.565 18.6 6.83452 -0.312773 -6.52175 1.68963 4.75986 -1.50386 23.0 X Y 38 R
126.813 3.6 25.4 4.81163 -0.384707 -4.42692 0.459198 -0.759902 1.32337 23.0 X Y 39 R
126.701 3.85 25.0 0.221795 -0.00156626 -0.220228 0.00858046 0.985552 -0.0553119 24.0 X Y 40 R
126.66 3.69 19.3 5.71044 -0.0245681 -5.68587 -0.226413 5.51576 0.389132 23.0 X Y 41 R
126.75 3.81 26.3 0.110295 2.03997 -2.15027 1.36507 1.81791 0.658135 24.0 X Y 42 SS-R
126.71 3.75 27.8 1.51593 0.238198 -1.75413 -0.618383 0.136261 -0.213142 25.0 X Y 43 R-SS
126.73 3.71 30.8 1.06126 -0.124338 -0.936919 0.0535716 0.353605 -0.348206 24.0 X Y 44 R
126.67 3.85 20.0 0.825695 2.09904 -2.92473 1.7474 2.24961 0.955988 23.0 X Y 45 SS-R
126.66 3.7 35.5 -0.822189 0.157359 0.664829 -0.230623 0.839045 0.816517 23.0 X Y 46 N-SS
