#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.219 1.333 28.6 4.83926 -1.19726 -3.64199 -1.1207 1.02888 -2.60984 24.0 X Y 78 R
126.427 1.376 28.8 3.97137 -0.200963 -3.77041 0.0624701 0.270588 -0.870468 23.0 X Y 79 R
126.26 1.7 25.8 2.46222 -0.616516 -1.8457 -1.03804 -0.775777 -1.15729 23.0 X Y 80 R
126.42 1.58 25.9 0.632729 0.512554 -1.14528 -1.07691 0.0696939 -1.35245 23.0 X Y 81 SS-R
126.426 1.497 31.0 2.14945 0.609689 -2.75914 1.55334 -1.00954 -2.01729 23.0 X Y 82 R-SS
126.44 1.446 36.5 5.36653 -0.855566 -4.51096 -0.53729 -0.601629 -1.98021 23.0 X Y 83 R
126.533 1.799 33.9 1.72836 -0.821105 -0.907255 -0.78162 -0.217318 -0.949452 24.0 X Y 84 R
126.423 1.749 34.2 1.61344 0.348551 -1.962 0.880737 -0.482105 0.264525 24.0 X Y 85 R-SS
126.29 1.71 33.0 1.35829 -3.22825 1.86996 1.45025 2.32194 -0.687516 23.0 X Y 86 R-SS
126.19 1.87 33.9 1.4213 -1.4859 0.0645944 0.61824 -0.696084 -0.999116 23.0 X Y 87 R-SS
126.269 1.535 35.0 3.73466 -0.081001 -3.65366 1.39793 -1.8462 -2.35216 24.0 X Y 88 R-SS
126.349 1.14 30.0 -0.103428 -0.550089 0.653517 -0.464024 -0.629632 -0.203344 24.0 X Y 89 SS-N
126.385 1.659 32.4 4.27327 -1.44995 -2.82332 -1.73927 0.282844 -2.59155 23.0 X Y 90 R
126.42 1.72 34.6 1.98403 -0.598796 -1.38523 -0.0951547 -0.18735 -0.911052 23.0 X Y 91 R
126.335 1.722 46.1 0.577441 -0.218346 -0.359095 -0.403768 0.30016 -0.71773 24.0 X Y 92 R-SS
126.487 1.679 42.0 4.26279 -0.415318 -3.84747 0.00260863 0.640717 -1.27942 24.0 X Y 93 R
126.491 1.51 34.8 3.48582 -0.266005 -3.21982 1.64762 -0.35956 -2.0146 23.0 X Y 94 R-SS
126.301 1.436 46.0 3.90678 -0.049435 -3.85735 -1.19003 0.963669 -1.59233 24.0 X Y 95 R
126.423 1.53 21.4 -4.01446 0.536102 3.47836 0.368877 3.26934 1.57049 23.0 X Y 96 N
126.291 1.131 19.9 5.60733 -1.50577 -4.10156 1.24911 0.526152 -2.60407 23.0 X Y 97 R
126.318 1.312 41.5 4.06463 -0.425639 -3.639 -1.16088 -0.0226268 -1.65351 25.0 X Y 98 R
126.57 1.6 38.0 2.74855 -0.625694 -2.12286 -0.021904 -0.569812 -1.17976 23.0 X Y 99 R
126.392 1.703 47.5 1.56641 -1.15373 -0.412685 -1.31821 4.03383 1.54928 23.0 X Y 100 R
126.369 1.214 26.8 0.803581 0.70971 -1.51329 1.04013 -1.12657 -0.0550575 24.0 X Y 101 R-SS
126.19 1.75 30.2 1.80502 -0.345272 -1.45975 -0.214286 -0.808807 -0.725868 23.0 X Y 102 R
126.442 1.113 38.6 1.20578 -0.213255 -0.992523 -0.369805 -0.867769 -0.460662 24.0 X Y 103 R
126.263 1.634 30.0 5.00431 -0.998009 -4.0063 -1.9982 1.0665 -3.18321 23.0 X Y 104 R-SS
126.39 1.53 40.5 4.31463 -0.463324 -3.85131 -0.802468 0.155984 -1.56611 24.0 X Y 105 R
126.36 1.77 41.9 1.74167 -0.111047 -1.63062 0.0346521 -0.336731 -0.441986 25.0 X Y 106 R
126.36 1.46 31.5 1.54648 -0.253434 -1.29305 -0.143217 0.221949 -0.614985 24.0 X Y 107 R
126.44 1.78 30.3 1.58079 -0.124579 -1.45621 0.0129732 0.111624 -0.426345 24.0 X Y 108 R
126.26 1.78 29.2 1.79378 -0.0717959 -1.72198 -0.794297 0.409249 -1.05805 24.0 X Y 109 R-SS
126.23 1.73 30.1 2.1409 -0.476482 -1.66442 -0.440176 0.143022 -1.00363 24.0 X Y 110 R
126.42 1.71 29.9 3.14689 -0.723285 -2.4236 0.241466 0.12706 -1.33251 24.0 X Y 111 R
126.37 1.71 26.1 2.82613 -0.254781 -2.57135 -0.156357 1.29398 -0.984525 24.0 X Y 112 R
126.29 1.74 27.5 2.90912 -0.312576 -2.59654 -0.626808 0.638299 -1.24432 24.0 X Y 113 R
126.21 1.72 33.4 4.28791 -1.41776 -2.87015 -0.590848 -1.09431 -2.02212 24.0 X Y 114 R
126.26 1.8 33.0 4.39629 -0.420239 -3.97606 -0.434193 0.382579 -1.40043 24.0 X Y 115 R
126.15 1.64 36.0 1.14379 -0.0262757 -1.11751 0.253663 -0.308073 -0.38309 25.0 X Y 116 R
126.1 1.72 26.2 1.27026 -0.0754643 -1.1948 -0.821463 -0.854554 -0.483546 25.0 X Y 117 R
126.26 1.65 34.2 0.891639 1.63035 -2.52199 1.29642 -1.21153 -2.79172 23.0 X Y 118 SS-R
126.45 1.66 29.8 0.0 2.86331 -2.86331 0.063956 0.0271477 -2.76506 23.0 X Y 119 SS
126.24 1.84 30.2 5.13473 -0.443668 -4.69106 -0.104239 -2.22448 -1.54254 23.0 X Y 120 R
126.41 1.81 32.7 7.75463 0.113035 -7.86766 -0.967704 -0.99825 0.373113 23.0 X Y 121 R
126.25 1.69 28.8 0.711312 0.186216 -0.897528 -0.633232 0.127746 -0.703201 25.0 X Y 122 R-SS
126.16 1.8 27.3 8.08296 -0.442173 -7.64078 -1.97577 -3.02014 -2.11003 24.0 X Y 123 R
126.34 1.56 28.6 2.4985 -0.873047 -1.62546 0.132941 -1.05887 -1.40747 23.0 X Y 124 R
126.22 1.89 30.7 3.21118 0.138307 -3.34949 -1.20189 -1.84314 -0.481929 23.0 X Y 125 R
126.37 1.67 27.5 1.04526 1.02676 -2.07202 1.17989 0.607732 -0.174211 24.0 X Y 126 R-SS
126.33 1.53 41.3 1.18566 -0.255096 -0.930561 -0.281005 -0.299233 -0.497985 25.0 X Y 127 R
126.27 1.35 30.8 5.3131 0.101621 -5.41472 1.04956 1.20548 -0.537308 23.0 X Y 128 R
126.33 1.43 21.7 -1.97918 0.141156 1.83803 -0.138529 -0.127208 -0.536638 23.0 X Y 129 N
126.36 1.37 40.3 5.28106 0.334443 -5.6155 -1.3452 0.0973918 0.189909 23.0 X Y 130 R
126.18 1.75 24.5 4.05199 0.806073 -4.85806 2.107 2.61696 -0.0161583 23.0 X Y 131 R-SS
126.13 1.32 41.1 3.03931 -0.440122 -2.59919 -0.299953 -0.81945 -1.07008 24.0 X Y 132 R
126.33 1.74 33.4 2.04517 -0.489133 -1.55604 -0.430833 0.478489 -1.08429 24.0 X Y 133 R
