"// "
"// Example data file for Orient 3 (Vollmer, 2015)"
// Latitude and longitude formated as spherical projection data
"// "
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
"// "
"// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate "
"// science education through climate modeling research projects. In Proceedings of the "
"// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on "
"// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu"
"// "
"// Note: This file contains NaN (Not a Number) values for latitude and longitude to "
"// indicate the end of a polygon. The original file used a single ""999"" value instead."
"// A type ""CO"" is assigned, and a comment column contains the polygon name."
"// "
// -------------------------------------------------------------------------------------
Longitude Sphere,Latitude Sphere,Type,Comment
-97.9,22.4,CO,CO-03(NA-SA)
-97.7,22.8,CO,CO-03(NA-SA)
-97.7,23.3,CO,CO-03(NA-SA)
-97.7,23.8,CO,CO-03(NA-SA)
-97.7,24.3,CO,CO-03(NA-SA)
-97.6,24.8,CO,CO-03(NA-SA)
-97.4,25.3,CO,CO-03(NA-SA)
-97.2,25.8,CO,CO-03(NA-SA)
-97.3,26.2,CO,CO-03(NA-SA)
-97.3,26.7,CO,CO-03(NA-SA)
-97.4,27.2,CO,CO-03(NA-SA)
-97.3,27.7,CO,CO-03(NA-SA)
-97.0,28.0,CO,CO-03(NA-SA)
-96.5,28.3,CO,CO-03(NA-SA)
-96.0,28.7,CO,CO-03(NA-SA)
-95.5,28.7,CO,CO-03(NA-SA)
-95.2,29.0,CO,CO-03(NA-SA)
-94.8,29.3,CO,CO-03(NA-SA)
-95.1,29.7,CO,CO-03(NA-SA)
-94.8,29.8,CO,CO-03(NA-SA)
-94.8,29.4,CO,CO-03(NA-SA)
-94.2,29.7,CO,CO-03(NA-SA)
-93.8,29.8,CO,CO-03(NA-SA)
-93.3,29.8,CO,CO-03(NA-SA)
-92.7,29.7,CO,CO-03(NA-SA)
-92.3,29.6,CO,CO-03(NA-SA)
-91.8,29.8,CO,CO-03(NA-SA)
-91.3,29.5,CO,CO-03(NA-SA)
-91.2,29.2,CO,CO-03(NA-SA)
-90.8,29.1,CO,CO-03(NA-SA)
-90.2,29.2,CO,CO-03(NA-SA)
-89.8,29.3,CO,CO-03(NA-SA)
-89.5,29.3,CO,CO-03(NA-SA)
-89.3,29.0,CO,CO-03(NA-SA)
-89.1,29.2,CO,CO-03(NA-SA)
-89.6,29.5,CO,CO-03(NA-SA)
-89.6,29.7,CO,CO-03(NA-SA)
-89.3,29.8,CO,CO-03(NA-SA)
-89.3,30.1,CO,CO-03(NA-SA)
-89.7,30.1,CO,CO-03(NA-SA)
-90.1,30.0,CO,CO-03(NA-SA)
-90.4,30.1,CO,CO-03(NA-SA)
-90.2,30.5,CO,CO-03(NA-SA)
-89.7,30.3,CO,CO-03(NA-SA)
-89.2,30.5,CO,CO-03(NA-SA)
-88.7,30.5,CO,CO-03(NA-SA)
-88.3,30.4,CO,CO-03(NA-SA)
-88.0,30.7,CO,CO-03(NA-SA)
-87.8,30.3,CO,CO-03(NA-SA)
-87.3,30.3,CO,CO-03(NA-SA)
-86.8,30.4,CO,CO-03(NA-SA)
-86.3,30.5,CO,CO-03(NA-SA)
-86.0,30.3,CO,CO-03(NA-SA)
-85.5,30.1,CO,CO-03(NA-SA)
-85.3,29.7,CO,CO-03(NA-SA)
-84.8,29.8,CO,CO-03(NA-SA)
-84.4,30.0,CO,CO-03(NA-SA)
-83.9,30.1,CO,CO-03(NA-SA)
-83.5,29.8,CO,CO-03(NA-SA)
-83.1,29.2,CO,CO-03(NA-SA)
-82.8,29.1,CO,CO-03(NA-SA)
-82.7,28.6,CO,CO-03(NA-SA)
-82.7,28.2,CO,CO-03(NA-SA)
-82.7,27.8,CO,CO-03(NA-SA)
-82.4,27.9,CO,CO-03(NA-SA)
-82.6,27.4,CO,CO-03(NA-SA)
-82.5,27.1,CO,CO-03(NA-SA)
-82.2,26.8,CO,CO-03(NA-SA)
-81.9,26.3,CO,CO-03(NA-SA)
-81.7,25.8,CO,CO-03(NA-SA)
-81.2,25.5,CO,CO-03(NA-SA)
-81.1,25.1,CO,CO-03(NA-SA)
-80.7,25.2,CO,CO-03(NA-SA)
-80.4,25.3,CO,CO-03(NA-SA)
-80.2,25.8,CO,CO-03(NA-SA)
-80.1,26.4,CO,CO-03(NA-SA)
-80.1,27.0,CO,CO-03(NA-SA)
-80.3,27.6,CO,CO-03(NA-SA)
-80.6,28.2,CO,CO-03(NA-SA)
-80.6,28.5,CO,CO-03(NA-SA)
-80.9,29.0,CO,CO-03(NA-SA)
-81.1,29.5,CO,CO-03(NA-SA)
-81.3,30.0,CO,CO-03(NA-SA)
-81.4,30.5,CO,CO-03(NA-SA)
-81.5,31.0,CO,CO-03(NA-SA)
-81.2,31.5,CO,CO-03(NA-SA)
-81.0,32.0,CO,CO-03(NA-SA)
-80.5,32.4,CO,CO-03(NA-SA)
-80.0,32.7,CO,CO-03(NA-SA)
-79.5,33.0,CO,CO-03(NA-SA)
-79.2,33.3,CO,CO-03(NA-SA)
-78.9,33.7,CO,CO-03(NA-SA)
-78.4,33.9,CO,CO-03(NA-SA)
-78.0,34.0,CO,CO-03(NA-SA)
-77.6,34.3,CO,CO-03(NA-SA)
-77.2,34.7,CO,CO-03(NA-SA)
-76.6,34.8,CO,CO-03(NA-SA)
-76.3,35.0,CO,CO-03(NA-SA)
-76.8,35.0,CO,CO-03(NA-SA)
-76.3,35.3,CO,CO-03(NA-SA)
-76.0,35.3,CO,CO-03(NA-SA)
-75.8,35.6,CO,CO-03(NA-SA)
-75.8,35.9,CO,CO-03(NA-SA)
-76.2,35.9,CO,CO-03(NA-SA)
-76.8,35.9,CO,CO-03(NA-SA)
-76.3,36.1,CO,CO-03(NA-SA)
-76.0,36.2,CO,CO-03(NA-SA)
-75.7,36.0,CO,CO-03(NA-SA)
-75.5,35.8,CO,CO-03(NA-SA)
-75.7,36.1,CO,CO-03(NA-SA)
-75.8,36.5,CO,CO-03(NA-SA)
-76.0,36.8,CO,CO-03(NA-SA)
-76.4,37.2,CO,CO-03(NA-SA)
-76.4,37.5,CO,CO-03(NA-SA)
-76.3,37.9,CO,CO-03(NA-SA)
-76.9,38.3,CO,CO-03(NA-SA)
-76.4,38.2,CO,CO-03(NA-SA)
-76.5,38.5,CO,CO-03(NA-SA)
-76.6,39.0,CO,CO-03(NA-SA)
-76.4,39.3,CO,CO-03(NA-SA)
-76.0,39.5,CO,CO-03(NA-SA)
-76.2,39.2,CO,CO-03(NA-SA)
-76.2,38.8,CO,CO-03(NA-SA)
-76.3,38.4,CO,CO-03(NA-SA)
-75.9,38.3,CO,CO-03(NA-SA)
-76.0,38.0,CO,CO-03(NA-SA)
-75.7,38.0,CO,CO-03(NA-SA)
-75.8,37.7,CO,CO-03(NA-SA)
-76.0,37.2,CO,CO-03(NA-SA)
-75.7,37.3,CO,CO-03(NA-SA)
-75.6,37.8,CO,CO-03(NA-SA)
-75.3,38.2,CO,CO-03(NA-SA)
-75.0,38.4,CO,CO-03(NA-SA)
-75.4,39.0,CO,CO-03(NA-SA)
-75.6,39.5,CO,CO-03(NA-SA)
-75.3,39.3,CO,CO-03(NA-SA)
-75.0,39.0,CO,CO-03(NA-SA)
-74.5,39.3,CO,CO-03(NA-SA)
-74.2,39.8,CO,CO-03(NA-SA)
-74.0,40.3,CO,CO-03(NA-SA)
-74.3,40.5,CO,CO-03(NA-SA)
-74.0,40.8,CO,CO-03(NA-SA)
-73.5,41.1,CO,CO-03(NA-SA)
-73.0,41.3,CO,CO-03(NA-SA)
-72.5,41.3,CO,CO-03(NA-SA)
-72.0,41.3,CO,CO-03(NA-SA)
-71.5,41.4,CO,CO-03(NA-SA)
-71.3,41.8,CO,CO-03(NA-SA)
-71.1,41.5,CO,CO-03(NA-SA)
-70.7,41.7,CO,CO-03(NA-SA)
-70.7,41.5,CO,CO-03(NA-SA)
-70.0,41.7,CO,CO-03(NA-SA)
-70.0,42.0,CO,CO-03(NA-SA)
-70.0,41.8,CO,CO-03(NA-SA)
-70.5,41.8,CO,CO-03(NA-SA)
-70.7,42.2,CO,CO-03(NA-SA)
-71.0,42.3,CO,CO-03(NA-SA)
-70.7,42.6,CO,CO-03(NA-SA)
-70.8,42.8,CO,CO-03(NA-SA)
-70.6,43.2,CO,CO-03(NA-SA)
-70.3,43.5,CO,CO-03(NA-SA)
-70.3,43.7,CO,CO-03(NA-SA)
-69.7,43.8,CO,CO-03(NA-SA)
-69.2,44.0,CO,CO-03(NA-SA)
-68.8,44.4,CO,CO-03(NA-SA)
-68.6,44.3,CO,CO-03(NA-SA)
-68.0,44.4,CO,CO-03(NA-SA)
-67.5,44.6,CO,CO-03(NA-SA)
-67.0,44.8,CO,CO-03(NA-SA)
-67.0,45.2,CO,CO-03(NA-SA)
-66.3,45.2,CO,CO-03(NA-SA)
-65.6,45.3,CO,CO-03(NA-SA)
-64.8,45.7,CO,CO-03(NA-SA)
-64.9,45.3,CO,CO-03(NA-SA)
-64.2,45.4,CO,CO-03(NA-SA)
-64.9,45.1,CO,CO-03(NA-SA)
-65.3,44.9,CO,CO-03(NA-SA)
-65.9,44.6,CO,CO-03(NA-SA)
-66.2,44.2,CO,CO-03(NA-SA)
-66.0,43.8,CO,CO-03(NA-SA)
-65.5,43.5,CO,CO-03(NA-SA)
-65.0,43.8,CO,CO-03(NA-SA)
-64.5,44.2,CO,CO-03(NA-SA)
-64.2,44.5,CO,CO-03(NA-SA)
-63.7,44.5,CO,CO-03(NA-SA)
-63.0,44.8,CO,CO-03(NA-SA)
-62.0,45.0,CO,CO-03(NA-SA)
-61.2,45.2,CO,CO-03(NA-SA)
-61.0,45.5,CO,CO-03(NA-SA)
-60.4,45.7,CO,CO-03(NA-SA)
-59.8,46.0,CO,CO-03(NA-SA)
-60.5,46.3,CO,CO-03(NA-SA)
-60.4,46.8,CO,CO-03(NA-SA)
-60.7,47.0,CO,CO-03(NA-SA)
-61.0,46.6,CO,CO-03(NA-SA)
-61.5,46.2,CO,CO-03(NA-SA)
-61.5,45.8,CO,CO-03(NA-SA)
-62.0,45.8,CO,CO-03(NA-SA)
-62.6,45.7,CO,CO-03(NA-SA)
-63.2,45.8,CO,CO-03(NA-SA)
-64.0,46.1,CO,CO-03(NA-SA)
-64.6,46.3,CO,CO-03(NA-SA)
-64.9,46.8,CO,CO-03(NA-SA)
-65.0,47.3,CO,CO-03(NA-SA)
-64.8,47.8,CO,CO-03(NA-SA)
-65.7,47.6,CO,CO-03(NA-SA)
-66.3,48.1,CO,CO-03(NA-SA)
-65.3,48.1,CO,CO-03(NA-SA)
-64.8,48.3,CO,CO-03(NA-SA)
-64.2,48.5,CO,CO-03(NA-SA)
-64.2,48.8,CO,CO-03(NA-SA)
-64.6,49.1,CO,CO-03(NA-SA)
-65.3,49.3,CO,CO-03(NA-SA)
-66.0,49.2,CO,CO-03(NA-SA)
-66.7,49.1,CO,CO-03(NA-SA)
-67.4,48.8,CO,CO-03(NA-SA)
-68.0,48.7,CO,CO-03(NA-SA)
-68.7,48.4,CO,CO-03(NA-SA)
-69.3,48.1,CO,CO-03(NA-SA)
-69.7,47.7,CO,CO-03(NA-SA)
-70.1,47.3,CO,CO-03(NA-SA)
-70.5,47.0,CO,CO-03(NA-SA)
-71.2,46.8,CO,CO-03(NA-SA)
-70.7,47.2,CO,CO-03(NA-SA)
-70.4,47.5,CO,CO-03(NA-SA)
-70.0,47.8,CO,CO-03(NA-SA)
-69.7,48.2,CO,CO-03(NA-SA)
-69.3,48.6,CO,CO-03(NA-SA)
-68.7,48.9,CO,CO-03(NA-SA)
-68.0,49.3,CO,CO-03(NA-SA)
-67.3,49.3,CO,CO-03(NA-SA)
-67.2,49.8,CO,CO-03(NA-SA)
-66.7,50.1,CO,CO-03(NA-SA)
-66.0,50.3,CO,CO-03(NA-SA)
-65.4,50.3,CO,CO-03(NA-SA)
-64.7,50.3,CO,CO-03(NA-SA)
-64.0,50.3,CO,CO-03(NA-SA)
-63.4,50.3,CO,CO-03(NA-SA)
-62.8,50.3,CO,CO-03(NA-SA)
-62.2,50.3,CO,CO-03(NA-SA)
-61.7,50.1,CO,CO-03(NA-SA)
-60.9,50.2,CO,CO-03(NA-SA)
-60.0,50.2,CO,CO-03(NA-SA)
-59.5,50.5,CO,CO-03(NA-SA)
-59.1,50.8,CO,CO-03(NA-SA)
-58.7,51.2,CO,CO-03(NA-SA)
-57.8,51.4,CO,CO-03(NA-SA)
-56.8,51.5,CO,CO-03(NA-SA)
-56.2,51.8,CO,CO-03(NA-SA)
-55.7,52.1,CO,CO-03(NA-SA)
-56.0,52.8,CO,CO-03(NA-SA)
-55.8,53.2,CO,CO-03(NA-SA)
-56.5,53.7,CO,CO-03(NA-SA)
-57.3,53.7,CO,CO-03(NA-SA)
-57.3,54.1,CO,CO-03(NA-SA)
-58.3,54.2,CO,CO-03(NA-SA)
-57.5,54.5,CO,CO-03(NA-SA)
-58.0,54.8,CO,CO-03(NA-SA)
-58.9,54.8,CO,CO-03(NA-SA)
-59.2,55.2,CO,CO-03(NA-SA)
-60.3,55.3,CO,CO-03(NA-SA)
-60.5,55.7,CO,CO-03(NA-SA)
-61.3,55.9,CO,CO-03(NA-SA)
-61.7,56.3,CO,CO-03(NA-SA)
-61.7,56.8,CO,CO-03(NA-SA)
-61.3,57.1,CO,CO-03(NA-SA)
-61.8,57.3,CO,CO-03(NA-SA)
-61.8,57.7,CO,CO-03(NA-SA)
-62.3,58.0,CO,CO-03(NA-SA)
-62.8,58.5,CO,CO-03(NA-SA)
-63.2,59.0,CO,CO-03(NA-SA)
-63.8,59.5,CO,CO-03(NA-SA)
-64.3,60.0,CO,CO-03(NA-SA)
-64.7,60.3,CO,CO-03(NA-SA)
-65.2,60.0,CO,CO-03(NA-SA)
-65.6,59.8,CO,CO-03(NA-SA)
-65.3,59.4,CO,CO-03(NA-SA)
-65.7,59.0,CO,CO-03(NA-SA)
-66.4,58.8,CO,CO-03(NA-SA)
-66.7,58.4,CO,CO-03(NA-SA)
-67.8,58.2,CO,CO-03(NA-SA)
-68.4,58.8,CO,CO-03(NA-SA)
-69.0,58.8,CO,CO-03(NA-SA)
-69.5,59.3,CO,CO-03(NA-SA)
-69.5,59.6,CO,CO-03(NA-SA)
-69.4,60.1,CO,CO-03(NA-SA)
-69.7,60.5,CO,CO-03(NA-SA)
-69.5,60.9,CO,CO-03(NA-SA)
-70.3,61.0,CO,CO-03(NA-SA)
-71.0,61.0,CO,CO-03(NA-SA)
-71.8,61.3,CO,CO-03(NA-SA)
-71.5,61.6,CO,CO-03(NA-SA)
-72.2,61.8,CO,CO-03(NA-SA)
-72.9,62.2,CO,CO-03(NA-SA)
-73.7,62.4,CO,CO-03(NA-SA)
-74.8,62.2,CO,CO-03(NA-SA)
-75.5,62.2,CO,CO-03(NA-SA)
-76.4,62.4,CO,CO-03(NA-SA)
-77.4,62.5,CO,CO-03(NA-SA)
-78.1,62.2,CO,CO-03(NA-SA)
-78.1,61.8,CO,CO-03(NA-SA)
-77.5,61.6,CO,CO-03(NA-SA)
-77.8,61.2,CO,CO-03(NA-SA)
-78.1,60.8,CO,CO-03(NA-SA)
-77.6,60.5,CO,CO-03(NA-SA)
-77.4,60.0,CO,CO-03(NA-SA)
-77.4,59.6,CO,CO-03(NA-SA)
-77.9,59.2,CO,CO-03(NA-SA)
-78.6,59.1,CO,CO-03(NA-SA)
-78.7,58.8,CO,CO-03(NA-SA)
-78.1,58.4,CO,CO-03(NA-SA)
-77.5,58.3,CO,CO-03(NA-SA)
-77.2,57.7,CO,CO-03(NA-SA)
-77.0,57.3,CO,CO-03(NA-SA)
-76.8,56.7,CO,CO-03(NA-SA)
-76.8,56.0,CO,CO-03(NA-SA)
-77.2,55.6,CO,CO-03(NA-SA)
-78.0,55.2,CO,CO-03(NA-SA)
-78.7,54.8,CO,CO-03(NA-SA)
-79.5,54.6,CO,CO-03(NA-SA)
-79.2,54.2,CO,CO-03(NA-SA)
-78.9,53.8,CO,CO-03(NA-SA)
-78.8,53.2,CO,CO-03(NA-SA)
-78.8,52.7,CO,CO-03(NA-SA)
-78.4,52.2,CO,CO-03(NA-SA)
-79.0,51.7,CO,CO-03(NA-SA)
-79.8,51.3,CO,CO-03(NA-SA)
-79.7,51.0,CO,CO-03(NA-SA)
-80.4,51.3,CO,CO-03(NA-SA)
-80.8,51.8,CO,CO-03(NA-SA)
-81.2,52.1,CO,CO-03(NA-SA)
-81.7,52.5,CO,CO-03(NA-SA)
-82.3,52.9,CO,CO-03(NA-SA)
-82.2,53.4,CO,CO-03(NA-SA)
-82.2,53.8,CO,CO-03(NA-SA)
-82.4,54.3,CO,CO-03(NA-SA)
-82.2,55.0,CO,CO-03(NA-SA)
-83.0,55.3,CO,CO-03(NA-SA)
-84.0,55.3,CO,CO-03(NA-SA)
-85.0,55.3,CO,CO-03(NA-SA)
-86.0,55.7,CO,CO-03(NA-SA)
-86.8,55.8,CO,CO-03(NA-SA)
-87.5,56.0,CO,CO-03(NA-SA)
-88.1,56.4,CO,CO-03(NA-SA)
-89.0,56.8,CO,CO-03(NA-SA)
-90.0,56.9,CO,CO-03(NA-SA)
-91.0,57.3,CO,CO-03(NA-SA)
-91.7,57.1,CO,CO-03(NA-SA)
-92.3,56.9,CO,CO-03(NA-SA)
-92.3,57.3,CO,CO-03(NA-SA)
-92.7,57.7,CO,CO-03(NA-SA)
-92.7,58.1,CO,CO-03(NA-SA)
-93.1,58.7,CO,CO-03(NA-SA)
-93.7,58.8,CO,CO-03(NA-SA)
-94.4,58.7,CO,CO-03(NA-SA)
-94.8,59.1,CO,CO-03(NA-SA)
-94.8,59.6,CO,CO-03(NA-SA)
-94.7,60.2,CO,CO-03(NA-SA)
-94.4,60.6,CO,CO-03(NA-SA)
-94.2,61.0,CO,CO-03(NA-SA)
-93.7,61.5,CO,CO-03(NA-SA)
-93.2,61.9,CO,CO-03(NA-SA)
-92.5,62.1,CO,CO-03(NA-SA)
-92.5,62.6,CO,CO-03(NA-SA)
-91.6,62.8,CO,CO-03(NA-SA)
-90.6,62.9,CO,CO-03(NA-SA)
-90.7,63.4,CO,CO-03(NA-SA)
-90.0,64.0,CO,CO-03(NA-SA)
-88.5,64.0,CO,CO-03(NA-SA)
-87.7,64.5,CO,CO-03(NA-SA)
-87.0,65.0,CO,CO-03(NA-SA)
-87.0,65.5,CO,CO-03(NA-SA)
-86.0,66.2,CO,CO-03(NA-SA)
-86.8,66.5,CO,CO-03(NA-SA)
-85.5,66.6,CO,CO-03(NA-SA)
-85.1,66.3,CO,CO-03(NA-SA)
-83.7,66.2,CO,CO-03(NA-SA)
-82.7,66.6,CO,CO-03(NA-SA)
-81.4,67.0,CO,CO-03(NA-SA)
-81.2,67.6,CO,CO-03(NA-SA)
-82.4,67.8,CO,CO-03(NA-SA)
-82.4,68.3,CO,CO-03(NA-SA)
-81.3,68.6,CO,CO-03(NA-SA)
-81.3,69.2,CO,CO-03(NA-SA)
-82.7,69.3,CO,CO-03(NA-SA)
-82.9,69.7,CO,CO-03(NA-SA)
-84.3,69.8,CO,CO-03(NA-SA)
-85.5,69.8,CO,CO-03(NA-SA)
-85.5,69.3,CO,CO-03(NA-SA)
-85.4,68.8,CO,CO-03(NA-SA)
-85.4,68.2,CO,CO-03(NA-SA)
-86.5,67.8,CO,CO-03(NA-SA)
-86.5,67.4,CO,CO-03(NA-SA)
-87.3,67.3,CO,CO-03(NA-SA)
-88.2,67.8,CO,CO-03(NA-SA)
-88.0,68.3,CO,CO-03(NA-SA)
-88.0,68.8,CO,CO-03(NA-SA)
-88.9,69.3,CO,CO-03(NA-SA)
-89.9,68.6,CO,CO-03(NA-SA)
-90.7,69.1,CO,CO-03(NA-SA)
-91.3,69.5,CO,CO-03(NA-SA)
-92.4,69.8,CO,CO-03(NA-SA)
-91.3,70.2,CO,CO-03(NA-SA)
-91.9,70.7,CO,CO-03(NA-SA)
-92.7,71.0,CO,CO-03(NA-SA)
-93.5,71.4,CO,CO-03(NA-SA)
-94.2,71.9,CO,CO-03(NA-SA)
-93.5,72.3,CO,CO-03(NA-SA)
-94.0,72.6,CO,CO-03(NA-SA)
-93.1,72.8,CO,CO-03(NA-SA)
-91.9,72.8,CO,CO-03(NA-SA)
-91.3,73.2,CO,CO-03(NA-SA)
-90.7,73.6,CO,CO-03(NA-SA)
-90.2,73.8,CO,CO-03(NA-SA)
-91.2,74.0,CO,CO-03(NA-SA)
-93.2,74.2,CO,CO-03(NA-SA)
-95.2,74.0,CO,CO-03(NA-SA)
-95.6,73.6,CO,CO-03(NA-SA)
-95.2,73.2,CO,CO-03(NA-SA)
-95.0,72.7,CO,CO-03(NA-SA)
-95.0,72.3,CO,CO-03(NA-SA)
-95.0,71.8,CO,CO-03(NA-SA)
-95.8,71.5,CO,CO-03(NA-SA)
-96.3,71.0,CO,CO-03(NA-SA)
-96.7,70.4,CO,CO-03(NA-SA)
-95.7,69.8,CO,CO-03(NA-SA)
-94.0,69.4,CO,CO-03(NA-SA)
-94.7,69.0,CO,CO-03(NA-SA)
-94.2,68.5,CO,CO-03(NA-SA)
-95.2,68.0,CO,CO-03(NA-SA)
-95.5,68.0,CO,CO-03(NA-SA)
-95.8,67.5,CO,CO-03(NA-SA)
-96.8,67.8,CO,CO-03(NA-SA)
-96.9,68.4,CO,CO-03(NA-SA)
-95.6,68.8,CO,CO-03(NA-SA)
-96.4,69.3,CO,CO-03(NA-SA)
-97.9,69.8,CO,CO-03(NA-SA)
-98.6,69.3,CO,CO-03(NA-SA)
-99.6,69.0,CO,CO-03(NA-SA)
-98.0,68.6,CO,CO-03(NA-SA)
-98.7,68.3,CO,CO-03(NA-SA)
-98.8,67.7,CO,CO-03(NA-SA)
-100.0,67.6,CO,CO-03(NA-SA)
-101.7,67.8,CO,CO-03(NA-SA)
-103.0,68.0,CO,CO-03(NA-SA)
-104.6,68.3,CO,CO-03(NA-SA)
-105.7,68.9,CO,CO-03(NA-SA)
-106.9,68.8,CO,CO-03(NA-SA)
-108.2,68.6,CO,CO-03(NA-SA)
-109.0,68.3,CO,CO-03(NA-SA)
-107.8,68.0,CO,CO-03(NA-SA)
-108.2,67.6,CO,CO-03(NA-SA)
-109.2,67.8,CO,CO-03(NA-SA)
-110.3,68.0,CO,CO-03(NA-SA)
-111.6,67.8,CO,CO-03(NA-SA)
-113.0,67.7,CO,CO-03(NA-SA)
-114.2,67.8,CO,CO-03(NA-SA)
-115.3,67.8,CO,CO-03(NA-SA)
-115.1,68.2,CO,CO-03(NA-SA)
-114.1,68.3,CO,CO-03(NA-SA)
-114.7,68.7,CO,CO-03(NA-SA)
-116.0,69.0,CO,CO-03(NA-SA)
-117.5,69.0,CO,CO-03(NA-SA)
-118.8,69.2,CO,CO-03(NA-SA)
-120.3,69.5,CO,CO-03(NA-SA)
-121.3,69.8,CO,CO-03(NA-SA)
-123.0,69.8,CO,CO-03(NA-SA)
-123.5,69.4,CO,CO-03(NA-SA)
-124.3,69.4,CO,CO-03(NA-SA)
-124.4,70.0,CO,CO-03(NA-SA)
-125.3,69.4,CO,CO-03(NA-SA)
-126.2,69.6,CO,CO-03(NA-SA)
-126.7,70.1,CO,CO-03(NA-SA)
-128.0,70.6,CO,CO-03(NA-SA)
-128.5,70.0,CO,CO-03(NA-SA)
-129.4,69.8,CO,CO-03(NA-SA)
-129.8,70.3,CO,CO-03(NA-SA)
-131.2,70.0,CO,CO-03(NA-SA)
-132.6,69.7,CO,CO-03(NA-SA)
-133.3,69.4,CO,CO-03(NA-SA)
-134.2,69.6,CO,CO-03(NA-SA)
-135.2,69.5,CO,CO-03(NA-SA)
-135.9,69.2,CO,CO-03(NA-SA)
-136.0,68.8,CO,CO-03(NA-SA)
-137.3,69.0,CO,CO-03(NA-SA)
-138.3,69.3,CO,CO-03(NA-SA)
-139.5,69.6,CO,CO-03(NA-SA)
-141.0,69.6,CO,CO-03(NA-SA)
-141.8,69.8,CO,CO-03(NA-SA)
-142.8,70.1,CO,CO-03(NA-SA)
-144.0,70.1,CO,CO-03(NA-SA)
-145.1,70.0,CO,CO-03(NA-SA)
-146.2,70.2,CO,CO-03(NA-SA)
-147.5,70.2,CO,CO-03(NA-SA)
-149.0,70.5,CO,CO-03(NA-SA)
-150.3,70.5,CO,CO-03(NA-SA)
-151.5,70.5,CO,CO-03(NA-SA)
-152.5,70.9,CO,CO-03(NA-SA)
-154.3,70.9,CO,CO-03(NA-SA)
-154.8,71.1,CO,CO-03(NA-SA)
-156.3,71.3,CO,CO-03(NA-SA)
-157.6,70.9,CO,CO-03(NA-SA)
-159.0,70.8,CO,CO-03(NA-SA)
-160.4,70.4,CO,CO-03(NA-SA)
-161.6,70.3,CO,CO-03(NA-SA)
-162.7,69.9,CO,CO-03(NA-SA)
-163.0,69.5,CO,CO-03(NA-SA)
-163.5,69.1,CO,CO-03(NA-SA)
-164.8,68.9,CO,CO-03(NA-SA)
-166.0,68.8,CO,CO-03(NA-SA)
-166.2,68.3,CO,CO-03(NA-SA)
-165.3,68.0,CO,CO-03(NA-SA)
-164.0,67.7,CO,CO-03(NA-SA)
-163.5,67.2,CO,CO-03(NA-SA)
-162.5,66.8,CO,CO-03(NA-SA)
-161.8,66.4,CO,CO-03(NA-SA)
-162.2,66.1,CO,CO-03(NA-SA)
-163.8,66.1,CO,CO-03(NA-SA)
-163.8,66.5,CO,CO-03(NA-SA)
-164.7,66.5,CO,CO-03(NA-SA)
-165.8,66.3,CO,CO-03(NA-SA)
-166.8,66.0,CO,CO-03(NA-SA)
-167.8,65.6,CO,CO-03(NA-SA)
-167.3,65.4,CO,CO-03(NA-SA)
-166.3,65.3,CO,CO-03(NA-SA)
-166.7,65.0,CO,CO-03(NA-SA)
-166.3,64.7,CO,CO-03(NA-SA)
-164.9,64.5,CO,CO-03(NA-SA)
-163.7,64.6,CO,CO-03(NA-SA)
-162.7,64.4,CO,CO-03(NA-SA)
-161.9,64.7,CO,CO-03(NA-SA)
-161.0,64.8,CO,CO-03(NA-SA)
-161.3,64.4,CO,CO-03(NA-SA)
-160.8,64.0,CO,CO-03(NA-SA)
-161.0,63.5,CO,CO-03(NA-SA)
-162.2,63.4,CO,CO-03(NA-SA)
-163.0,63.0,CO,CO-03(NA-SA)
-163.9,63.3,CO,CO-03(NA-SA)
-164.7,63.0,CO,CO-03(NA-SA)
-164.8,62.7,CO,CO-03(NA-SA)
-165.5,62.2,CO,CO-03(NA-SA)
-166.0,61.5,CO,CO-03(NA-SA)
-165.3,61.1,CO,CO-03(NA-SA)
-164.9,60.6,CO,CO-03(NA-SA)
-164.3,60.1,CO,CO-03(NA-SA)
-163.8,59.7,CO,CO-03(NA-SA)
-163.0,59.7,CO,CO-03(NA-SA)
-162.2,60.1,CO,CO-03(NA-SA)
-161.7,59.5,CO,CO-03(NA-SA)
-161.9,59.2,CO,CO-03(NA-SA)
-161.6,58.8,CO,CO-03(NA-SA)
-161.0,58.9,CO,CO-03(NA-SA)
-159.6,58.9,CO,CO-03(NA-SA)
-158.9,58.4,CO,CO-03(NA-SA)
-158.7,58.8,CO,CO-03(NA-SA)
-158.0,58.7,CO,CO-03(NA-SA)
-157.4,58.8,CO,CO-03(NA-SA)
-157.5,58.2,CO,CO-03(NA-SA)
-157.7,57.6,CO,CO-03(NA-SA)
-158.3,57.3,CO,CO-03(NA-SA)
-159.0,56.8,CO,CO-03(NA-SA)
-159.9,56.5,CO,CO-03(NA-SA)
-160.5,56.0,CO,CO-03(NA-SA)
-161.4,55.9,CO,CO-03(NA-SA)
-162.3,55.7,CO,CO-03(NA-SA)
-162.9,55.3,CO,CO-03(NA-SA)
