"// "
"// Example data file for Orient 3 (Vollmer, 2015)"
// Latitude and longitude formated as spherical projection data
"// "
"// WorldEQ_1980-1990 - Earthquake epicenters 1980-1990, M greater than 4.5 "
"// "
//   and
"// "
// ModernCO - Modern continental outlines
"// "
// See those files for references.
"// "
// -------------------------------------------------------------------------------------
Longitude Sphere,Latitude Sphere,Type,Comment
-85.8,-42.9,EQ,
-179.8,-33.7,EQ,
57.8,-33.2,EQ,
125.1,0.1,EQ,
-16.0,-39.0,EQ,
147.9,-5.8,EQ,
-16.5,-41.9,EQ,
95.1,25.1,EQ,
151.1,-7.1,EQ,
71.0,36.5,EQ,
51.6,13.8,EQ,
119.9,14.9,EQ,
129.3,-7.1,EQ,
125.5,10.2,EQ,
138.5,30.4,EQ,
120.6,13.8,EQ,
128.4,-7.9,EQ,
2.4,63.7,EQ,
35.4,-44.8,EQ,
100.7,-1.3,EQ,
122.3,24.2,EQ,
153.0,47.4,EQ,
160.8,-10.4,EQ,
160.7,-10.0,EQ,
160.9,-10.4,EQ,
158.4,-9.9,EQ,
160.8,-10.0,EQ,
160.9,-10.2,EQ,
160.2,-9.8,EQ,
160.5,-10.1,EQ,
-112.6,-28.2,EQ,
167.3,-14.9,EQ,
-85.8,-43.0,EQ,
160.5,-10.2,EQ,
-28.4,49.2,EQ,
167.5,-15.3,EQ,
121.4,21.9,EQ,
70.0,37.4,EQ,
65.4,-18.1,EQ,
-85.6,-42.8,EQ,
51.6,30.0,EQ,
51.7,30.0,EQ,
-167.1,53.1,EQ,
139.8,35.0,EQ,
179.2,51.8,EQ,
127.4,2.0,EQ,
-72.4,-36.5,EQ,
74.5,39.6,EQ,
74.6,39.7,EQ,
125.7,4.8,EQ,
167.3,-16.5,EQ,
146.9,-5.7,EQ,
160.1,-10.0,EQ,
95.2,25.3,EQ,
152.7,54.6,EQ,
-70.0,-21.8,EQ,
-71.1,-27.3,EQ,
119.2,-9.5,EQ,
153.6,-5.2,EQ,
-110.9,39.1,EQ,
126.3,8.8,EQ,
117.4,-9.5,EQ,
78.8,-36.8,EQ,
-178.2,51.2,EQ,
-71.2,-27.1,EQ,
107.2,-7.7,EQ,
-71.0,-27.0,EQ,
-70.9,-27.0,EQ,
-71.0,-26.9,EQ,
-71.1,-27.1,EQ,
-87.9,12.2,EQ,
-116.3,37.3,EQ,
121.1,19.2,EQ,
124.8,1.6,EQ,
153.6,-4.1,EQ,
-85.6,-42.8,EQ,
-71.1,-27.0,EQ,
153.8,46.6,EQ,
-173.1,-19.1,EQ,
122.5,24.7,EQ,
-23.4,-60.9,EQ,
-79.6,-2.5,EQ,
167.2,-16.5,EQ,
167.1,-16.5,EQ,
152.9,-6.7,EQ,
-173.5,-15.1,EQ,
86.6,26.8,EQ,
-178.6,-33.6,EQ,
-108.4,23.4,EQ,
149.5,44.6,EQ,
-112.7,-26.5,EQ,
-73.8,-37.4,EQ,
-85.8,-42.9,EQ,
127.0,8.5,EQ,
167.2,-16.6,EQ,
-170.7,52.5,EQ,
-176.8,-24.0,EQ,
78.5,66.3,EQ,
-176.0,-19.7,EQ,
96.2,4.7,EQ,
52.4,35.3,EQ,
155.2,49.1,EQ,
52.3,35.4,EQ,
128.0,2.6,EQ,
-178.3,-17.9,EQ,
17.4,43.7,EQ,
138.9,-2.5,EQ,
138.9,-2.5,EQ,
-68.3,-22.0,EQ,
150.9,-6.1,EQ,
-173.7,-17.3,EQ,
161.0,-10.3,EQ,
-172.9,-15.4,EQ,
122.2,11.4,EQ,
128.5,-7.4,EQ,
-172.7,-15.4,EQ,
-70.8,-31.1,EQ,
141.4,11.4,EQ,
141.5,34.7,EQ,
178.4,-36.1,EQ,
-64.8,31.2,EQ,
169.6,-20.7,EQ,
-176.3,-19.7,EQ,
-177.5,-19.4,EQ,
-172.1,-15.9,EQ,
122.4,24.1,EQ,
-68.8,-21.2,EQ,
58.0,9.8,EQ,
-80.0,-6.0,EQ,
126.8,7.6,EQ,
-116.1,37.1,EQ,
-115.8,31.8,EQ,
-178.6,-17.2,EQ,
-99.3,16.6,EQ,
-85.8,-42.9,EQ,
161.5,54.0,EQ,
-27.0,-56.3,EQ,
140.6,27.5,EQ,
138.5,-3.4,EQ,
-180.0,-23.5,EQ,
-178.1,-18.3,EQ,
97.3,30.0,EQ,
-172.0,-16.3,EQ,
143.0,22.0,EQ,
-179.4,-21.9,EQ,
-25.4,-57.9,EQ,
128.2,-7.4,EQ,
167.9,-14.7,EQ,
139.0,35.4,EQ,
-178.6,-32.9,EQ,
-70.4,18.4,EQ,
-176.1,-22.2,EQ,
26.6,34.5,EQ,
-85.9,-42.9,EQ,
-85.8,-42.8,EQ,
41.7,42.0,EQ,
-94.4,17.8,EQ,
142.2,41.9,EQ,
130.2,-6.8,EQ,
137.4,30.2,EQ,
166.0,-15.4,EQ,
-175.9,-26.3,EQ,
179.7,-35.6,EQ,
65.9,24.5,EQ,
-67.6,-30.2,EQ,
26.4,-52.6,EQ,
152.9,-4.6,EQ,
71.4,36.5,EQ,
-81.5,-7.2,EQ,
179.7,-24.7,EQ,
-179.4,-34.9,EQ,
145.7,-3.6,EQ,
147.4,-6.7,EQ,
-134.2,-54.2,EQ,
-92.6,14.7,EQ,
179.6,-25.5,EQ,
155.2,50.3,EQ,
145.6,18.9,EQ,
-134.1,-53.9,EQ,
127.0,-1.1,EQ,
138.6,29.9,EQ,
-90.8,13.7,EQ,
78.8,49.8,EQ,
170.2,-22.1,EQ,
-168.0,51.8,EQ,
-68.0,-23.4,EQ,
147.6,-6.4,EQ,
-77.9,-1.4,EQ,
-85.8,-42.9,EQ,
-178.4,-20.5,EQ,
126.9,-1.1,EQ,
169.1,-17.9,EQ,
-91.5,13.9,EQ,
-179.2,51.2,EQ,
-45.7,21.1,EQ,
152.9,44.8,EQ,
122.3,24.5,EQ,
119.9,14.9,EQ,
-118.3,38.5,EQ,
151.3,-5.2,EQ,
-175.3,-23.4,EQ,
129.5,-6.9,EQ,
133.0,-4.2,EQ,
120.2,16.0,EQ,
-179.6,-31.5,EQ,
-77.4,4.7,EQ,
129.1,-6.2,EQ,
-14.9,-12.4,EQ,
144.8,42.3,EQ,
152.2,46.2,EQ,
170.9,-22.3,EQ,
-172.1,-16.5,EQ,
-44.7,26.5,EQ,
21.1,38.0,EQ,
-167.2,23.8,EQ,
102.0,-4.9,EQ,
74.5,39.6,EQ,
124.2,11.4,EQ,
-168.0,51.9,EQ,
147.4,-6.6,EQ,
-85.8,-42.9,EQ,
109.4,-7.5,EQ,
-85.8,-42.9,EQ,
71.8,37.2,EQ,
70.7,36.4,EQ,
126.6,23.9,EQ,
71.4,36.3,EQ,
141.1,35.5,EQ,
125.1,-0.3,EQ,
126.1,10.1,EQ,
-100.9,17.4,EQ,
-177.5,-26.5,EQ,
88.3,27.2,EQ,
61.8,-28.9,EQ,
-179.7,-23.2,EQ,
61.4,5.8,EQ,
126.9,4.7,EQ,
-68.9,-19.6,EQ,
144.7,-4.9,EQ,
128.4,-7.4,EQ,
-85.9,-42.9,EQ,
144.7,-4.9,EQ,
133.9,-20.0,EQ,
-177.5,-19.4,EQ,
-106.0,-35.3,EQ,
128.6,-7.3,EQ,
161.4,-10.3,EQ,
60.8,-30.2,EQ,
53.0,-36.4,EQ,
-27.6,-55.7,EQ,
150.4,-3.5,EQ,
167.3,-14.8,EQ,
150.7,-3.5,EQ,
128.0,-2.0,EQ,
126.8,3.2,EQ,
141.9,12.3,EQ,
105.5,-6.0,EQ,
74.6,39.6,EQ,
-104.3,-4.0,EQ,
123.5,-10.5,EQ,
137.3,-3.1,EQ,
136.7,-2.2,EQ,
180.0,-23.9,EQ,
-37.8,-61.4,EQ,
-178.6,-17.7,EQ,
-163.1,53.7,EQ,
-172.4,-18.8,EQ,
-172.3,-19.0,EQ,
130.1,28.7,EQ,
126.6,4.1,EQ,
126.5,4.2,EQ,
139.0,33.3,EQ,
137.7,30.5,EQ,
126.6,4.2,EQ,
146.6,-7.3,EQ,
-103.2,-35.9,EQ,
108.8,-9.7,EQ,
144.4,42.6,EQ,
166.4,-13.7,EQ,
171.8,-22.8,EQ,
165.9,-13.9,EQ,
123.1,-10.0,EQ,
-177.6,-28.6,EQ,
103.1,-5.8,EQ,
179.7,-25.6,EQ,
148.6,44.0,EQ,
-92.6,16.0,EQ,
160.9,53.8,EQ,
169.6,61.9,EQ,
-116.0,37.1,EQ,
129.5,-7.2,EQ,
-68.2,-23.2,EQ,
130.4,-5.9,EQ,
-25.4,37.5,EQ,
143.6,12.1,EQ,
121.7,21.9,EQ,
121.7,21.7,EQ,
20.9,37.9,EQ,
121.9,21.7,EQ,
125.3,5.8,EQ,
159.5,51.3,EQ,
159.4,51.2,EQ,
-69.4,-24.0,EQ,
-70.2,-25.5,EQ,
149.6,45.8,EQ,
-35.9,7.3,EQ,
124.8,12.1,EQ,
69.6,-24.0,EQ,
141.7,37.0,EQ,
167.0,-14.0,EQ,
151.3,47.7,EQ,
-179.6,-22.2,EQ,
153.1,-4.7,EQ,
144.7,18.8,EQ,
-72.2,-31.7,EQ,
168.2,-15.3,EQ,
-153.4,-46.5,EQ,
156.1,49.0,EQ,
-175.9,-20.1,EQ,
156.1,49.1,EQ,
147.2,-5.5,EQ,
94.4,20.3,EQ,
156.1,49.1,EQ,
156.2,49.1,EQ,
-129.5,44.4,EQ,
103.0,-4.8,EQ,
156.3,49.1,EQ,
143.6,-3.6,EQ,
169.4,-20.7,EQ,
68.1,-2.4,EQ,
70.9,36.5,EQ,
-35.2,35.1,EQ,
129.0,-7.4,EQ,
-10.9,-47.0,EQ,
120.3,-7.4,EQ,
-176.7,51.2,EQ,
140.2,35.0,EQ,
122.2,-0.3,EQ,
-174.2,-16.3,EQ,
146.6,14.1,EQ,
101.9,-4.7,EQ,
85.6,27.9,EQ,
115.3,-7.4,EQ,
-45.8,21.1,EQ,
149.6,46.1,EQ,
153.4,44.1,EQ,
-66.6,-23.6,EQ,
2.8,36.4,EQ,
-179.0,-21.7,EQ,
166.6,-13.6,EQ,
126.3,9.6,EQ,
140.8,27.6,EQ,
-85.7,-42.8,EQ,
128.3,-7.4,EQ,
129.3,-3.0,EQ,
-25.1,-57.3,EQ,
147.4,-56.8,EQ,
-179.5,-19.9,EQ,
120.9,13.6,EQ,
164.9,-62.0,EQ,
126.6,2.3,EQ,
-90.5,13.9,EQ,
-90.8,13.7,EQ,
-56.0,-60.8,EQ,
-67.3,19.1,EQ,
127.9,3.0,EQ,
-90.6,13.8,EQ,
-29.3,-55.3,EQ,
148.8,44.3,EQ,
153.9,-5.0,EQ,
91.9,34.4,EQ,
135.9,37.1,EQ,
-174.2,-21.6,EQ,
-85.8,-42.8,EQ,
164.1,-62.2,EQ,
170.1,-22.0,EQ,
126.7,7.4,EQ,
-139.0,-21.9,EQ,
169.9,-22.2,EQ,
170.1,-22.0,EQ,
-178.1,51.3,EQ,
99.6,22.8,EQ,
99.4,23.2,EQ,
151.7,45.5,EQ,
99.6,22.8,EQ,
99.7,23.0,EQ,
99.4,23.2,EQ,
143.9,10.9,EQ,
99.5,23.4,EQ,
146.5,18.2,EQ,
125.6,3.0,EQ,
99.8,23.0,EQ,
126.4,26.5,EQ,
-177.8,-31.3,EQ,
175.0,-22.2,EQ,
137.7,8.4,EQ,
122.1,11.4,EQ,
-179.1,-21.7,EQ,
-177.9,-29.1,EQ,
126.4,1.5,EQ,
-177.4,-19.5,EQ,
148.3,44.3,EQ,
144.0,12.3,EQ,
66.4,-10.2,EQ,
140.9,35.3,EQ,
138.8,-2.4,EQ,
117.0,-49.8,EQ,
79.0,50.1,EQ,
-76.6,18.1,EQ,
122.9,-0.2,EQ,
-178.3,51.4,EQ,
-108.6,-34.8,EQ,
150.1,-3.5,EQ,
125.8,-7.5,EQ,
-171.2,52.3,EQ,
129.7,-5.7,EQ,
-71.6,-32.5,EQ,
178.3,-36.4,EQ,
-171.1,52.1,EQ,
99.7,23.1,EQ,
151.8,-5.0,EQ,
89.3,42.0,EQ,
142.0,12.4,EQ,
-26.8,-59.3,EQ,
-179.7,-31.5,EQ,
-179.4,-21.8,EQ,
178.2,-41.6,EQ,
125.6,2.1,EQ,
133.9,-5.4,EQ,
68.3,-3.4,EQ,
161.8,55.6,EQ,
124.5,12.4,EQ,
-178.0,-20.5,EQ,
126.5,8.4,EQ,
-178.7,-18.0,EQ,
99.7,23.2,EQ,
149.8,-6.1,EQ,
99.8,23.1,EQ,
-111.5,42.0,EQ,
-71.6,-30.5,EQ,
154.9,-6.6,EQ,
-118.1,33.5,EQ,
-179.2,-32.8,EQ,
99.7,-47.8,EQ,
129.9,28.4,EQ,
153.8,-5.2,EQ,
-26.3,-58.2,EQ,
28.7,35.3,EQ,
126.9,2.0,EQ,
-26.1,37.9,EQ,
-175.8,-24.8,EQ,
153.2,46.2,EQ,
-175.0,-22.7,EQ,
129.2,-7.3,EQ,
141.6,31.0,EQ,
78.1,49.8,EQ,
116.0,-8.2,EQ,
-178.0,-19.8,EQ,
-138.9,-22.0,EQ,
166.7,-11.6,EQ,
125.3,12.6,EQ,
47.7,-37.3,EQ,
179.6,-25.5,EQ,
99.5,-47.9,EQ,
91.9,34.3,EQ,
-71.2,48.1,EQ,
102.7,-5.6,EQ,
130.1,-6.6,EQ,
-77.5,6.7,EQ,
126.5,1.5,EQ,
131.7,-5.2,EQ,
-130.1,50.8,EQ,
124.3,-0.1,EQ,
99.9,22.7,EQ,
93.4,23.2,EQ,
-176.7,51.4,EQ,
-68.4,-21.3,EQ,
-176.8,51.7,EQ,
149.9,-6.3,EQ,
151.6,-5.6,EQ,
155.6,-7.0,EQ,
137.9,-3.0,EQ,
126.9,1.1,EQ,
70.0,-24.9,EQ,
-27.2,-56.4,EQ,
-76.6,5.1,EQ,
149.9,-6.4,EQ,
-68.0,-29.2,EQ,
140.1,-2.5,EQ,
149.8,-6.5,EQ,
141.5,35.9,EQ,
-27.2,-60.0,EQ,
99.8,22.8,EQ,
-177.2,-16.7,EQ,
-152.3,61.3,EQ,
120.0,19.4,EQ,
-138.8,-22.2,EQ,
68.6,-20.8,EQ,
-179.8,-22.2,EQ,
107.2,-7.2,EQ,
57.5,30.2,EQ,
141.1,27.8,EQ,
147.0,43.5,EQ,
-118.1,34.1,EQ,
120.9,18.7,EQ,
-25.3,-58.0,EQ,
144.8,12.6,EQ,
55.0,73.4,EQ,
121.9,20.0,EQ,
122.1,19.9,EQ,
124.6,13.4,EQ,
-13.7,-14.4,EQ,
146.4,18.5,EQ,
69.3,-22.1,EQ,
123.4,-7.0,EQ,
123.4,-7.1,EQ,
-173.5,-15.3,EQ,
178.6,-24.7,EQ,
-73.1,-17.9,EQ,
51.7,29.9,EQ,
-15.2,-1.5,EQ,
-180.0,-22.3,EQ,
44.2,41.0,EQ,
44.2,41.0,EQ,
44.1,41.0,EQ,
160.6,52.4,EQ,
44.1,40.9,EQ,
-174.4,-15.2,EQ,
-174.5,-14.9,EQ,
-82.7,6.9,EQ,
30.4,36.6,EQ,
-26.0,-59.9,EQ,
-92.5,14.5,EQ,
-77.7,-2.9,EQ,
121.9,20.0,EQ,
-176.6,-20.1,EQ,
-10.4,-58.1,EQ,
176.4,51.3,EQ,
130.7,-50.2,EQ,
41.1,16.3,EQ,
-116.2,37.2,EQ,
125.4,1.6,EQ,
-167.0,53.3,EQ,
-77.7,-2.6,EQ,
125.7,25.9,EQ,
128.4,27.3,EQ,
154.4,-5.6,EQ,
-82.6,5.4,EQ,
124.6,13.5,EQ,
-7.6,71.1,EQ,
-176.0,51.9,EQ,
141.7,28.6,EQ,
71.8,39.2,EQ,
117.9,5.8,EQ,
95.6,46.5,EQ,
158.0,51.1,EQ,
-62.5,10.9,EQ,
-66.9,-24.1,EQ,
-116.7,34.0,EQ,
-152.2,56.6,EQ,
-90.9,14.0,EQ,
-173.0,-15.3,EQ,
-177.9,-29.8,EQ,
-66.4,-23.0,EQ,
142.0,29.4,EQ,
138.2,-2.7,EQ,
143.5,12.7,EQ,
167.5,-26.9,EQ,
78.9,49.9,EQ,
138.9,-1.9,EQ,
177.8,-36.0,EQ,
164.6,-10.8,EQ,
164.7,-10.8,EQ,
-178.0,-18.0,EQ,
153.9,46.8,EQ,
153.9,46.7,EQ,
154.0,46.9,EQ,
164.5,-10.8,EQ,
99.5,23.4,EQ,
180.0,-24.6,EQ,
97.1,1.9,EQ,
91.2,27.6,EQ,
146.1,43.9,EQ,
-68.9,-19.6,EQ,
-176.6,-27.9,EQ,
164.7,-10.8,EQ,
175.4,51.8,EQ,
125.5,10.8,EQ,
72.3,41.2,EQ,
142.4,42.0,EQ,
156.2,49.6,EQ,
99.4,23.3,EQ,
-166.2,54.0,EQ,
-174.1,-16.0,EQ,
164.8,-10.8,EQ,
147.1,-6.5,EQ,
-29.4,0.8,EQ,
-66.7,-23.5,EQ,
-63.2,-27.4,EQ,
149.8,-5.1,EQ,
99.9,39.0,EQ,
-68.3,-29.1,EQ,
-29.4,0.8,EQ,
95.2,4.8,EQ,
122.8,24.0,EQ,
83.6,36.6,EQ,
124.8,12.4,EQ,
121.2,-8.2,EQ,
167.2,-15.7,EQ,
169.2,-18.7,EQ,
-69.5,-17.6,EQ,
154.0,46.8,EQ,
150.2,-5.5,EQ,
141.5,-2.9,EQ,
138.9,34.1,EQ,
-175.1,-24.1,EQ,
141.4,-3.0,EQ,
106.1,-8.7,EQ,
-66.4,-22.8,EQ,
161.6,-10.3,EQ,
-178.5,-17.7,EQ,
128.5,-7.4,EQ,
26.7,-26.8,EQ,
-68.7,-21.3,EQ,
-71.7,-32.5,EQ,
-71.9,-32.5,EQ,
139.4,-51.2,EQ,
-71.9,-32.5,EQ,
-77.4,-11.7,EQ,
-72.0,-32.6,EQ,
41.1,-11.5,EQ,
-178.4,-18.2,EQ,
-174.6,-18.6,EQ,
128.5,3.1,EQ,
126.6,1.6,EQ,
131.4,29.5,EQ,
140.7,35.3,EQ,
11.6,35.6,EQ,
44.3,40.9,EQ,
146.1,-5.7,EQ,
-97.8,16.6,EQ,
128.9,-7.4,EQ,
121.4,20.1,EQ,
11.7,35.6,EQ,
137.4,-3.8,EQ,
154.0,46.8,EQ,
141.8,36.4,EQ,
153.9,46.8,EQ,
141.8,36.4,EQ,
153.6,47.1,EQ,
-180.0,-65.5,EQ,
-68.4,-23.3,EQ,
-73.0,6.8,EQ,
141.4,36.0,EQ,
-174.9,51.4,EQ,
-174.8,51.4,EQ,
-174.8,51.4,EQ,
138.9,34.1,EQ,
11.6,35.6,EQ,
153.7,-6.1,EQ,
-174.8,51.4,EQ,
153.5,47.0,EQ,
153.8,46.8,EQ,
153.1,47.2,EQ,
153.8,46.8,EQ,
153.7,46.6,EQ,
151.2,-5.3,EQ,
130.6,-3.2,EQ,
130.6,-3.0,EQ,
130.5,-3.3,EQ,
130.5,-3.3,EQ,
-71.8,-32.6,EQ,
124.5,-0.1,EQ,
153.8,46.5,EQ,
121.4,1.3,EQ,
-87.7,12.6,EQ,
153.6,46.5,EQ,
153.7,46.4,EQ,
-25.8,-59.5,EQ,
153.9,46.8,EQ,
-161.4,54.2,EQ,
-176.4,-26.9,EQ,
130.5,-3.4,EQ,
104.5,-5.9,EQ,
-71.5,-38.5,EQ,
155.4,-6.8,EQ,
154.2,46.5,EQ,
153.5,46.6,EQ,
167.5,-15.4,EQ,
153.7,46.5,EQ,
153.5,46.4,EQ,
-173.6,-15.2,EQ,
153.9,46.4,EQ,
153.9,46.4,EQ,
130.6,-3.3,EQ,
-71.8,-31.7,EQ,
-71.8,-31.8,EQ,
-26.1,-58.9,EQ,
76.6,37.8,EQ,
142.0,41.4,EQ,
141.8,32.7,EQ,
148.9,-6.2,EQ,
139.0,-2.1,EQ,
-79.2,5.5,EQ,
150.3,-5.8,EQ,
-178.5,-18.0,EQ,
-74.6,-7.0,EQ,
136.8,-0.6,EQ,
100.2,30.2,EQ,
-105.7,-4.0,EQ,
-118.6,33.9,EQ,
-74.9,-10.3,EQ,
79.9,-41.9,EQ,
80.2,-41.7,EQ,
166.1,-11.5,EQ,
-26.2,38.1,EQ,
131.5,29.5,EQ,
131.5,29.6,EQ,
131.5,29.5,EQ,
131.5,29.5,EQ,
131.4,29.5,EQ,
-173.0,-17.9,EQ,
131.5,29.6,EQ,
78.8,49.9,EQ,
144.3,41.8,EQ,
144.3,41.8,EQ,
68.7,38.5,EQ,
94.1,18.3,EQ,
102.8,-5.6,EQ,
151.8,-5.6,EQ,
4.5,61.9,EQ,
-176.3,-22.5,EQ,
-26.7,-54.8,EQ,
128.4,27.3,EQ,
142.7,42.2,EQ,
-175.5,-25.2,EQ,
26.7,-28.0,EQ,
-178.7,-18.2,EQ,
-179.0,-17.9,EQ,
154.3,47.5,EQ,
164.4,56.2,EQ,
143.8,12.2,EQ,
143.7,12.3,EQ,
-175.2,-25.6,EQ,
141.5,33.3,EQ,
149.0,-3.5,EQ,
149.1,-3.5,EQ,
152.1,-5.7,EQ,
148.7,44.6,EQ,
-111.6,38.8,EQ,
-72.1,7.9,EQ,
149.0,-6.1,EQ,
66.6,-14.9,EQ,
66.5,-14.6,EQ,
-107.3,22.2,EQ,
140.2,31.6,EQ,
143.3,-5.0,EQ,
-178.5,-17.8,EQ,
130.9,-3.4,EQ,
146.0,18.5,EQ,
-17.4,64.6,EQ,
90.0,30.2,EQ,
-178.6,-20.2,EQ,
154.3,-5.5,EQ,
140.3,28.5,EQ,
123.3,24.2,EQ,
141.2,37.3,EQ,
-179.6,-19.4,EQ,
-16.7,0.1,EQ,
-13.6,-1.1,EQ,
-64.4,18.9,EQ,
-82.7,5.9,EQ,
147.2,-5.5,EQ,
153.1,-4.6,EQ,
140.8,33.4,EQ,
-70.2,-17.2,EQ,
121.6,-7.3,EQ,
130.0,-2.8,EQ,
134.2,-5.0,EQ,
-67.2,-22.1,EQ,
179.9,-23.7,EQ,
154.6,-6.9,EQ,
-26.8,-55.6,EQ,
-26.8,-55.7,EQ,
-26.5,-55.8,EQ,
-169.9,52.0,EQ,
88.1,-42.0,EQ,
-66.1,-22.6,EQ,
29.8,-8.5,EQ,
126.8,2.3,EQ,
126.8,2.2,EQ,
126.6,2.3,EQ,
126.6,2.4,EQ,
126.6,2.2,EQ,
126.5,2.4,EQ,
126.6,2.2,EQ,
126.6,2.4,EQ,
126.6,2.3,EQ,
126.6,2.5,EQ,
126.6,2.4,EQ,
126.7,2.4,EQ,
126.6,2.2,EQ,
126.6,2.4,EQ,
126.7,2.4,EQ,
126.7,2.5,EQ,
126.7,2.5,EQ,
92.3,6.3,EQ,
126.6,2.4,EQ,
-116.0,37.1,EQ,
126.7,2.4,EQ,
126.6,2.3,EQ,
-108.2,21.6,EQ,
126.6,2.4,EQ,
126.6,2.4,EQ,
126.7,2.4,EQ,
167.7,-15.8,EQ,
145.4,-3.0,EQ,
78.7,49.9,EQ,
96.9,26.2,EQ,
138.4,-2.2,EQ,
-33.5,57.3,EQ,
-178.8,-21.5,EQ,
-74.4,19.7,EQ,
-79.7,2.7,EQ,
127.4,1.3,EQ,
-38.1,8.0,EQ,
126.7,2.4,EQ,
126.9,5.0,EQ,
-25.7,-57.9,EQ,
-33.2,57.4,EQ,
-33.3,57.4,EQ,
142.4,38.8,EQ,
140.7,-2.9,EQ,
142.5,25.6,EQ,
127.4,-1.3,EQ,
177.1,-64.9,EQ,
142.5,25.6,EQ,
161.4,-10.4,EQ,
-25.6,-59.3,EQ,
126.6,2.5,EQ,
126.3,9.9,EQ,
-174.0,-21.7,EQ,
125.8,5.9,EQ,
-122.0,-56.4,EQ,
126.6,2.6,EQ,
151.8,45.3,EQ,
126.3,0.5,EQ,
78.1,49.9,EQ,
-176.4,-21.9,EQ,
-72.6,-17.5,EQ,
126.8,2.4,EQ,
94.1,7.6,EQ,
57.9,9.8,EQ,
-29.8,-55.8,EQ,
94.0,7.6,EQ,
-74.0,-7.9,EQ,
138.9,-2.0,EQ,
139.8,36.0,EQ,
167.2,-14.9,EQ,
46.1,-39.2,EQ,
50.9,-37.5,EQ,
-78.8,-44.5,EQ,
138.0,32.5,EQ,
-153.6,56.2,EQ,
167.3,-14.8,EQ,
-178.6,-17.7,EQ,
29.3,37.7,EQ,
124.4,14.2,EQ,
-71.2,-38.3,EQ,
96.3,3.2,EQ,
-176.6,-27.8,EQ,
128.0,1.9,EQ,
-177.9,-29.9,EQ,
-177.9,-29.7,EQ,
-177.8,-30.2,EQ,
124.4,14.2,EQ,
-25.6,-59.0,EQ,
147.0,14.4,EQ,
127.9,2.2,EQ,
126.6,2.2,EQ,
-177.3,-23.8,EQ,
128.0,2.3,EQ,
127.9,2.3,EQ,
128.0,2.3,EQ,
127.9,2.1,EQ,
127.9,2.3,EQ,
128.0,2.3,EQ,
-61.5,-23.1,EQ,
127.4,-7.6,EQ,
126.5,2.0,EQ,
166.2,-11.3,EQ,
139.6,-2.5,EQ,
149.0,44.0,EQ,
97.9,21.8,EQ,
149.8,-5.0,EQ,
102.5,31.5,EQ,
149.2,43.8,EQ,
149.1,43.8,EQ,
176.0,50.9,EQ,
-68.7,18.4,EQ,
-77.5,-0.6,EQ,
149.0,44.0,EQ,
179.6,-35.1,EQ,
-13.4,-27.5,EQ,
167.3,-15.0,EQ,
-72.3,-31.2,EQ,
-179.0,51.1,EQ,
166.1,-10.7,EQ,
143.9,-3.4,EQ,
140.4,35.5,EQ,
-168.6,52.6,EQ,
-178.0,-30.1,EQ,
-70.7,-29.5,EQ,
-178.1,-20.5,EQ,
-75.5,-40.4,EQ,
124.9,-0.2,EQ,
168.7,-19.1,EQ,
125.9,4.6,EQ,
-178.6,-17.7,EQ,
-179.1,51.2,EQ,
105.4,-6.0,EQ,
-31.3,3.1,EQ,
126.2,1.0,EQ,
-175.2,51.7,EQ,
-31.4,3.1,EQ,
92.8,27.0,EQ,
34.4,-13.7,EQ,
-116.1,37.1,EQ,
141.0,36.3,EQ,
-35.6,-5.8,EQ,
-101.0,17.6,EQ,
156.0,-6.9,EQ,
152.8,-4.3,EQ,
34.4,-13.7,EQ,
152.5,-5.2,EQ,
-174.8,-17.8,EQ,
140.5,35.8,EQ,
129.7,-6.7,EQ,
126.8,2.4,EQ,
-178.0,-29.4,EQ,
-179.5,-18.6,EQ,
-176.9,-25.8,EQ,
9.9,50.7,EQ,
-177.3,-20.8,EQ,
127.4,0.6,EQ,
-59.3,61.1,EQ,
128.4,26.1,EQ,
-178.0,-30.5,EQ,
171.1,-22.4,EQ,
-69.7,60.0,EQ,
-62.4,-63.3,EQ,
-152.8,58.6,EQ,
-178.0,-30.3,EQ,
120.8,13.7,EQ,
-65.0,-16.9,EQ,
19.9,41.2,EQ,
-178.8,-17.8,EQ,
127.4,27.1,EQ,
146.6,-5.9,EQ,
140.7,35.7,EQ,
-155.7,58.6,EQ,
-178.4,-34.5,EQ,
-27.2,-57.7,EQ,
-179.5,-21.9,EQ,
178.9,-23.6,EQ,
143.5,12.8,EQ,
-93.7,-38.0,EQ,
126.7,1.6,EQ,
23.5,39.3,EQ,
127.2,1.7,EQ,
-173.6,-15.6,EQ,
-153.7,59.9,EQ,
125.2,24.2,EQ,
-84.5,2.3,EQ,
126.7,2.2,EQ,
130.3,-5.0,EQ,
146.9,-5.5,EQ,
-45.0,23.4,EQ,
154.2,-9.8,EQ,
139.6,-4.3,EQ,
-178.7,-20.7,EQ,
128.3,2.4,EQ,
72.3,-7.0,EQ,
141.4,33.8,EQ,
127.8,-5.9,EQ,
148.8,-58.9,EQ,
-86.4,11.3,EQ,
16.1,51.7,EQ,
-177.8,-29.7,EQ,
121.1,19.3,EQ,
-74.0,-14.8,EQ,
144.2,12.1,EQ,
24.7,34.2,EQ,
128.9,-2.0,EQ,
-177.8,-29.8,EQ,
140.4,27.2,EQ,
