// Seismic data of intermediate depth earthquakes (100 to 300 km) from the 
// Tonga- Kermadec region, epicenters between 16S and 28S, and 175E and 170W. 
// This set includes both nodal planes as Domain 1 and 2.
//
// From: Global Centroid-Moment-Tensor (CMT) Project
// www.globalcmt.org 
//
// Dziewonski, A. M., T.-A. Chou and J. H. Woodhouse, Determination of earthquake source 
//    parameters from waveform data for studies of global and regional seismicity, 
//    J. Geophys. Res., 86, 2825-2852, 1981. doi:10.1029/JB086iB04p02825
// Ekström, G., M. Nettles, and A. M. Dziewonski, The global CMT project 2004-2010: 
//    Centroid-moment tensors for 13,017 earthquakes, Phys. Earth Planet. Inter., 
//    200-201, 1-9, 2012. doi:10.1016/j.pepi.2012.04.002 
//
ID	Station	Elevation	Latitude	Longitude	Strike	Dip	Rake	Weight	Type	Domain	Notes
54139	C200704120926A	-158.000	-26.6500000	-177.5100000	129.000000	20.000000	174.000000	4.986	CMT	1	SOUTH OF FIJI ISLANDS
54140	C200704120926A	-158.000	-26.6500000	-177.5100000	34.000000	88.000000	70.000000	4.986	CMT	2	SOUTH OF FIJI ISLANDS
8261	C041884A	-158.000	-16.1000000	-174.0200000	198.000000	21.000000	76.000000	6.472	CMT	1	TONGA ISLANDS
8262	C041884A	-158.000	-16.1000000	-174.0200000	3.000000	70.000000	95.000000	6.472	CMT	2	TONGA ISLANDS
48127	C200509201819A	-158.200	-21.1400000	-175.5400000	27.000000	48.000000	120.000000	5.076	CMT	1	TONGA ISLANDS
48128	C200509201819A	-158.200	-21.1400000	-175.5400000	249.000000	50.000000	60.000000	5.076	CMT	2	TONGA ISLANDS
6565	B122582B	-158.500	-23.1200000	-177.2400000	275.000000	14.000000	10.000000	5.282	CMT	1	SOUTH OF FIJI ISLANDS
6566	B122582B	-158.500	-23.1200000	-177.2400000	15.000000	88.000000	104.000000	5.282	CMT	2	SOUTH OF FIJI ISLANDS
14519	C071988A	-158.500	-19.7100000	-174.3900000	182.000000	19.000000	-50.000000	6.347	CMT	1	TONGA ISLANDS
14520	C071988A	-158.500	-19.7100000	-174.3900000	43.000000	75.000000	-103.000000	6.347	CMT	2	TONGA ISLANDS
19429	B101091A	-158.700	-17.4400000	-174.2500000	140.000000	59.000000	-149.000000	5.635	CMT	1	TONGA ISLANDS
19430	B101091A	-158.700	-17.4400000	-174.2500000	247.000000	64.000000	-35.000000	5.635	CMT	2	TONGA ISLANDS
90945	C201602292133A	-158.800	-18.5500000	-174.2400000	98.000000	31.000000	73.000000	4.998	CMT	1	TONGA ISLANDS
90946	C201602292133A	-158.800	-18.5500000	-174.2400000	258.000000	60.000000	100.000000	4.998	CMT	2	TONGA ISLANDS
60417	C200812311402A	-159.300	-25.3300000	-177.2000000	167.000000	34.000000	125.000000	5.343	CMT	1	SOUTH OF FIJI ISLANDS
60418	C200812311402A	-159.300	-25.3300000	-177.2000000	26.000000	63.000000	69.000000	5.343	CMT	2	SOUTH OF FIJI ISLANDS
8429	B053184A	-159.400	-23.4100000	-177.2200000	125.000000	43.000000	-131.000000	5.272	CMT	1	S OF FIJI ISLANDS
8430	B053184A	-159.400	-23.4100000	-177.2200000	256.000000	59.000000	-59.000000	5.272	CMT	2	S OF FIJI ISLANDS
73645	C201204250323A	-159.500	-20.0800000	-175.1700000	276.000000	34.000000	24.000000	5.078	CMT	1	TONGA ISLANDS
73646	C201204250323A	-159.500	-20.0800000	-175.1700000	25.000000	77.000000	122.000000	5.078	CMT	2	TONGA ISLANDS
31499	C122798A	-159.600	-21.6900000	-175.8600000	274.000000	22.000000	18.000000	6.840	CMT	1	FIJI ISLANDS REGION
31500	C122798A	-159.600	-21.6900000	-175.8600000	21.000000	83.000000	111.000000	6.840	CMT	2	FIJI ISLANDS REGION
21431	B011193A	-160.300	-21.4600000	-176.0100000	262.000000	35.000000	36.000000	5.121	CMT	1	SOUTH OF FIJI ISLANDS
21432	B011193A	-160.300	-21.4600000	-176.0100000	23.000000	70.000000	119.000000	5.121	CMT	2	SOUTH OF FIJI ISLANDS
75263	C201209061416A	-160.300	-22.1500000	-175.8500000	331.000000	10.000000	-57.000000	5.058	CMT	1	SOUTH OF FIJI ISLANDS
75264	C201209061416A	-160.300	-22.1500000	-175.8500000	184.000000	81.000000	-96.000000	5.058	CMT	2	SOUTH OF FIJI ISLANDS
78559	C201305232107A	-160.400	-20.6700000	-175.2900000	277.000000	18.000000	11.000000	6.309	CMT	1	TONGA ISLANDS
78560	C201305232107A	-160.400	-20.6700000	-175.2900000	17.000000	87.000000	108.000000	6.309	CMT	2	TONGA ISLANDS
29883	B012698D	-160.800	-22.3200000	-176.3600000	223.000000	15.000000	61.000000	5.673	CMT	1	SOUTH OF FIJI ISLANDS
29884	B012698D	-160.800	-22.3200000	-176.3600000	14.000000	77.000000	97.000000	5.673	CMT	2	SOUTH OF FIJI ISLANDS
54721	C200706122318A	-161.000	-16.1700000	-173.8600000	280.000000	15.000000	9.000000	5.170	CMT	1	TONGA ISLANDS
54722	C200706122318A	-161.000	-16.1700000	-173.8600000	18.000000	88.000000	105.000000	5.170	CMT	2	TONGA ISLANDS
64915	C201003180914A	-161.500	-23.2400000	-176.7500000	187.000000	15.000000	96.000000	5.568	CMT	1	SOUTH OF FIJI ISLANDS
64916	C201003180914A	-161.500	-23.2400000	-176.7500000	13.000000	75.000000	88.000000	5.568	CMT	2	SOUTH OF FIJI ISLANDS
62119	C200906230630A	-161.500	-16.1500000	-173.5100000	51.000000	16.000000	10.000000	5.100	CMT	1	TONGA ISLANDS
62120	C200906230630A	-161.500	-16.1500000	-173.5100000	150.000000	87.000000	106.000000	5.100	CMT	2	TONGA ISLANDS
93889	C201610251146A	-162.300	-16.7200000	-173.6900000	285.000000	18.000000	-148.000000	5.109	CMT	1	TONGA ISLANDS
93890	C201610251146A	-162.300	-16.7200000	-173.6900000	46.000000	80.000000	-74.000000	5.109	CMT	2	TONGA ISLANDS
50771	C200605301418A	-162.400	-18.8300000	-174.6400000	259.000000	6.000000	36.000000	5.239	CMT	1	TONGA ISLANDS
50772	C200605301418A	-162.400	-18.8300000	-174.6400000	25.000000	87.000000	95.000000	5.239	CMT	2	TONGA ISLANDS
33467	C010800G	-162.400	-16.8400000	-173.8100000	79.000000	8.000000	13.000000	7.192	CMT	1	TONGA ISLANDS
33468	C010800G	-162.400	-16.8400000	-173.8100000	182.000000	88.000000	98.000000	7.192	CMT	2	TONGA ISLANDS
51639	C200608152353A	-162.500	-21.1800000	-175.7000000	281.000000	21.000000	-3.000000	6.150	CMT	1	FIJI ISLANDS REGION
51640	C200608152353A	-162.500	-21.1800000	-175.7000000	189.000000	89.000000	-111.000000	6.150	CMT	2	FIJI ISLANDS REGION
29453	B110397J	-162.800	-19.9200000	-174.7100000	356.000000	6.000000	138.000000	5.897	CMT	1	TONGA ISLANDS
29454	B110397J	-162.800	-19.9200000	-174.7100000	224.000000	86.000000	86.000000	5.897	CMT	2	TONGA ISLANDS
28763	B061197C	-162.900	-23.9500000	-177.1200000	102.000000	42.000000	-177.000000	5.789	CMT	1	SOUTH OF FIJI ISLANDS
28764	B061197C	-162.900	-23.9500000	-177.1200000	194.000000	88.000000	-48.000000	5.789	CMT	2	SOUTH OF FIJI ISLANDS
86141	C201501140529A	-163.000	-21.8900000	-175.2800000	81.000000	67.000000	11.000000	5.153	CMT	1	TONGA ISLANDS REGION
86142	C201501140529A	-163.000	-21.8900000	-175.2800000	176.000000	80.000000	156.000000	5.153	CMT	2	TONGA ISLANDS REGION
1669	B062578A	-163.700	-17.0200000	-174.2200000	296.000000	34.000000	46.000000	5.720	CMT	1	TONGA ISLANDS REGION
1670	B062578A	-163.700	-17.0200000	-174.2200000	67.000000	66.000000	115.000000	5.720	CMT	2	TONGA ISLANDS REGION
4775	B061681D	-164.300	-20.2600000	-175.4200000	124.000000	38.000000	9.000000	5.417	CMT	1	TONGA ISLANDS
4776	B061681D	-164.300	-20.2600000	-175.4200000	221.000000	85.000000	128.000000	5.417	CMT	2	TONGA ISLANDS
93397	C201609161550A	-165.000	-24.8800000	-176.7800000	41.000000	57.000000	-30.000000	5.005	CMT	1	SOUTH OF FIJI ISLANDS
93398	C201609161550A	-165.000	-24.8800000	-176.7800000	294.000000	65.000000	-143.000000	5.005	CMT	2	SOUTH OF FIJI ISLANDS
94385	C201612041414A	-165.500	-17.0200000	-173.7000000	91.000000	15.000000	13.000000	5.063	CMT	1	TONGA ISLANDS
94386	C201612041414A	-165.500	-17.0200000	-173.7000000	194.000000	87.000000	105.000000	5.063	CMT	2	TONGA ISLANDS
94363	C201612031411A	-165.700	-22.6200000	-176.1300000	288.000000	47.000000	-155.000000	5.499	CMT	1	SOUTH OF FIJI ISLANDS
94364	C201612031411A	-165.700	-22.6200000	-176.1300000	36.000000	72.000000	-46.000000	5.499	CMT	2	SOUTH OF FIJI ISLANDS
43511	S081304B	-165.700	-21.8200000	-175.5500000	115.000000	55.000000	21.000000	4.895	CMT	1	FIJI ISLANDS REGION
43512	S081304B	-165.700	-21.8200000	-175.5500000	217.000000	73.000000	143.000000	4.895	CMT	2	FIJI ISLANDS REGION
29375	M101497A	-165.900	-21.9400000	-176.1500000	257.000000	17.000000	30.000000	7.735	CMT	1	SOUTH OF FIJI ISLANDS
29376	M101497A	-165.900	-21.9400000	-176.1500000	16.000000	81.000000	105.000000	7.735	CMT	2	SOUTH OF FIJI ISLANDS
97213	C201708061647A	-165.900	-18.9100000	-174.2100000	145.000000	50.000000	11.000000	5.097	CMT	1	TONGA ISLANDS
97214	C201708061647A	-165.900	-18.9100000	-174.2100000	241.000000	82.000000	139.000000	5.097	CMT	2	TONGA ISLANDS
91613	C201604262354A	-165.900	-17.3600000	-173.7600000	58.000000	19.000000	56.000000	5.142	CMT	1	TONGA ISLANDS
91614	C201604262354A	-165.900	-17.3600000	-173.7600000	202.000000	75.000000	101.000000	5.142	CMT	2	TONGA ISLANDS
3541	C041380A	-166.200	-23.7400000	-176.7000000	144.000000	25.000000	154.000000	7.602	CMT	1	TONGA ISLANDS REGION
3542	C041380A	-166.200	-23.7400000	-176.7000000	30.000000	79.000000	67.000000	7.602	CMT	2	TONGA ISLANDS REGION
76507	C201212092052A	-166.500	-16.1800000	-173.7700000	37.000000	2.000000	13.000000	5.217	CMT	1	TONGA ISLANDS
76508	C201212092052A	-166.500	-16.1800000	-173.7700000	140.000000	90.000000	92.000000	5.217	CMT	2	TONGA ISLANDS
50121	C200604140330A	-166.800	-25.9900000	-177.4400000	127.000000	46.000000	172.000000	5.569	CMT	1	SOUTH OF FIJI ISLANDS
50122	C200604140330A	-166.800	-25.9900000	-177.4400000	31.000000	84.000000	44.000000	5.569	CMT	2	SOUTH OF FIJI ISLANDS
71383	C201110152224A	-166.800	-25.7100000	-177.1100000	13.000000	50.000000	-20.000000	5.516	CMT	1	SOUTH OF FIJI ISLANDS
71384	C201110152224A	-166.800	-25.7100000	-177.1100000	270.000000	75.000000	-138.000000	5.516	CMT	2	SOUTH OF FIJI ISLANDS
13763	B012388E	-167.400	-23.1900000	-177.0000000	115.000000	12.000000	168.000000	5.271	CMT	1	SOUTH OF FIJI ISLANDS
13764	B012388E	-167.400	-23.1900000	-177.0000000	13.000000	87.000000	78.000000	5.271	CMT	2	SOUTH OF FIJI ISLANDS
74421	C201206291001A	-167.900	-25.7500000	-177.1700000	271.000000	51.000000	-128.000000	5.189	CMT	1	SOUTH OF FIJI ISLANDS
74422	C201206291001A	-167.900	-25.7500000	-177.1700000	40.000000	52.000000	-53.000000	5.189	CMT	2	SOUTH OF FIJI ISLANDS
78043	C201304120657A	-167.900	-22.3900000	-175.6600000	10.000000	24.000000	135.000000	5.016	CMT	1	FIJI ISLANDS REGION
78044	C201304120657A	-167.900	-22.3900000	-175.6600000	238.000000	73.000000	73.000000	5.016	CMT	2	FIJI ISLANDS REGION
33477	B011000A	-168.100	-21.9400000	-176.2700000	262.000000	39.000000	24.000000	5.341	CMT	1	FIJI ISLANDS REGION
33478	B011000A	-168.100	-21.9400000	-176.2700000	11.000000	75.000000	126.000000	5.341	CMT	2	FIJI ISLANDS REGION
55947	C200710060303A	-168.200	-23.3400000	-176.7600000	345.000000	9.000000	-59.000000	5.375	CMT	1	SOUTH OF FIJI ISLANDS
55948	C200710060303A	-168.200	-23.3400000	-176.7600000	197.000000	82.000000	-95.000000	5.375	CMT	2	SOUTH OF FIJI ISLANDS
23709	B081694J	-168.300	-20.2100000	-174.8500000	163.000000	68.000000	20.000000	5.323	CMT	1	TONGA ISLANDS
23710	B081694J	-168.300	-20.2100000	-174.8500000	261.000000	71.000000	156.000000	5.323	CMT	2	TONGA ISLANDS
21577	B022593B	-168.400	-23.7700000	-177.0100000	287.000000	9.000000	10.000000	5.653	CMT	1	SOUTH OF FIJI ISLANDS
21578	B022593B	-168.400	-23.7700000	-177.0100000	27.000000	89.000000	99.000000	5.653	CMT	2	SOUTH OF FIJI ISLANDS
80243	C201310230823A	-168.400	-23.0800000	-176.7400000	280.000000	12.000000	7.000000	6.019	CMT	1	SOUTH OF FIJI ISLANDS
80244	C201310230823A	-168.400	-23.0800000	-176.7400000	17.000000	88.000000	102.000000	6.019	CMT	2	SOUTH OF FIJI ISLANDS
56485	C200712011609A	-168.600	-21.6900000	-175.8400000	339.000000	37.000000	-37.000000	5.291	CMT	1	FIJI ISLANDS REGION
56486	C200712011609A	-168.600	-21.6900000	-175.8400000	217.000000	69.000000	-121.000000	5.291	CMT	2	FIJI ISLANDS REGION
81401	C201402020541A	-168.800	-25.3700000	-177.3700000	330.000000	24.000000	18.000000	5.058	CMT	1	SOUTH OF FIJI ISLANDS
81402	C201402020541A	-168.800	-25.3700000	-177.3700000	76.000000	83.000000	113.000000	5.058	CMT	2	SOUTH OF FIJI ISLANDS
62875	C200909080917A	-169.000	-21.5500000	-175.8800000	88.000000	18.000000	-142.000000	5.236	CMT	1	FIJI ISLANDS REGION
62876	C200909080917A	-169.000	-21.5500000	-175.8800000	214.000000	79.000000	-75.000000	5.236	CMT	2	FIJI ISLANDS REGION
79193	C201307240332A	-169.200	-23.2300000	-176.8100000	276.000000	14.000000	14.000000	5.984	CMT	1	SOUTH OF FIJI ISLANDS
79194	C201307240332A	-169.200	-23.2300000	-176.8100000	20.000000	87.000000	103.000000	5.984	CMT	2	SOUTH OF FIJI ISLANDS
10739	B012786B	-169.400	-23.7200000	-177.1700000	101.000000	37.000000	165.000000	5.527	CMT	1	SOUTH OF FIJI ISLANDS
10740	B012786B	-169.400	-23.7200000	-177.1700000	359.000000	81.000000	54.000000	5.527	CMT	2	SOUTH OF FIJI ISLANDS
10387	B101285A	-170.100	-21.7900000	-176.0800000	250.000000	21.000000	36.000000	6.228	CMT	1	FIJI ISLANDS REGION
10388	B101285A	-170.100	-21.7900000	-176.0800000	14.000000	78.000000	107.000000	6.228	CMT	2	FIJI ISLANDS REGION
17717	B071490E	-170.300	-17.2300000	-174.0800000	297.000000	9.000000	168.000000	5.693	CMT	1	TONGA ISLANDS
17718	B071490E	-170.300	-17.2300000	-174.0800000	195.000000	88.000000	82.000000	5.693	CMT	2	TONGA ISLANDS
13523	B112487H	-170.500	-16.6500000	-174.3800000	207.000000	21.000000	-96.000000	5.931	CMT	1	TONGA ISLANDS
13524	B112487H	-170.500	-16.6500000	-174.3800000	21.000000	69.000000	-88.000000	5.931	CMT	2	TONGA ISLANDS
34587	B072400C	-170.600	-23.6600000	-178.0400000	330.000000	18.000000	6.000000	5.239	CMT	1	SOUTH OF FIJI ISLANDS
34588	B072400C	-170.600	-23.6600000	-178.0400000	67.000000	88.000000	107.000000	5.239	CMT	2	SOUTH OF FIJI ISLANDS
71897	C201111301457A	-170.900	-22.2000000	-176.3100000	304.000000	21.000000	-6.000000	5.611	CMT	1	SOUTH OF FIJI ISLANDS
71898	C201111301457A	-170.900	-22.2000000	-176.3100000	209.000000	88.000000	-111.000000	5.611	CMT	2	SOUTH OF FIJI ISLANDS
31273	C111598B	-171.000	-21.5500000	-175.8700000	227.000000	26.000000	62.000000	6.267	CMT	1	FIJI ISLANDS REGION
31274	C111598B	-171.000	-21.5500000	-175.8700000	16.000000	67.000000	103.000000	6.267	CMT	2	FIJI ISLANDS REGION
36959	B092501A	-171.100	-27.5400000	-177.8000000	79.000000	31.000000	-63.000000	5.369	CMT	1	KERMADEC ISLANDS REGION
36960	B092501A	-171.100	-27.5400000	-177.8000000	290.000000	63.000000	-105.000000	5.369	CMT	2	KERMADEC ISLANDS REGION
88199	C201507072003A	-171.400	-23.1500000	-176.8200000	275.000000	18.000000	25.000000	5.843	CMT	1	SOUTH OF FIJI ISLANDS
88200	C201507072003A	-171.400	-23.1500000	-176.8200000	29.000000	83.000000	106.000000	5.843	CMT	2	SOUTH OF FIJI ISLANDS
66313	C201008181949A	-171.600	-16.1100000	-173.6500000	96.000000	7.000000	-1.000000	5.447	CMT	1	TONGA ISLANDS
66314	C201008181949A	-171.600	-16.1100000	-173.6500000	5.000000	90.000000	-97.000000	5.447	CMT	2	TONGA ISLANDS
25945	C101495B	-172.100	-25.5300000	-177.1700000	235.000000	49.000000	-132.000000	6.201	CMT	1	SOUTH OF FIJI ISLANDS
25946	C101495B	-172.100	-25.5300000	-177.1700000	1.000000	56.000000	-52.000000	6.201	CMT	2	SOUTH OF FIJI ISLANDS
59255	C200809010400A	-172.300	-25.5100000	-177.2500000	109.000000	15.000000	-159.000000	6.020	CMT	1	SOUTH OF FIJI ISLANDS
59256	C200809010400A	-172.300	-25.5100000	-177.2500000	220.000000	85.000000	-76.000000	6.020	CMT	2	SOUTH OF FIJI ISLANDS
32047	C041399B	-172.800	-21.5400000	-175.8900000	272.000000	15.000000	14.000000	6.818	CMT	1	FIJI ISLANDS REGION
32048	C041399B	-172.800	-21.5400000	-175.8900000	16.000000	86.000000	104.000000	6.818	CMT	2	FIJI ISLANDS REGION
40757	B080303G	-173.400	-22.6600000	-176.5300000	130.000000	17.000000	153.000000	5.530	CMT	1	SOUTH OF FIJI ISLANDS
40758	B080303G	-173.400	-22.6600000	-176.5300000	13.000000	82.000000	75.000000	5.530	CMT	2	SOUTH OF FIJI ISLANDS
61139	C200903140304A	-173.600	-20.0300000	-174.7800000	135.000000	45.000000	5.000000	5.218	CMT	1	TONGA ISLANDS
61140	C200903140304A	-173.600	-20.0300000	-174.7800000	228.000000	86.000000	135.000000	5.218	CMT	2	TONGA ISLANDS
93573	C201609270801A	-173.800	-16.0800000	-173.7400000	49.000000	39.000000	-21.000000	5.203	CMT	1	TONGA ISLANDS
93574	C201609270801A	-173.800	-16.0800000	-173.7400000	302.000000	77.000000	-127.000000	5.203	CMT	2	TONGA ISLANDS
57675	C200804080151A	-173.900	-26.0100000	-177.2000000	287.000000	35.000000	-174.000000	5.333	CMT	1	SOUTH OF FIJI ISLANDS
57676	C200804080151A	-173.900	-26.0100000	-177.2000000	22.000000	86.000000	-55.000000	5.333	CMT	2	SOUTH OF FIJI ISLANDS
52717	C200611280703A	-174.400	-22.0300000	-176.1000000	29.000000	9.000000	-100.000000	5.012	CMT	1	FIJI ISLANDS REGION
52718	C200611280703A	-174.400	-22.0300000	-176.1000000	199.000000	81.000000	-89.000000	5.012	CMT	2	FIJI ISLANDS REGION
43571	C082304C	-174.900	-21.8400000	-176.1100000	239.000000	28.000000	33.000000	5.178	CMT	1	FIJI ISLANDS REGION
43572	C082304C	-174.900	-21.8400000	-176.1100000	359.000000	75.000000	114.000000	5.178	CMT	2	FIJI ISLANDS REGION
43529	C081704D	-175.200	-26.4500000	-177.5400000	144.000000	51.000000	156.000000	5.645	CMT	1	SOUTH OF FIJI ISLANDS
43530	C081704D	-175.200	-26.4500000	-177.5400000	38.000000	72.000000	42.000000	5.645	CMT	2	SOUTH OF FIJI ISLANDS
66905	C201010210725A	-175.400	-25.7800000	-177.3300000	4.000000	41.000000	1.000000	5.135	CMT	1	SOUTH OF FIJI ISLANDS
66906	C201010210725A	-175.400	-25.7800000	-177.3300000	96.000000	89.000000	131.000000	5.135	CMT	2	SOUTH OF FIJI ISLANDS
87591	C201505151021A	-175.700	-22.0900000	-176.2500000	310.000000	27.000000	-7.000000	5.334	CMT	1	FIJI ISLANDS REGION
87592	C201505151021A	-175.700	-22.0900000	-176.2500000	214.000000	87.000000	-117.000000	5.334	CMT	2	FIJI ISLANDS REGION
32853	B092599A	-176.200	-18.8700000	-174.8500000	242.000000	40.000000	47.000000	5.399	CMT	1	TONGA ISLANDS
32854	B092599A	-176.200	-18.8700000	-174.8500000	11.000000	62.000000	120.000000	5.399	CMT	2	TONGA ISLANDS
56643	C200712161522A	-176.800	-25.8700000	-177.4700000	140.000000	55.000000	-156.000000	5.196	CMT	1	SOUTH OF FIJI ISLANDS
56644	C200712161522A	-176.800	-25.8700000	-177.4700000	244.000000	71.000000	-37.000000	5.196	CMT	2	SOUTH OF FIJI ISLANDS
57605	C200803301710A	-177.400	-26.0500000	-177.5100000	137.000000	27.000000	160.000000	5.488	CMT	1	SOUTH OF FIJI ISLANDS
57606	C200803301710A	-177.400	-26.0500000	-177.5100000	29.000000	81.000000	64.000000	5.488	CMT	2	SOUTH OF FIJI ISLANDS
30385	B051698D	-178.000	-21.8000000	-176.1700000	251.000000	28.000000	45.000000	5.511	CMT	1	FIJI ISLANDS REGION
30386	B051698D	-178.000	-21.8000000	-176.1700000	23.000000	70.000000	111.000000	5.511	CMT	2	FIJI ISLANDS REGION
46221	C200503211706A	-178.500	-24.9000000	-177.2000000	157.000000	19.000000	126.000000	5.457	CMT	1	SOUTH OF FIJI ISLANDS
46222	C200503211706A	-178.500	-24.9000000	-177.2000000	15.000000	75.000000	78.000000	5.457	CMT	2	SOUTH OF FIJI ISLANDS
38671	B080702A	-178.500	-21.9200000	-176.1600000	286.000000	10.000000	0.000000	5.752	CMT	1	FIJI ISLANDS REGION
38672	B080702A	-178.500	-21.9200000	-176.1600000	196.000000	90.000000	-100.000000	5.752	CMT	2	FIJI ISLANDS REGION
97701	C201709172029A	-178.800	-19.1400000	-174.8200000	290.000000	40.000000	29.000000	4.965	CMT	1	TONGA ISLANDS
97702	C201709172029A	-178.800	-19.1400000	-174.8200000	43.000000	72.000000	126.000000	4.965	CMT	2	TONGA ISLANDS
19531	B111191D	-179.000	-23.9400000	-176.9700000	235.000000	21.000000	37.000000	5.998	CMT	1	SOUTH OF FIJI ISLANDS
19532	B111191D	-179.000	-23.9400000	-176.9700000	359.000000	77.000000	107.000000	5.998	CMT	2	SOUTH OF FIJI ISLANDS
10569	B113085B	-179.100	-16.3400000	-174.1900000	212.000000	35.000000	-150.000000	5.992	CMT	1	TONGA ISLANDS
10570	B113085B	-179.100	-16.3400000	-174.1900000	327.000000	73.000000	-58.000000	5.992	CMT	2	TONGA ISLANDS
61017	C200903011542A	-180.100	-21.8300000	-176.1600000	93.000000	13.000000	-140.000000	5.526	CMT	1	FIJI ISLANDS REGION
61018	C200903011542A	-180.100	-21.8300000	-176.1600000	222.000000	82.000000	-80.000000	5.526	CMT	2	FIJI ISLANDS REGION
26933	B051496B	-180.200	-24.3800000	-177.3800000	221.000000	28.000000	58.000000	5.393	CMT	1	SOUTH OF FIJI ISLANDS
26934	B051496B	-180.200	-24.3800000	-177.3800000	5.000000	66.000000	106.000000	5.393	CMT	2	SOUTH OF FIJI ISLANDS
98047	C201710170953A	-180.400	-20.6400000	-175.4500000	315.000000	8.000000	-4.000000	5.321	CMT	1	TONGA ISLANDS
98048	C201710170953A	-180.400	-20.6400000	-175.4500000	220.000000	89.000000	-98.000000	5.321	CMT	2	TONGA ISLANDS
48835	C200511250929A	-180.700	-25.8800000	-177.4600000	143.000000	30.000000	163.000000	5.582	CMT	1	SOUTH OF FIJI ISLANDS
48836	C200511250929A	-180.700	-25.8800000	-177.4600000	39.000000	82.000000	61.000000	5.582	CMT	2	SOUTH OF FIJI ISLANDS
7403	B081583A	-180.700	-17.2300000	-174.6200000	197.000000	30.000000	103.000000	5.518	CMT	1	TONGA ISLANDS
7404	B081583A	-180.700	-17.2300000	-174.6200000	32.000000	61.000000	83.000000	5.518	CMT	2	TONGA ISLANDS
96611	C201706091716A	-181.900	-23.0700000	-176.7900000	279.000000	23.000000	4.000000	5.043	CMT	1	SOUTH OF FIJI ISLANDS
96612	C201706091716A	-181.900	-23.0700000	-176.7900000	13.000000	88.000000	113.000000	5.043	CMT	2	SOUTH OF FIJI ISLANDS
48699	C200511120012A	-182.000	-22.5100000	-176.5000000	292.000000	48.000000	25.000000	4.976	CMT	1	FIJI ISLANDS REGION
48700	C200511120012A	-182.000	-22.5100000	-176.5000000	39.000000	72.000000	135.000000	4.976	CMT	2	FIJI ISLANDS REGION
71017	C201109090246A	-182.000	-17.2400000	-174.2400000	156.000000	24.000000	134.000000	5.137	CMT	1	TONGA ISLANDS
71018	C201109090246A	-182.000	-17.2400000	-174.2400000	22.000000	73.000000	73.000000	5.137	CMT	2	TONGA ISLANDS
56579	C200712110934A	-182.800	-25.6900000	-177.2800000	255.000000	57.000000	-159.000000	5.063	CMT	1	SOUTH OF FIJI ISLANDS
56580	C200712110934A	-182.800	-25.6900000	-177.2800000	357.000000	72.000000	-35.000000	5.063	CMT	2	SOUTH OF FIJI ISLANDS
56625	C200712141536A	-182.800	-25.8300000	-177.1700000	247.000000	40.000000	-139.000000	4.961	CMT	1	SOUTH OF FIJI ISLANDS
56626	C200712141536A	-182.800	-25.8300000	-177.1700000	11.000000	65.000000	-58.000000	4.961	CMT	2	SOUTH OF FIJI ISLANDS
78635	C201306010134A	-182.900	-23.1300000	-176.8700000	227.000000	23.000000	62.000000	5.400	CMT	1	SOUTH OF FIJI ISLANDS
78636	C201306010134A	-182.900	-23.1300000	-176.8700000	17.000000	70.000000	101.000000	5.400	CMT	2	SOUTH OF FIJI ISLANDS
17641	B062790B	-183.400	-21.9900000	-176.2800000	261.000000	14.000000	35.000000	5.406	CMT	1	FIJI ISLANDS REGION
17642	B062790B	-183.400	-21.9900000	-176.2800000	26.000000	82.000000	102.000000	5.406	CMT	2	FIJI ISLANDS REGION
88531	C201508031401A	-183.700	-16.4500000	-174.1400000	303.000000	27.000000	61.000000	5.781	CMT	1	TONGA ISLANDS
88532	C201508031401A	-183.700	-16.4500000	-174.1400000	91.000000	66.000000	104.000000	5.781	CMT	2	TONGA ISLANDS
32945	B100899E	-184.000	-21.7700000	-176.3500000	303.000000	18.000000	-23.000000	5.572	CMT	1	FIJI ISLANDS REGION
32946	B100899E	-184.000	-21.7700000	-176.3500000	191.000000	83.000000	-107.000000	5.572	CMT	2	FIJI ISLANDS REGION
60073	C200811230753A	-184.500	-20.2300000	-175.1200000	42.000000	40.000000	145.000000	5.501	CMT	1	TONGA ISLANDS
60074	C200811230753A	-184.500	-20.2300000	-175.1200000	283.000000	68.000000	56.000000	5.501	CMT	2	TONGA ISLANDS
19519	B110791B	-184.800	-26.0500000	-177.6400000	151.000000	37.000000	160.000000	5.814	CMT	1	SOUTH OF FIJI ISLANDS
19520	B110791B	-184.800	-26.0500000	-177.6400000	45.000000	78.000000	55.000000	5.814	CMT	2	SOUTH OF FIJI ISLANDS
63773	C200911300113A	-184.800	-21.9700000	-176.3600000	269.000000	71.000000	5.000000	5.100	CMT	1	FIJI ISLANDS REGION
63774	C200911300113A	-184.800	-21.9700000	-176.3600000	1.000000	86.000000	161.000000	5.100	CMT	2	FIJI ISLANDS REGION
24781	B031695A	-184.900	-21.6900000	-176.1600000	151.000000	21.000000	137.000000	5.659	CMT	1	FIJI ISLANDS REGION
24782	B031695A	-184.900	-21.6900000	-176.1600000	20.000000	76.000000	75.000000	5.659	CMT	2	FIJI ISLANDS REGION
59871	C200811050341A	-185.600	-17.2200000	-174.0600000	139.000000	53.000000	7.000000	5.747	CMT	1	TONGA ISLANDS
