//
// Example data file for Orient 3 (Vollmer, 2015)
// Latitude and longitude formated as spherical projection data
//
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
//
// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate 
// science education through climate modeling research projects. In Proceedings of the 
// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on 
// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu
//
// Note: This file contains NaN (Not a Number) values for latitude and longitude to 
// indicate the end of a polygon. The original file used a single "999" value instead.
// A type "CO" is assigned, and a comment column contains the polygon name.
//
// -------------------------------------------------------------------------------------
Lat Sphere	Long Sphere	Type	Comment
1.92	9.67	CO	CO-24(AF-AS)
1.50	9.50	CO	CO-24(AF-AS)
1.08	9.25	CO	CO-24(AF-AS)
0.92	9.58	CO	CO-24(AF-AS)
0.50	9.33	CO	CO-24(AF-AS)
0.00	9.33	CO	CO-24(AF-AS)
NaN	NaN	CO	End polygon
-2.08	31.67	CO	CO-25
-2.75	31.83	CO	CO-25
-2.33	32.25	CO	CO-25
-2.50	32.75	CO	CO-25
-2.50	33.42	CO	CO-25
-2.17	33.83	CO	CO-25
-2.08	33.25	CO	CO-25
-1.75	33.58	CO	CO-25
-1.33	33.92	CO	CO-25
-0.75	34.08	CO	CO-25
-0.42	34.25	CO	CO-25
0.08	34.00	CO	CO-25
0.25	33.50	CO	CO-25
0.25	33.00	CO	CO-25
0.17	32.42	CO	CO-25
-0.17	31.83	CO	CO-25
-0.75	31.67	CO	CO-25
-1.17	31.83	CO	CO-25
-1.58	31.75	CO	CO-25
-2.08	31.67	CO	CO-25
NaN	NaN	CO	End polygon
42.50	27.50	CO	CO-26
42.08	27.92	CO	CO-26
41.67	28.08	CO	CO-26
41.33	28.58	CO	CO-26
41.17	29.17	CO	CO-26
41.08	29.83	CO	CO-26
41.17	30.50	CO	CO-26
41.08	31.08	CO	CO-26
41.33	31.58	CO	CO-26
41.58	32.08	CO	CO-26
41.83	32.58	CO	CO-26
42.00	33.25	CO	CO-26
41.92	33.83	CO	CO-26
41.92	34.50	CO	CO-26
42.00	35.00	CO	CO-26
41.67	35.33	CO	CO-26
41.67	36.00	CO	CO-26
41.25	36.33	CO	CO-26
41.25	36.75	CO	CO-26
41.00	37.25	CO	CO-26
41.08	37.67	CO	CO-26
40.92	38.17	CO	CO-26
41.00	38.75	CO	CO-26
41.08	39.33	CO	CO-26
41.00	39.92	CO	CO-26
41.08	40.50	CO	CO-26
41.42	41.08	CO	CO-26
41.67	41.58	CO	CO-26
42.00	41.67	CO	CO-26
42.33	41.42	CO	CO-26
42.75	41.25	CO	CO-26
42.92	41.00	CO	CO-26
43.17	40.33	CO	CO-26
43.42	39.83	CO	CO-26
43.67	39.50	CO	CO-26
44.08	39.00	CO	CO-26
44.33	38.50	CO	CO-26
44.42	38.00	CO	CO-26
44.58	37.67	CO	CO-26
44.75	37.25	CO	CO-26
45.08	37.00	CO	CO-26
45.08	36.67	CO	CO-26
45.00	36.08	CO	CO-26
45.08	35.58	CO	CO-26
44.83	35.08	CO	CO-26
44.75	34.58	CO	CO-26
44.50	34.25	CO	CO-26
44.33	33.75	CO	CO-26
44.58	33.42	CO	CO-26
45.00	33.58	CO	CO-26
45.17	33.25	CO	CO-26
45.33	32.67	CO	CO-26
45.75	33.08	CO	CO-26
45.92	33.75	CO	CO-26
46.17	33.17	CO	CO-26
46.00	32.58	CO	CO-26
46.25	31.83	CO	CO-26
46.58	32.08	CO	CO-26
46.58	31.42	CO	CO-26
46.58	30.83	CO	CO-26
46.17	30.58	CO	CO-26
45.83	30.17	CO	CO-26
45.67	29.58	CO	CO-26
45.17	29.67	CO	CO-26
44.83	29.50	CO	CO-26
44.67	29.00	CO	CO-26
44.33	28.67	CO	CO-26
43.92	28.67	CO	CO-26
43.42	28.58	CO	CO-26
43.33	28.00	CO	CO-26
42.83	27.92	CO	CO-26
42.50	27.50	CO	CO-26
NaN	NaN	CO	End polygon
45.92	34.42	CO	CO-27
45.75	34.75	CO	CO-27
45.42	35.00	CO	CO-27
45.25	35.50	CO	CO-27
45.42	36.08	CO	CO-27
45.42	36.67	CO	CO-27
45.33	37.33	CO	CO-27
45.83	37.75	CO	CO-27
46.25	38.25	CO	CO-27
46.42	37.92	CO	CO-27
46.67	37.67	CO	CO-27
46.67	38.17	CO	CO-27
47.00	38.75	CO	CO-27
47.08	39.33	CO	CO-27
47.25	39.00	CO	CO-27
47.17	38.42	CO	CO-27
47.08	37.58	CO	CO-27
46.75	36.83	CO	CO-27
46.67	36.08	CO	CO-27
46.42	35.42	CO	CO-27
46.08	35.00	CO	CO-27
45.92	34.42	CO	CO-27
NaN	NaN	CO	End polygon
44.75	46.67	CO	CO-28
44.42	46.67	CO	CO-28
44.25	47.08	CO	CO-28
43.75	47.42	CO	CO-28
43.42	47.42	CO	CO-28
43.00	47.42	CO	CO-28
42.50	47.83	CO	CO-28
42.08	48.25	CO	CO-28
41.83	48.67	CO	CO-28
41.42	49.00	CO	CO-28
41.00	49.17	CO	CO-28
40.58	49.67	CO	CO-28
40.42	50.25	CO	CO-28
40.33	49.75	CO	CO-28
40.00	49.42	CO	CO-28
39.50	49.25	CO	CO-28
39.17	49.17	CO	CO-28
39.17	48.75	CO	CO-28
38.58	48.83	CO	CO-28
38.08	48.92	CO	CO-28
37.58	49.00	CO	CO-28
37.42	49.50	CO	CO-28
37.33	50.17	CO	CO-28
37.08	50.33	CO	CO-28
36.75	51.00	CO	CO-28
36.58	51.58	CO	CO-28
36.75	52.42	CO	CO-28
36.92	53.17	CO	CO-28
36.83	53.92	CO	CO-28
37.17	54.00	CO	CO-28
37.83	53.75	CO	CO-28
38.50	53.75	CO	CO-28
39.08	54.00	CO	CO-28
39.17	53.58	CO	CO-28
39.58	53.42	CO	CO-28
40.00	53.50	CO	CO-28
40.00	52.75	CO	CO-28
40.33	52.67	CO	CO-28
40.83	52.92	CO	CO-28
40.67	53.50	CO	CO-28
40.67	54.17	CO	CO-28
41.00	54.75	CO	CO-28
41.33	54.33	CO	CO-28
41.67	53.92	CO	CO-28
42.08	53.67	CO	CO-28
42.00	53.00	CO	CO-28
41.67	52.67	CO	CO-28
41.25	52.75	CO	CO-28
41.75	52.42	CO	CO-28
42.17	52.33	CO	CO-28
42.58	52.67	CO	CO-28
42.83	52.50	CO	CO-28
42.83	51.83	CO	CO-28
43.17	51.33	CO	CO-28
43.67	51.17	CO	CO-28
44.17	50.75	CO	CO-28
44.33	50.17	CO	CO-28
44.58	50.25	CO	CO-28
44.58	50.92	CO	CO-28
44.50	51.42	CO	CO-28
45.00	51.17	CO	CO-28
45.33	51.75	CO	CO-28
45.42	52.50	CO	CO-28
45.17	53.08	CO	CO-28
45.25	53.67	CO	CO-28
45.25	54.25	CO	CO-28
45.50	53.92	CO	CO-28
45.92	53.83	CO	CO-28
46.42	53.67	CO	CO-28
46.83	53.17	CO	CO-28
47.17	52.58	CO	CO-28
47.17	52.08	CO	CO-28
47.17	51.42	CO	CO-28
47.25	50.92	CO	CO-28
46.83	50.17	CO	CO-28
46.75	49.50	CO	CO-28
46.58	48.92	CO	CO-28
46.33	49.00	CO	CO-28
46.25	48.50	CO	CO-28
45.92	48.25	CO	CO-28
46.08	47.58	CO	CO-28
45.67	47.33	CO	CO-28
45.17	47.00	CO	CO-28
44.75	46.67	CO	CO-28
NaN	NaN	CO	End polygon
45.00	58.17	CO	CO-29
44.50	58.17	CO	CO-29
44.25	58.33	CO	CO-29
43.67	58.33	CO	CO-29
43.67	59.00	CO	CO-29
43.67	59.67	CO	CO-29
43.50	59.83	CO	CO-29
43.67	60.50	CO	CO-29
44.17	61.08	CO	CO-29
44.67	61.08	CO	CO-29
44.75	61.50	CO	CO-29
45.00	61.83	CO	CO-29
45.33	61.50	CO	CO-29
45.75	61.00	CO	CO-29
46.00	61.00	CO	CO-29
46.42	61.33	CO	CO-29
46.75	61.67	CO	CO-29
46.50	61.00	CO	CO-29
46.67	60.75	CO	CO-29
46.50	60.08	CO	CO-29
46.17	60.08	CO	CO-29
46.33	59.75	CO	CO-29
45.92	59.50	CO	CO-29
45.92	59.00	CO	CO-29
45.83	58.67	CO	CO-29
45.42	58.58	CO	CO-29
45.00	58.17	CO	CO-29
NaN	NaN	CO	End polygon
51.58	103.58	CO	CO-30
51.33	104.50	CO	CO-30
51.50	105.25	CO	CO-30
51.67	105.92	CO	CO-30
52.17	106.25	CO	CO-30
52.50	107.00	CO	CO-30
52.67	107.83	CO	CO-30
53.00	108.33	CO	CO-30
53.50	109.00	CO	CO-30
54.00	109.42	CO	CO-30
54.50	109.50	CO	CO-30
55.08	109.67	CO	CO-30
55.58	109.92	CO	CO-30
55.75	109.50	CO	CO-30
55.50	109.25	CO	CO-30
55.17	109.17	CO	CO-30
54.75	108.83	CO	CO-30
54.33	108.50	CO	CO-30
53.92	108.17	CO	CO-30
53.50	107.58	CO	CO-30
53.08	107.00	CO	CO-30
52.75	106.58	CO	CO-30
52.50	106.08	CO	CO-30
52.17	105.67	CO	CO-30
51.83	105.25	CO	CO-30
51.75	104.50	CO	CO-30
51.58	103.58	CO	CO-30
NaN	NaN	CO	End polygon
-21.92	43.25	CO	CO-31
-22.33	43.25	CO	CO-31
-22.83	43.33	CO	CO-31
-23.25	43.58	CO	CO-31
-23.92	43.67	CO	CO-31
-24.50	43.75	CO	CO-31
-25.00	44.17	CO	CO-31
-25.33	44.58	CO	CO-31
-25.58	45.00	CO	CO-31
-25.50	45.50	CO	CO-31
-25.25	45.92	CO	CO-31
-25.08	46.42	CO	CO-31
-25.17	46.83	CO	CO-31
-24.67	47.17	CO	CO-31
-24.25	47.33	CO	CO-31
-23.75	47.50	CO	CO-31
-23.42	47.67	CO	CO-31
-23.00	47.75	CO	CO-31
-22.58	47.83	CO	CO-31
-22.17	47.92	CO	CO-31
-21.75	48.08	CO	CO-31
-21.33	48.25	CO	CO-31
-20.92	48.42	CO	CO-31
-20.50	48.50	CO	CO-31
-20.08	48.67	CO	CO-31
-19.58	48.83	CO	CO-31
-19.08	49.00	CO	CO-31
-18.50	49.25	CO	CO-31
-18.00	49.33	CO	CO-31
-17.42	49.42	CO	CO-31
-17.00	49.42	CO	CO-31
-16.75	49.67	CO	CO-31
-16.33	49.75	CO	CO-31
-15.50	49.67	CO	CO-31
-15.92	50.08	CO	CO-31
-15.42	50.42	CO	CO-31
-14.92	50.33	CO	CO-31
-14.17	50.17	CO	CO-31
-13.58	49.92	CO	CO-31
-13.00	49.83	CO	CO-31
-12.50	49.58	CO	CO-31
-12.00	49.25	CO	CO-31
-12.42	48.83	CO	CO-31
-12.92	48.83	CO	CO-31
-13.33	48.75	CO	CO-31
-13.50	48.33	CO	CO-31
-13.58	47.83	CO	CO-31
-14.08	47.92	CO	CO-31
-14.33	47.58	CO	CO-31
-14.75	47.67	CO	CO-31
-14.75	47.25	CO	CO-31
-15.25	46.83	CO	CO-31
-15.50	46.42	CO	CO-31
-15.75	45.92	CO	CO-31
-15.92	45.42	CO	CO-31
-16.17	44.92	CO	CO-31
-16.17	44.50	CO	CO-31
-16.92	44.25	CO	CO-31
-17.42	43.92	CO	CO-31
-18.00	44.00	CO	CO-31
-18.58	44.25	CO	CO-31
-19.00	44.25	CO	CO-31
-19.58	44.50	CO	CO-31
-20.00	44.42	CO	CO-31
-20.50	44.08	CO	CO-31
-20.92	43.92	CO	CO-31
-21.33	43.58	CO	CO-31
-21.92	43.25	CO	CO-31
NaN	NaN	CO	End polygon
8.08	79.75	CO	CO-32
7.50	79.75	CO	CO-32
7.08	79.83	CO	CO-32
6.42	80.00	CO	CO-32
6.00	80.25	CO	CO-32
6.00	80.67	CO	CO-32
6.17	81.25	CO	CO-32
6.50	81.67	CO	CO-32
7.00	81.83	CO	CO-32
7.58	81.83	CO	CO-32
8.00	81.50	CO	CO-32
8.50	81.25	CO	CO-32
9.00	80.92	CO	CO-32
9.50	80.58	CO	CO-32
9.83	80.00	CO	CO-32
9.42	80.17	CO	CO-32
9.00	79.92	CO	CO-32
8.50	79.83	CO	CO-32
8.08	79.75	CO	CO-32
NaN	NaN	CO	End polygon
19.33	108.67	CO	CO-33
18.92	108.67	CO	CO-33
18.50	108.75	CO	CO-33
18.25	109.25	CO	CO-33
18.25	109.67	CO	CO-33
18.50	110.17	CO	CO-33
18.83	110.50	CO	CO-33
19.33	110.67	CO	CO-33
19.67	111.00	CO	CO-33
20.00	111.00	CO	CO-33
20.00	110.50	CO	CO-33
20.00	110.00	CO	CO-33
19.92	109.58	CO	CO-33
19.58	109.08	CO	CO-33
19.33	108.67	CO	CO-33
NaN	NaN	CO	End polygon
23.67	120.17	CO	CO-34
23.17	120.17	CO	CO-34
22.58	120.33	CO	CO-34
22.42	120.67	CO	CO-34
22.00	120.83	CO	CO-34
22.58	121.00	CO	CO-34
23.00	121.33	CO	CO-34
23.50	121.50	CO	CO-34
24.08	121.67	CO	CO-34
24.58	121.92	CO	CO-34
25.08	121.92	CO	CO-34
25.25	121.58	CO	CO-34
25.00	121.08	CO	CO-34
24.58	120.75	CO	CO-34
24.17	120.50	CO	CO-34
23.67	120.17	CO	CO-34
NaN	NaN	CO	End polygon
34.33	130.92	CO	CO-35
33.92	130.92	CO	CO-35
34.00	131.50	CO	CO-35
33.92	132.00	CO	CO-35
34.25	132.33	CO	CO-35
34.33	132.92	CO	CO-35
34.50	133.50	CO	CO-35
34.58	133.92	CO	CO-35
34.83	134.50	CO	CO-35
34.75	134.92	CO	CO-35
34.75	135.50	CO	CO-35
34.33	135.17	CO	CO-35
33.92	135.17	CO	CO-35
33.50	135.42	CO	CO-35
33.42	135.75	CO	CO-35
33.92	136.17	CO	CO-35
34.33	136.75	CO	CO-35
34.67	136.50	CO	CO-35
35.00	136.75	CO	CO-35
34.58	137.25	CO	CO-35
34.58	138.08	CO	CO-35
35.08	138.67	CO	CO-35
34.58	138.83	CO	CO-35
35.25	139.08	CO	CO-35
35.25	139.58	CO	CO-35
35.50	139.83	CO	CO-35
34.92	139.75	CO	CO-35
35.17	140.33	CO	CO-35
35.50	140.42	CO	CO-35
35.75	140.75	CO	CO-35
36.17	140.58	CO	CO-35
36.75	140.67	CO	CO-35
37.00	140.92	CO	CO-35
37.58	141.00	CO	CO-35
38.08	140.92	CO	CO-35
38.33	141.08	CO	CO-35
38.33	141.50	CO	CO-35
38.75	141.50	CO	CO-35
39.08	141.83	CO	CO-35
39.67	141.92	CO	CO-35
40.17	141.75	CO	CO-35
40.58	141.42	CO	CO-35
41.00	141.33	CO	CO-35
41.33	141.42	CO	CO-35
41.50	140.83	CO	CO-35
41.17	140.75	CO	CO-35
41.17	141.08	CO	CO-35
40.92	141.08	CO	CO-35
40.92	140.67	CO	CO-35
41.17	140.33	CO	CO-35
40.67	140.00	CO	CO-35
40.33	140.00	CO	CO-35
39.92	140.00	CO	CO-35
39.42	140.00	CO	CO-35
39.00	139.83	CO	CO-35
38.58	139.50	CO	CO-35
38.08	139.33	CO	CO-35
37.83	138.83	CO	CO-35
37.42	138.58	CO	CO-35
37.17	138.17	CO	CO-35
37.00	137.58	CO	CO-35
36.75	137.00	CO	CO-35
37.08	137.00	CO	CO-35
37.50	137.17	CO	CO-35
37.25	136.75	CO	CO-35
36.83	136.67	CO	CO-35
36.42	136.33	CO	CO-35
36.08	136.00	CO	CO-35
35.67	136.00	CO	CO-35
35.50	135.67	CO	CO-35
35.75	135.25	CO	CO-35
35.67	134.67	CO	CO-35
35.58	134.00	CO	CO-35
35.50	133.25	CO	CO-35
35.50	132.75	CO	CO-35
35.08	132.33	CO	CO-35
34.75	131.83	CO	CO-35
34.50	131.42	CO	CO-35
34.33	130.92	CO	CO-35
NaN	NaN	CO	End polygon
42.58	139.83	CO	CO-36
42.25	139.75	CO	CO-36
42.00	140.00	CO	CO-36
41.42	140.00	CO	CO-36
41.67	140.50	CO	CO-36
41.83	141.08	CO	CO-36
42.08	140.67	CO	CO-36
42.25	140.25	CO	CO-36
42.50	140.33	CO	CO-36
42.50	140.67	CO	CO-36
42.33	140.92	CO	CO-36
42.50	141.33	CO	CO-36
42.58	141.83	CO	CO-36
42.25	142.50	CO	CO-36
42.00	143.25	CO	CO-36
42.33	143.33	CO	CO-36
42.67	143.67	CO	CO-36
43.00	144.17	CO	CO-36
42.92	144.75	CO	CO-36
43.17	145.33	CO	CO-36
43.42	145.83	CO	CO-36
43.33	145.25	CO	CO-36
43.58	145.25	CO	CO-36
43.75	145.00	CO	CO-36
44.25	145.33	CO	CO-36
43.92	144.67	CO	CO-36
44.00	144.17	CO	CO-36
44.17	143.58	CO	CO-36
44.50	143.00	CO	CO-36
44.75	142.67	CO	CO-36
45.17	142.33	CO	CO-36
45.50	141.92	CO	CO-36
45.25	141.50	CO	CO-36
44.75	141.75	CO	CO-36
44.33	141.67	CO	CO-36
44.00	141.58	CO	CO-36
43.75	141.25	CO	CO-36
43.42	141.33	CO	CO-36
43.17	141.25	CO	CO-36
43.17	140.75	CO	CO-36
43.25	140.33	CO	CO-36
42.92	140.42	CO	CO-36
42.58	139.83	CO	CO-36
NaN	NaN	CO	End polygon
53.33	141.75	CO	CO-37
52.75	141.83	CO	CO-37
52.25	141.67	CO	CO-37
51.75	141.67	CO	CO-37
51.42	142.00	CO	CO-37
51.00	142.08	CO	CO-37
50.50	142.00	CO	CO-37
50.00	142.08	CO	CO-37
49.50	142.08	CO	CO-37
49.08	142.00	CO	CO-37
48.75	141.83	CO	CO-37
48.50	142.00	CO	CO-37
48.00	142.17	CO	CO-37
47.58	142.00	CO	CO-37
47.00	142.00	CO	CO-37
46.58	141.75	CO	CO-37
45.92	142.00	CO	CO-37
46.42	142.25	CO	CO-37
46.67	142.58	CO	CO-37
46.58	143.00	CO	CO-37
46.25	143.42	CO	CO-37
46.75	143.42	CO	CO-37
46.92	143.08	CO	CO-37
47.25	143.00	CO	CO-37
47.50	142.67	CO	CO-37
47.83	142.50	CO	CO-37
48.33	142.58	CO	CO-37
48.75	142.83	CO	CO-37
49.08	142.92	CO	CO-37
49.33	143.25	CO	CO-37
49.33	143.75	CO	CO-37
49.08	144.33	CO	CO-37
49.50	144.17	CO	CO-37
50.00	143.92	CO	CO-37
50.50	143.67	CO	CO-37
51.00	143.50	CO	CO-37
51.50	143.33	CO	CO-37
52.00	143.08	CO	CO-37
52.50	143.17	CO	CO-37
53.00	143.17	CO	CO-37
53.50	143.00	CO	CO-37
54.00	142.92	CO	CO-37
54.33	142.67	CO	CO-37
54.25	142.25	CO	CO-37
53.83	142.50	CO	CO-37
53.58	142.25	CO	CO-37
53.33	141.75	CO	CO-37
NaN	NaN	CO	End polygon
71.58	51.67	CO	CO-38
71.17	52.83	CO	CO-38
70.83	53.83	CO	CO-38
70.67	55.33	CO	CO-38
70.58	56.92	CO	CO-38
70.75	57.67	CO	CO-38
71.08	56.33	CO	CO-38
71.50	55.75	CO	CO-38
72.00	55.50	CO	CO-38
72.50	55.58	CO	CO-38
72.92	56.17	CO	CO-38
73.33	57.00	CO	CO-38
73.75	57.83	CO	CO-38
74.17	58.67	CO	CO-38
74.58	59.83	CO	CO-38
75.00	60.75	CO	CO-38
75.33	62.25	CO	CO-38
75.67	63.83	CO	CO-38
75.83	65.50	CO	CO-38
76.08	67.25	CO	CO-38
76.33	68.83	CO	CO-38
76.83	69.08	CO	CO-38
77.00	67.75	CO	CO-38
76.75	66.00	CO	CO-38
76.42	65.17	CO	CO-38
76.25	63.17	CO	CO-38
76.25	61.17	CO	CO-38
75.92	59.25	CO	CO-38
75.58	58.17	CO	CO-38
75.33	57.50	CO	CO-38
75.08	55.75	CO	CO-38
74.75	55.75	CO	CO-38
74.17	54.92	CO	CO-38
73.75	53.83	CO	CO-38
73.42	54.33	CO	CO-38
73.17	53.25	CO	CO-38
72.67	52.50	CO	CO-38
72.33	52.75	CO	CO-38
72.08	51.67	CO	CO-38
71.58	51.67	CO	CO-38
NaN	NaN	CO	End polygon
79.75	11.00	CO	CO-39
79.33	11.00	CO	CO-39
78.70	11.67	CO	CO-39
78.22	13.17	CO	CO-39
78.22	15.08	CO	CO-39
77.95	13.67	CO	CO-39
77.50	14.00	CO	CO-39
77.02	15.17	CO	CO-39
76.50	17.00	CO	CO-39
77.00	17.33	CO	CO-39
77.50	18.08	CO	CO-39
78.03	18.92	CO	CO-39
78.42	19.00	CO	CO-39
78.63	20.25	CO	CO-39
78.18	20.67	CO	CO-39
77.92	21.67	CO	CO-39
77.42	20.83	CO	CO-39
77.25	22.67	CO	CO-39
77.75	24.83	CO	CO-39
78.08	23.17	CO	CO-39
78.42	22.17	CO	CO-39
78.83	21.50	CO	CO-39
79.17	19.00	CO	CO-39
79.70	18.75	CO	CO-39
79.33	20.92	CO	CO-39
79.17	23.83	CO	CO-39
79.42	25.67	CO	CO-39
79.87	27.00	CO	CO-39
80.17	27.00	CO	CO-39
80.25	24.83	CO	CO-39
80.42	23.00	CO	CO-39
80.17	21.00	CO	CO-39
80.50	20.00	CO	CO-39
80.25	18.00	CO	CO-39
79.92	18.00	CO	CO-39
80.03	16.33	CO	CO-39
79.67	15.50	CO	CO-39
79.83	13.83	CO	CO-39
79.75	11.00	CO	CO-39
NaN	NaN	CO	End polygon
50.08	354.42	CO	CO-40
50.00	354.92	CO	CO-40
50.33	355.50	CO	CO-40
50.17	356.33	CO	CO-40
50.58	356.50	CO	CO-40
50.67	357.17	CO	CO-40
50.50	357.92	CO	CO-40
50.75	358.58	CO	CO-40
50.67	359.33	CO	CO-40
50.67	0.08	CO	CO-40
50.83	0.92	CO	CO-40
51.25	1.42	CO	CO-40
51.33	0.58	CO	CO-40
51.75	1.00	CO	CO-40
52.00	1.58	CO	CO-40
52.42	1.83	CO	CO-40
52.75	1.58	CO	CO-40
52.92	1.00	CO	CO-40
52.92	0.58	CO	CO-40
52.67	0.25	CO	CO-40
52.83	0.00	CO	CO-40
53.08	0.33	CO	CO-40
53.42	0.17	CO	CO-40
53.67	359.92	CO	CO-40
54.00	359.75	CO	CO-40
54.42	359.50	CO	CO-40
54.58	358.83	CO	CO-40
55.00	358.50	CO	CO-40
55.50	358.33	CO	CO-40
55.83	358.00	CO	CO-40
56.00	357.33	CO	CO-40
56.00	356.67	CO	CO-40
56.25	357.17	CO	CO-40
56.58	357.58	CO	CO-40
57.00	357.92	CO	CO-40
57.33	358.17	CO	CO-40
57.67	358.08	CO	CO-40
57.67	357.25	CO	CO-40
57.67	356.58	CO	CO-40
57.58	355.83	CO	CO-40
58.00	356.17	CO	CO-40
58.33	357.00	CO	CO-40
58.58	356.83	CO	CO-40
58.50	355.92	CO	CO-40
58.50	355.00	CO	CO-40
58.08	354.67	CO	CO-40
57.75	354.25	CO	CO-40
57.42	354.17	CO	CO-40
57.58	353.67	CO	CO-40
57.42	353.33	CO	CO-40
57.17	353.75	CO	CO-40
57.17	354.42	CO	CO-40
56.67	354.00	CO	CO-40
56.33	354.00	CO	CO-40
56.50	354.58	CO	CO-40
56.08	354.50	CO	CO-40
55.75	353.83	CO	CO-40
55.75	354.42	CO	CO-40
55.42	354.42	CO	CO-40
55.83	354.92	CO	CO-40
55.50	355.33	CO	CO-40
54.92	354.92	CO	CO-40
54.58	355.25	CO	CO-40
54.75	356.00	CO	CO-40
54.92	356.75	CO	CO-40
54.50	356.42	CO	CO-40
54.17	356.83	CO	CO-40
54.17	357.33	CO	CO-40
53.75	357.00	CO	CO-40
53.33	357.00	CO	CO-40
53.25	356.42	CO	CO-40
53.33	355.50	CO	CO-40
53.08	355.67	CO	CO-40
52.75	355.33	CO	CO-40
52.75	355.92	CO	CO-40
52.25	355.92	CO	CO-40
52.08	355.42	CO	CO-40
51.83	354.83	CO	CO-40
51.58	355.00	CO	CO-40
51.67	355.67	CO	CO-40
51.58	356.17	CO	CO-40
51.33	356.67	CO	CO-40
51.48	357.06	CO	CO-40
51.58	357.33	CO	CO-40
51.17	357.00	CO	CO-40
51.17	356.50	CO	CO-40
51.17	355.92	CO	CO-40
50.75	355.50	CO	CO-40
50.42	355.00	CO	CO-40
50.08	354.42	CO	CO-40
NaN	NaN	CO	End polygon
52.17	349.67	CO	CO-41
51.75	349.92	CO	CO-41
51.50	350.42	CO	CO-41
51.58	351.25	CO	CO-41
51.75	352.00	CO	CO-41
52.08	352.75	CO	CO-41
52.17	353.67	CO	CO-41
52.58	353.83	CO	CO-41
53.00	354.00	CO	CO-41
53.50	353.92	CO	CO-41
53.92	353.75	CO	CO-41
54.17	354.26	CO	CO-41
54.25	354.42	CO	CO-41
54.75	354.25	CO	CO-41
55.08	353.92	CO	CO-41
55.17	353.25	CO	CO-41
55.19	353.11	CO	CO-41
55.25	352.50	CO	CO-41
55.08	351.75	CO	CO-41
54.67	351.33	CO	CO-41
54.50	351.83	CO	CO-41
54.25	351.50	CO	CO-41
54.25	350.92	CO	CO-41
54.25	350.25	CO	CO-41
53.92	350.00	CO	CO-41
53.75	350.50	CO	CO-41
53.50	350.00	CO	CO-41
53.17	350.50	CO	CO-41
53.17	351.00	CO	CO-41
52.67	350.50	CO	CO-41
52.17	350.25	CO	CO-41
52.17	349.67	CO	CO-41
NaN	NaN	CO	End polygon
-34.17	115.17	CO	CO-42
-34.33	115.67	CO	CO-42
-34.83	116.08	CO	CO-42
-35.00	116.67	CO	CO-42
-35.00	117.17	CO	CO-42
-35.00	117.75	CO	CO-42
-35.00	118.33	CO	CO-42
-34.75	118.58	CO	CO-42
-34.42	119.00	CO	CO-42
-34.42	119.42	CO	CO-42
-34.00	119.75	CO	CO-42
-33.92	120.08	CO	CO-42
-33.83	120.75	CO	CO-42
-33.83	121.33	CO	CO-42
-33.83	121.92	CO	CO-42
-33.83	122.58	CO	CO-42
-33.83	123.08	CO	CO-42
-33.83	123.58	CO	CO-42
-33.50	124.00	CO	CO-42
-33.00	124.08	CO	CO-42
-32.83	124.75	CO	CO-42
-32.67	125.25	CO	CO-42
-32.33	125.83	CO	CO-42
-32.17	126.25	CO	CO-42
-32.25	126.92	CO	CO-42
-32.17	127.50	CO	CO-42
-32.08	128.00	CO	CO-42
-31.83	128.58	CO	CO-42
-31.67	129.08	CO	CO-42
-31.58	129.67	CO	CO-42
-31.58	130.33	CO	CO-42
-31.58	130.83	CO	CO-42
-31.58	131.33	CO	CO-42
-31.75	131.83	CO	CO-42
-32.00	132.25	CO	CO-42
-32.00	132.83	CO	CO-42
-32.17	133.42	CO	CO-42
-32.33	133.92	CO	CO-42
-32.58	134.33	CO	CO-42
-33.00	134.17	CO	CO-42
-33.25	134.83	CO	CO-42
-33.75	135.00	CO	CO-42
-34.17	135.25	CO	CO-42
-34.58	135.42	CO	CO-42
-35.00	135.67	CO	CO-42
-34.58	135.92	CO	CO-42
-34.25	136.33	CO	CO-42
-33.92	136.75	CO	CO-42
-33.67	137.25	CO	CO-42
-33.17	137.50	CO	CO-42
-32.83	137.83	CO	CO-42
-33.58	137.92	CO	CO-42
-34.00	137.58	CO	CO-42
-34.50	137.50	CO	CO-42
-34.83	137.42	CO	CO-42
-35.00	137.00	CO	CO-42
-35.25	136.92	CO	CO-42
-35.17	137.33	CO	CO-42
-35.17	137.75	CO	CO-42
-34.75	137.92	CO	CO-42
-34.25	138.08	CO	CO-42
-34.67	138.42	CO	CO-42
-35.00	138.58	CO	CO-42
-35.42	138.42	CO	CO-42
-35.67	138.17	CO	CO-42
-35.58	138.83	CO	CO-42
-35.92	139.33	CO	CO-42
-36.33	139.67	CO	CO-42
-36.75	139.92	CO	CO-42
-37.00	139.75	CO	CO-42
-37.33	139.92	CO	CO-42
-37.67	140.25	CO	CO-42
-38.00	140.67	CO	CO-42
-38.08	141.17	CO	CO-42
